vowel,speaker_1,speaker_2,overlap_coefficient,bhattacharyya_coefficient,hellinger_distance
i,3361ee02-Audio_SP10,fcd45f4d-Audio_SP21,0.3193129003047943,0.6046759486198425,0.6287480030824412
i,061ea7d0-Audio_SP16,7c3c98d2-Audio_SP13,0.31918609142303467,0.589515209197998,0.6406908699224626
i,061ea7d0-Audio_SP16,a1a056ce-Audio_SP11,0.3180616497993469,0.6078388690948486,0.626227698928394
i,49ae7020-Audio_SP17,7dec1dd7-Audio_SP13,0.3178674578666687,0.6093614101409912,0.6250108717926504
i,3361ee02-Audio_SP10,adad0062-Audio_SP17,0.31687092781066895,0.6018192768096924,0.6310156283249311
i,0e6115f2-Audio_SP19,501e6487-Audio_SP19,0.3137628138065338,0.6273274421691895,0.6104691293020561
i,49ae7020-Audio_SP17,5278b5b9-Audio_SP15,0.3122366666793823,0.6081025004386902,0.6260171719380466
i,2988c6fc-Audio_SP13,9a0c18cb-Audio_SP14,0.311896950006485,0.5909217596054077,0.6395922454146801
i,181d5ce9-Audio_SP21,2e25304d-Audio_SP12,0.3111676275730133,0.6124473214149475,0.6225372909192288
i,3361ee02-Audio_SP10,cafd9c21-Audio_SP27,0.31071150302886963,0.6051779985427856,0.6283486305047655
i,501e6487-Audio_SP19,e90f8e4d-Audio_SP22,0.3103402853012085,0.6092051267623901,0.6251358838185582
i,c3533b36-Audio_SP16,f061152e-Audio_SP12,0.30919116735458374,0.6115772128105164,0.6232357396599489
i,2988c6fc-Audio_SP13,51a17262-Audio_SP18,0.3091227114200592,0.5620876550674438,0.6617494578256609
i,2988c6fc-Audio_SP13,cafd9c21-Audio_SP27,0.3090345859527588,0.5976765155792236,0.6342897480022647
i,30a90cb2-Audio_SP21,514fc6b6-Audio_SP19,0.30896875262260437,0.6102877259254456,0.6242693922294721
i,12c532f8-Audio_SP15,1d46eb6e-Audio_SP18,0.3086916506290436,0.6068611741065979,0.627007835591711
i,12c532f8-Audio_SP15,2988c6fc-Audio_SP13,0.30839744210243225,0.6145867705345154,0.6208165827887369
i,1d46eb6e-Audio_SP18,cafd9c21-Audio_SP27,0.3080368936061859,0.6002922654151917,0.632224433713858
i,061ea7d0-Audio_SP16,9a0c18cb-Audio_SP14,0.30788564682006836,0.5733062028884888,0.6532180318327957
i,49ae7020-Audio_SP17,fcd45f4d-Audio_SP21,0.3071940541267395,0.6018401384353638,0.6309990979111113
i,63239054-Audio_SP15,a1a056ce-Audio_SP11,0.3071725368499756,0.6158871054649353,0.6197684200853288
i,0f786745-Audio_SP20,42d56bbf-Audio_SP23,0.3059636950492859,0.6063106060028076,0.627446726023168
i,7c3c98d2-Audio_SP13,a452055c-Audio_SP11,0.305907279253006,0.5881240367889404,0.6417756330767471
i,1d46eb6e-Audio_SP18,375a28cd-Audio_SP16,0.30564799904823303,0.6138128638267517,0.6214395675954729
i,181d5ce9-Audio_SP21,7c3c98d2-Audio_SP13,0.3044741451740265,0.5947160720825195,0.6366191388243684
i,0e6115f2-Audio_SP19,f061152e-Audio_SP12,0.30378320813179016,0.588424563407898,0.6415414535258825
i,181d5ce9-Audio_SP21,49ae7020-Audio_SP17,0.30377820134162903,0.6030198931694031,0.6300635736420547
i,42d56bbf-Audio_SP23,e90f8e4d-Audio_SP22,0.30313608050346375,0.577860414981842,0.649722698555436
i,7c3c98d2-Audio_SP13,7dec1dd7-Audio_SP13,0.30170243978500366,0.5719090104103088,0.6542866264793215
i,3361ee02-Audio_SP10,5586979c-Audio_SP18,0.30135977268218994,0.5832207798957825,0.6455844019988537
i,2e25304d-Audio_SP12,a452055c-Audio_SP11,0.300851434469223,0.5921698808670044,0.6386157836547697
i,c3533b36-Audio_SP16,d4c363bf-Audio_SP13,0.30071142315864563,0.5702755451202393,0.6555337175765719
i,181d5ce9-Audio_SP21,42d56bbf-Audio_SP23,0.3003838360309601,0.5808510184288025,0.6474171619374925
i,d4c363bf-Audio_SP13,fcd45f4d-Audio_SP21,0.3002133071422577,0.5959013104438782,0.6356875722838397
i,7c3c98d2-Audio_SP13,fcd45f4d-Audio_SP21,0.2993384599685669,0.5620040893554688,0.6618125948065141
i,1c403477-Audio_SP13,3361ee02-Audio_SP10,0.2993069291114807,0.5889054536819458,0.6411665511534848
i,5586979c-Audio_SP18,7c3c98d2-Audio_SP13,0.29825490713119507,0.5754057765007019,0.6516089498305698
i,0e6115f2-Audio_SP19,9a0c18cb-Audio_SP14,0.29809439182281494,0.5530821084976196,0.6685191781111297
i,375a28cd-Audio_SP16,7aee4437-Audio_SP12,0.29798272252082825,0.5858071446418762,0.6435781656940545
i,42d56bbf-Audio_SP23,85c7895f-Audio_SP16,0.2962730824947357,0.5787692070007324,0.6490229525981863
i,49ae7020-Audio_SP17,713a2f9b-Audio_SP16,0.2957499921321869,0.5982590317726135,0.633830393896811
i,42d56bbf-Audio_SP23,a452055c-Audio_SP11,0.29572951793670654,0.5972003936767578,0.6346649559596325
i,12c532f8-Audio_SP15,5819ce7a-Audio_SP11,0.295711874961853,0.5850556492805481,0.6441617426698453
i,12c532f8-Audio_SP15,30a90cb2-Audio_SP21,0.2956772744655609,0.5949106812477112,0.6364662746385615
i,a1a056ce-Audio_SP11,dbeec025-Audio_SP13,0.29259949922561646,0.5938921570777893,0.6372659122550105
i,d4c363bf-Audio_SP13,dbeec025-Audio_SP13,0.29230794310569763,0.5876632332801819,0.6421345394228675
i,5278b5b9-Audio_SP15,d4c363bf-Audio_SP13,0.2911445200443268,0.5806227922439575,0.6475933969367218
i,0af9ac47-Audio_SP14,3361ee02-Audio_SP10,0.29064810276031494,0.5790974497795105,0.6487700287624957
i,34ad326e-Audio_SP7,fcd45f4d-Audio_SP21,0.29039281606674194,0.5685410499572754,0.6568553494055785
i,0e6115f2-Audio_SP19,375a28cd-Audio_SP16,0.2902139127254486,0.553735077381134,0.6680306300005008
i,919b9bc1-Audio_SP14,a1a056ce-Audio_SP11,0.2892727255821228,0.5770219564437866,0.6503676218541429
i,1c403477-Audio_SP13,51a17262-Audio_SP18,0.2888559103012085,0.5348361730575562,0.6820291980131378
i,514fc6b6-Audio_SP19,7e277fda-Audio_SP28,0.28862258791923523,0.5950106978416443,0.6363876979941989
i,34ad326e-Audio_SP7,7c3c98d2-Audio_SP13,0.2882210612297058,0.5557978749275208,0.6664849023589952
i,0e6115f2-Audio_SP19,a1a056ce-Audio_SP11,0.2879203259944916,0.5596180558204651,0.6636127968774674
i,49ae7020-Audio_SP17,a452055c-Audio_SP11,0.28783008456230164,0.5870684385299683,0.6425975112541533
i,0af9ac47-Audio_SP14,501e6487-Audio_SP19,0.287751168012619,0.5919504761695862,0.6387875420125332
i,42d56bbf-Audio_SP23,dbeec025-Audio_SP13,0.2876255214214325,0.5595104098320007,0.6636938979439236
i,3361ee02-Audio_SP10,5a932187-audio_SP16,0.2872419059276581,0.5688736438751221,0.6566021292418095
i,3361ee02-Audio_SP10,7a414497-Audio_SP15,0.28709644079208374,0.5558599233627319,0.6664383517154967
i,514fc6b6-Audio_SP19,e90f8e4d-Audio_SP22,0.28456273674964905,0.5784658193588257,0.6492566369635157
i,2e25304d-Audio_SP12,fcd45f4d-Audio_SP21,0.2839881479740143,0.5598206520080566,0.6634601329333537
i,181d5ce9-Audio_SP21,f061152e-Audio_SP12,0.2811666429042816,0.5820187330245972,0.6465147074702964
i,f061152e-Audio_SP12,fcd45f4d-Audio_SP21,0.28096598386764526,0.5678062438964844,0.6574144477447356
i,42d56bbf-Audio_SP23,919b9bc1-Audio_SP14,0.2785022258758545,0.5169228315353394,0.6950375302562162
i,3361ee02-Audio_SP10,375a28cd-Audio_SP16,0.2782880961894989,0.5238282680511475,0.6900519777153403
i,5586979c-Audio_SP18,a1a056ce-Audio_SP11,0.27811485528945923,0.5477847456932068,0.6724695192399379
i,30a90cb2-Audio_SP21,34ad326e-Audio_SP7,0.27571865916252136,0.5496299862861633,0.6710961285194816
i,42d56bbf-Audio_SP23,63239054-Audio_SP15,0.27556073665618896,0.5775625705718994,0.6499518670087044
i,85c7895f-Audio_SP16,f061152e-Audio_SP12,0.2742827832698822,0.5721065402030945,0.654135658557845
i,30a90cb2-Audio_SP21,42d56bbf-Audio_SP23,0.2739269435405731,0.5579327940940857,0.6648813472386741
i,713a2f9b-Audio_SP16,d4c363bf-Audio_SP13,0.27350252866744995,0.5634641051292419,0.660708630843247
i,42d56bbf-Audio_SP23,c3533b36-Audio_SP16,0.2719075381755829,0.5317335724830627,0.684299954345269
i,42d56bbf-Audio_SP23,7dec1dd7-Audio_SP13,0.27056804299354553,0.5353370904922485,0.681661873297716
i,34ad326e-Audio_SP7,713a2f9b-Audio_SP16,0.26988694071769714,0.5379787087440491,0.6797214806492075
i,0f786745-Audio_SP20,3361ee02-Audio_SP10,0.26963236927986145,0.5401278138160706,0.6781387661710023
i,7dec1dd7-Audio_SP13,f061152e-Audio_SP12,0.26898354291915894,0.5431895852088928,0.6758775146364222
i,85c7895f-Audio_SP16,d4c363bf-Audio_SP13,0.2675904929637909,0.5546149015426636,0.6673717842831958
i,1c403477-Audio_SP13,34ad326e-Audio_SP7,0.2667122185230255,0.5277099013328552,0.6872336565296732
i,a452055c-Audio_SP11,f061152e-Audio_SP12,0.2647363543510437,0.5573867559432983,0.665291848782699
i,713a2f9b-Audio_SP16,f061152e-Audio_SP12,0.2627115547657013,0.5662667155265808,0.6585843032394708
i,a452055c-Audio_SP11,d4c363bf-Audio_SP13,0.2623869478702545,0.5425471067428589,0.6763526397206867
i,12c532f8-Audio_SP15,42d56bbf-Audio_SP23,0.2620825171470642,0.5838634967803955,0.6450864308134255
i,0f786745-Audio_SP20,51a17262-Audio_SP18,0.2609802186489105,0.5231819748878479,0.6905201120258208
i,181d5ce9-Audio_SP21,34ad326e-Audio_SP7,0.2605774700641632,0.5225070118904114,0.6910086744097997
i,a1a056ce-Audio_SP11,c3533b36-Audio_SP16,0.25993794202804565,0.5250396132469177,0.6891736985354869
i,5278b5b9-Audio_SP15,a1a056ce-Audio_SP11,0.2596512734889984,0.5273446440696716,0.6874993497672041
i,2988c6fc-Audio_SP13,375a28cd-Audio_SP16,0.2593238055706024,0.5293709635734558,0.6860240786055138
i,0af9ac47-Audio_SP14,51a17262-Audio_SP18,0.25832003355026245,0.4495648741722107,0.7419131524833545
i,30a90cb2-Audio_SP21,3361ee02-Audio_SP10,0.25609028339385986,0.5130797624588013,0.6977967021570098
i,51a17262-Audio_SP18,919b9bc1-Audio_SP14,0.2557043731212616,0.5037413835525513,0.7044562558792765
i,49ae7020-Audio_SP17,9a0c18cb-Audio_SP14,0.25550663471221924,0.5138600468635559,0.6972373721599009
i,34ad326e-Audio_SP7,e90f8e4d-Audio_SP22,0.2552165687084198,0.5215561389923096,0.6916963647495123
i,1d46eb6e-Audio_SP18,42d56bbf-Audio_SP23,0.2546614408493042,0.530356228351593,0.6853056045651509
i,34ad326e-Audio_SP7,dbeec025-Audio_SP13,0.2544989287853241,0.5119889974594116,0.6985778428640493
i,061ea7d0-Audio_SP16,3361ee02-Audio_SP10,0.25422555208206177,0.5151585340499878,0.6963055837418024
i,49ae7020-Audio_SP17,cafd9c21-Audio_SP27,0.2525680363178253,0.5280095934867859,0.6870155795272871
i,1d46eb6e-Audio_SP18,34ad326e-Audio_SP7,0.25209954380989075,0.5292243957519531,0.6861308943984719
i,51a17262-Audio_SP18,5a932187-audio_SP16,0.2512984871864319,0.4719178378582001,0.726692618747294
i,375a28cd-Audio_SP16,d4c363bf-Audio_SP13,0.25069132447242737,0.5186159610748291,0.6938184481009213
i,0e6115f2-Audio_SP19,3361ee02-Audio_SP10,0.2502717077732086,0.5305622220039368,0.6851552948026186
i,3361ee02-Audio_SP10,5278b5b9-Audio_SP15,0.2502087652683258,0.5245162844657898,0.6895532724410858
i,0f786745-Audio_SP20,34ad326e-Audio_SP7,0.2501528859138489,0.5218948721885681,0.6914514645377735
i,34ad326e-Audio_SP7,a452055c-Audio_SP11,0.24823030829429626,0.5086184144020081,0.7009861522155711
i,42d56bbf-Audio_SP23,7c3c98d2-Audio_SP13,0.24815376102924347,0.4922814965248108,0.7125436853100231
i,34ad326e-Audio_SP7,d4c363bf-Audio_SP13,0.24791423976421356,0.4909268319606781,0.7134936355983296
i,9a0c18cb-Audio_SP14,f061152e-Audio_SP12,0.24744002521038055,0.5166804790496826,0.6952118532866923
i,85c7895f-Audio_SP16,a1a056ce-Audio_SP11,0.24694830179214478,0.5225648880004883,0.6909667951497465
i,34ad326e-Audio_SP7,63239054-Audio_SP15,0.2467622309923172,0.5104782581329346,0.6996583036504787
i,51a17262-Audio_SP18,dbeec025-Audio_SP13,0.24632376432418823,0.4920409917831421,0.7127124302387731
i,a1a056ce-Audio_SP11,fcd45f4d-Audio_SP21,0.2460930049419403,0.4981187880039215,0.7084357500832934
i,7dec1dd7-Audio_SP13,d4c363bf-Audio_SP13,0.24561861157417297,0.5159042477607727,0.6957698989171832
i,34ad326e-Audio_SP7,5278b5b9-Audio_SP15,0.24484127759933472,0.5150109529495239,0.6964115500553363
i,51a17262-Audio_SP18,adad0062-Audio_SP17,0.24298043549060822,0.4472855031490326,0.7434477095606438
i,0af9ac47-Audio_SP14,42d56bbf-Audio_SP23,0.2421242594718933,0.4878282845020294,0.7156617325929692
i,51a17262-Audio_SP18,63239054-Audio_SP15,0.24179692566394806,0.468343585729599,0.7291477314443219
i,5278b5b9-Audio_SP15,f061152e-Audio_SP12,0.2416449338197708,0.5191483497619629,0.6934346762587209
i,501e6487-Audio_SP19,7e277fda-Audio_SP28,0.2415608912706375,0.5184836387634277,0.6939137995720882
i,51a17262-Audio_SP18,7a414497-Audio_SP15,0.23985138535499573,0.4491294026374817,0.7422065732412495
i,0af9ac47-Audio_SP14,34ad326e-Audio_SP7,0.23756034672260284,0.4549773931503296,0.7382564641435051
i,9a0c18cb-Audio_SP14,d4c363bf-Audio_SP13,0.23682251572608948,0.4972735643386841,0.7090320413502593
i,2e25304d-Audio_SP12,cafd9c21-Audio_SP27,0.2358947992324829,0.48838749527931213,0.7152709309909693
i,181d5ce9-Audio_SP21,d4c363bf-Audio_SP13,0.23580671846866608,0.5090904235839844,0.7006493962146942
i,12c532f8-Audio_SP15,3361ee02-Audio_SP10,0.23464952409267426,0.4994167983531952,0.7075190468438322
i,713a2f9b-Audio_SP16,a1a056ce-Audio_SP11,0.23409709334373474,0.5081512928009033,0.7013192619621228
i,42d56bbf-Audio_SP23,7a414497-Audio_SP15,0.23355568945407867,0.5019972920417786,0.7056930692292659
i,375a28cd-Audio_SP16,f061152e-Audio_SP12,0.23287749290466309,0.49341297149658203,0.7117492736233862
i,2988c6fc-Audio_SP13,42d56bbf-Audio_SP23,0.23196862637996674,0.47039082646369934,0.727742518708575
i,34ad326e-Audio_SP7,85c7895f-Audio_SP16,0.23124827444553375,0.4908720552921295,0.7135320208006579
i,2988c6fc-Audio_SP13,514fc6b6-Audio_SP19,0.23110099136829376,0.4906295835971832,0.7137019100456554
i,12c532f8-Audio_SP15,49ae7020-Audio_SP17,0.23050422966480255,0.5007356405258179,0.7065864133099236
i,42d56bbf-Audio_SP23,5a932187-audio_SP16,0.23026205599308014,0.4694737195968628,0.728372350108883
i,42d56bbf-Audio_SP23,adad0062-Audio_SP17,0.22979798913002014,0.481661319732666,0.7199574155929876
i,34ad326e-Audio_SP7,919b9bc1-Audio_SP14,0.22897008061408997,0.4865812361240387,0.7165324583547917
i,375a28cd-Audio_SP16,7c3c98d2-Audio_SP13,0.2286064773797989,0.46543484926223755,0.7311396246530224
i,34ad326e-Audio_SP7,7e277fda-Audio_SP28,0.2283046692609787,0.49455341696739197,0.7109476654667403
i,3361ee02-Audio_SP10,7e277fda-Audio_SP28,0.22825802862644196,0.48833873867988586,0.7153050127883308
i,3361ee02-Audio_SP10,7aee4437-Audio_SP12,0.2277015894651413,0.4867407977581024,0.716421106781408
i,42d56bbf-Audio_SP23,7e277fda-Audio_SP28,0.22758923470973969,0.5029376745223999,0.7050264714729512
i,cafd9c21-Audio_SP27,f061152e-Audio_SP12,0.22735723853111267,0.4869057536125183,0.7163059726035248
i,375a28cd-Audio_SP16,49ae7020-Audio_SP17,0.2253807634115219,0.483134001493454,0.7189339319482326
i,5819ce7a-Audio_SP11,9a0c18cb-Audio_SP14,0.22508807480335236,0.47105124592781067,0.727288631887086
i,061ea7d0-Audio_SP16,51a17262-Audio_SP18,0.22504106163978577,0.42567792534828186,0.7578404018338677
i,42d56bbf-Audio_SP23,5586979c-Audio_SP18,0.22469308972358704,0.4628825783729553,0.7328829522011306
i,2988c6fc-Audio_SP13,501e6487-Audio_SP19,0.22447581589221954,0.5119834542274475,0.6985818103647936
i,a1a056ce-Audio_SP11,a452055c-Audio_SP11,0.2215675413608551,0.4809959828853607,0.7204193342176758
i,1c403477-Audio_SP13,514fc6b6-Audio_SP19,0.2209545075893402,0.4766950309276581,0.723398209199015
i,0e6115f2-Audio_SP19,51a17262-Audio_SP18,0.22004136443138123,0.4466947913169861,0.7438448821380799
i,375a28cd-Audio_SP16,5819ce7a-Audio_SP11,0.21965739130973816,0.4578079581260681,0.7363369078580347
i,12c532f8-Audio_SP15,7c3c98d2-Audio_SP13,0.219077005982399,0.4546286165714264,0.738492642772136
i,9a0c18cb-Audio_SP14,a1a056ce-Audio_SP11,0.21867522597312927,0.4677804410457611,0.7295337956217237
i,375a28cd-Audio_SP16,a1a056ce-Audio_SP11,0.21790838241577148,0.46616581082344055,0.730639575424545
i,12c532f8-Audio_SP15,2e25304d-Audio_SP12,0.21705204248428345,0.46665388345718384,0.7303054953530175
i,3361ee02-Audio_SP10,e90f8e4d-Audio_SP22,0.21691223978996277,0.4826279282569885,0.7192858067159476
i,42d56bbf-Audio_SP23,501e6487-Audio_SP19,0.21637281775474548,0.49026355147361755,0.713958296069443
i,42d56bbf-Audio_SP23,7aee4437-Audio_SP12,0.21583619713783264,0.4471210837364197,0.743558280340943
i,34ad326e-Audio_SP7,7aee4437-Audio_SP12,0.21475118398666382,0.43469494581222534,0.7518677105633508
i,12c532f8-Audio_SP15,f061152e-Audio_SP12,0.21422506868839264,0.4693380296230316,0.7284654901757313
i,12c532f8-Audio_SP15,d4c363bf-Audio_SP13,0.2132832109928131,0.45693865418434143,0.7369269609775847
i,181d5ce9-Audio_SP21,a1a056ce-Audio_SP11,0.2131146490573883,0.4624093770980835,0.733205716632049
i,514fc6b6-Audio_SP19,dbeec025-Audio_SP13,0.21276506781578064,0.4954322278499603,0.7103293406230942
i,501e6487-Audio_SP19,7aee4437-Audio_SP12,0.21233630180358887,0.490496963262558,0.7137948141710208
i,51a17262-Audio_SP18,c3533b36-Audio_SP16,0.20978118479251862,0.4078376591205597,0.7695208514910044
i,2988c6fc-Audio_SP13,3361ee02-Audio_SP10,0.2088087499141693,0.47869807481765747,0.7220124134544659
i,7dec1dd7-Audio_SP13,a1a056ce-Audio_SP11,0.20862071216106415,0.451419472694397,0.7406622221401622
i,51a17262-Audio_SP18,713a2f9b-Audio_SP16,0.20858651399612427,0.43705809116363525,0.7502945480518732
i,51a17262-Audio_SP18,85c7895f-Audio_SP16,0.20854368805885315,0.4424683451652527,0.7466804234977286
i,51a17262-Audio_SP18,5586979c-Audio_SP18,0.20736496150493622,0.40603798627853394,0.7706893107611303
i,34ad326e-Audio_SP7,c3533b36-Audio_SP16,0.20686928927898407,0.42592689394950867,0.7576761221329938
i,34ad326e-Audio_SP7,5a932187-audio_SP16,0.20465286076068878,0.4388534426689148,0.7490971614757896
i,514fc6b6-Audio_SP19,63239054-Audio_SP15,0.20414839684963226,0.47324854135513306,0.725776452252942
i,34ad326e-Audio_SP7,7a414497-Audio_SP15,0.2009839117527008,0.4469684958457947,0.7436608798062496
i,0af9ac47-Audio_SP14,514fc6b6-Audio_SP19,0.20041173696517944,0.44113385677337646,0.7475735035611037
i,0f786745-Audio_SP20,514fc6b6-Audio_SP19,0.19998565316200256,0.4699335992336273,0.7280565917333437
i,514fc6b6-Audio_SP19,adad0062-Audio_SP17,0.19944332540035248,0.45867377519607544,0.7357487511399013
i,51a17262-Audio_SP18,fcd45f4d-Audio_SP21,0.19723500311374664,0.41149044036865234,0.767143767250538
i,0e6115f2-Audio_SP19,42d56bbf-Audio_SP23,0.19687743484973907,0.4085717499256134,0.7690437244229918
i,51a17262-Audio_SP18,5278b5b9-Audio_SP15,0.19684258103370667,0.4143787920475006,0.7652589156308467
i,cafd9c21-Audio_SP27,d4c363bf-Audio_SP13,0.19612590968608856,0.4307577908039093,0.7544814173961415
i,42d56bbf-Audio_SP23,cafd9c21-Audio_SP27,0.1926218867301941,0.445848673582077,0.7444134109605516
i,30a90cb2-Audio_SP21,501e6487-Audio_SP19,0.1915348768234253,0.4319118559360504,0.7537162225028393
i,34ad326e-Audio_SP7,a1a056ce-Audio_SP11,0.1907811164855957,0.4052719473838806,0.7711861335735487
i,2e25304d-Audio_SP12,9a0c18cb-Audio_SP14,0.19055074453353882,0.41852593421936035,0.7625444680676922
i,061ea7d0-Audio_SP16,42d56bbf-Audio_SP23,0.1898072063922882,0.4127555191516876,0.7663187853943765
i,501e6487-Audio_SP19,5819ce7a-Audio_SP11,0.18801620602607727,0.44807860255241394,0.7429141252174346
i,1d46eb6e-Audio_SP18,501e6487-Audio_SP19,0.18764621019363403,0.44755321741104126,0.7432676385992859
i,34ad326e-Audio_SP7,51a17262-Audio_SP18,0.18750856816768646,0.404026597738266,0.7719931361493663
i,3361ee02-Audio_SP10,34ad326e-Audio_SP7,0.18676860630512238,0.42134374380111694,0.7606945879910564
i,7c3c98d2-Audio_SP13,cafd9c21-Audio_SP27,0.1859349012374878,0.40186598896980286,0.7733912405957266
i,514fc6b6-Audio_SP19,5a932187-audio_SP16,0.1857612580060959,0.43302810192108154,0.7529753635271996
i,181d5ce9-Audio_SP21,51a17262-Audio_SP18,0.18566325306892395,0.38838887214660645,0.7820557063620172
i,34ad326e-Audio_SP7,49ae7020-Audio_SP17,0.18505190312862396,0.39146658778190613,0.7800855159648165
i,34ad326e-Audio_SP7,f061152e-Audio_SP12,0.1834217756986618,0.3904126286506653,0.7807607644786813
i,12c532f8-Audio_SP15,34ad326e-Audio_SP7,0.1828707754611969,0.43111714720726013,0.7542432318508001
i,2988c6fc-Audio_SP13,34ad326e-Audio_SP7,0.1824900209903717,0.41708502173423767,0.7634886890228055
i,51a17262-Audio_SP18,9a0c18cb-Audio_SP14,0.18234744668006897,0.4182834029197693,0.7627034791321138
i,42d56bbf-Audio_SP23,d4c363bf-Audio_SP13,0.18224382400512695,0.4205375015735626,0.7612243417195994
i,061ea7d0-Audio_SP16,514fc6b6-Audio_SP19,0.1818976104259491,0.42443332076072693,0.7586611096130295
i,514fc6b6-Audio_SP19,7a414497-Audio_SP15,0.1809602826833725,0.41343358159065247,0.7658762422280427
i,34ad326e-Audio_SP7,adad0062-Audio_SP17,0.17973928153514862,0.39002418518066406,0.7810094844618316
i,12c532f8-Audio_SP15,a1a056ce-Audio_SP11,0.17777130007743835,0.39895063638687134,0.7752737346338574
i,34ad326e-Audio_SP7,7dec1dd7-Audio_SP13,0.17694339156150818,0.3977236747741699,0.7760646398502061
i,3361ee02-Audio_SP10,f061152e-Audio_SP12,0.17642350494861603,0.4156624674797058,0.7644197358260016
i,51a17262-Audio_SP18,a452055c-Audio_SP11,0.17518176138401031,0.3682713508605957,0.7948135939573532
i,514fc6b6-Audio_SP19,919b9bc1-Audio_SP14,0.17125675082206726,0.4222460389137268,0.760101283439433
i,2e25304d-Audio_SP12,375a28cd-Audio_SP16,0.16761426627635956,0.38083356618881226,0.7868712943113301
i,3361ee02-Audio_SP10,42d56bbf-Audio_SP23,0.16668812930583954,0.3840222656726837,0.784842490138828
i,51a17262-Audio_SP18,7dec1dd7-Audio_SP13,0.1666610836982727,0.3555086553096771,0.8028021827887134
i,a1a056ce-Audio_SP11,cafd9c21-Audio_SP27,0.1663098931312561,0.3920939564704895,0.7796832969414635
i,42d56bbf-Audio_SP23,49ae7020-Audio_SP17,0.1643260270357132,0.375169962644577,0.790461913918326
i,34ad326e-Audio_SP7,501e6487-Audio_SP19,0.16257068514823914,0.38470005989074707,0.7844105685858987
i,42d56bbf-Audio_SP23,a1a056ce-Audio_SP11,0.15812239050865173,0.3653483986854553,0.7966502377546527
i,1d46eb6e-Audio_SP18,3361ee02-Audio_SP10,0.1579490453004837,0.4018729627132416,0.7733867320343415
i,34ad326e-Audio_SP7,5586979c-Audio_SP18,0.15745079517364502,0.3716910183429718,0.7926594361117694
i,061ea7d0-Audio_SP16,34ad326e-Audio_SP7,0.15510596334934235,0.3494333326816559,0.8065771304211049
i,514fc6b6-Audio_SP19,c3533b36-Audio_SP16,0.15508408844470978,0.37762537598609924,0.7889072340991055
i,42d56bbf-Audio_SP23,5819ce7a-Audio_SP11,0.15365642309188843,0.3402654230594635,0.812240467435929
i,375a28cd-Audio_SP16,51a17262-Audio_SP18,0.15348738431930542,0.34555408358573914,0.8089783164054899
i,3361ee02-Audio_SP10,7c3c98d2-Audio_SP13,0.15332594513893127,0.40004998445510864,0.7745644037424463
i,34ad326e-Audio_SP7,cafd9c21-Audio_SP27,0.15224650502204895,0.3560582399368286,0.8024598183480413
i,514fc6b6-Audio_SP19,9a0c18cb-Audio_SP14,0.1490606814622879,0.3613815903663635,0.7991360395036858
i,514fc6b6-Audio_SP19,5586979c-Audio_SP18,0.14886264503002167,0.36948201060295105,0.7940516289241204
i,42d56bbf-Audio_SP23,f061152e-Audio_SP12,0.14693616330623627,0.34848397970199585,0.80716542313085
i,34ad326e-Audio_SP7,5819ce7a-Audio_SP11,0.14660334587097168,0.3435271084308624,0.8102301472847931
i,3361ee02-Audio_SP10,5819ce7a-Audio_SP11,0.14554953575134277,0.38173478841781616,0.7862984239982831
i,501e6487-Audio_SP19,7c3c98d2-Audio_SP13,0.14504759013652802,0.3622826039791107,0.7985720981983337
i,0e6115f2-Audio_SP19,34ad326e-Audio_SP7,0.1443413347005844,0.35092735290527344,0.8056504496956025
i,0e6115f2-Audio_SP19,514fc6b6-Audio_SP19,0.14306914806365967,0.3552851974964142,0.8029413443730407
i,2e25304d-Audio_SP12,3361ee02-Audio_SP10,0.1373167335987091,0.35539746284484863,0.802871432519025
i,514fc6b6-Audio_SP19,fcd45f4d-Audio_SP21,0.13603071868419647,0.34283730387687683,0.8106557198485206
i,514fc6b6-Audio_SP19,85c7895f-Audio_SP16,0.13468702137470245,0.3488818407058716,0.8069189298152128
i,2e25304d-Audio_SP12,501e6487-Audio_SP19,0.13369393348693848,0.3396420478820801,0.8126241149005609
i,12c532f8-Audio_SP15,51a17262-Audio_SP18,0.13258133828639984,0.28546440601348877,0.845302072626414
i,514fc6b6-Audio_SP19,713a2f9b-Audio_SP16,0.13257485628128052,0.3572959005832672,0.8016882807031251
i,2e25304d-Audio_SP12,42d56bbf-Audio_SP23,0.1280679553747177,0.29590269923210144,0.8391050594340964
i,514fc6b6-Audio_SP19,5278b5b9-Audio_SP15,0.12696315348148346,0.321515828371048,0.8237015063898767
i,42d56bbf-Audio_SP23,51a17262-Audio_SP18,0.12686021625995636,0.3360697627067566,0.8148191439167611
i,2e25304d-Audio_SP12,34ad326e-Audio_SP7,0.12642483413219452,0.3033362925052643,0.8346638290322252
i,181d5ce9-Audio_SP21,514fc6b6-Audio_SP19,0.12441790848970413,0.32728341221809387,0.8201930186132446
i,3361ee02-Audio_SP10,49ae7020-Audio_SP17,0.12440580874681473,0.331999808549881,0.8173127867898061
i,49ae7020-Audio_SP17,501e6487-Audio_SP19,0.12327764183282852,0.3249952793121338,0.821586709171872
i,501e6487-Audio_SP19,f061152e-Audio_SP12,0.12154021859169006,0.32739847898483276,0.8201228694623551
