vowel,speaker,n_retained_tokens,n_fit_tokens,bandwidth,mean_self_log_density,median_self_log_density,peak_log_density_grid,peak_x_standardized,peak_y_standardized,peak_z_standardized,peak_x_original,peak_y_original,peak_z_original,hdr_50_volume,hdr_50_actual_mass,hdr_50_mass_per_volume,hdr_80_volume,hdr_80_actual_mass,hdr_80_mass_per_volume,hdr_95_volume,hdr_95_actual_mass,hdr_95_mass_per_volume,dominant_grid_volume,own_mass_in_dominant_region,equal_prior_posterior_at_own_peak
i,7e277fda-Audio_SP28,589,589,0.3,-2.372570683821945,-1.8473806793794614,-1.0105355248386354,-0.8006089626056059,1.2845451773393084,0.2459835727443802,404.6744861445514,2231.4323907055236,2738.884158055939,3.0192306920070306,0.500075101852417,0.1656050997771308,11.699518931527244,0.8000867962837219,0.06837887990797659,36.810681516268644,0.9500144124031067,0.025807726476896203,7.087828148918945,0.014028041,0.038876805
i,51a17262-Audio_SP18,425,425,0.3,-2.4310498724662177,-2.194068401586622,-1.4088593293554568,-0.8006089626056059,2.406705417207805,0.9806858699876844,404.6744861445514,2782.569379652554,3084.1278810185195,4.3171316907051756,0.5002571940422058,0.1158176390765435,11.727133846393162,0.8002007603645325,0.06821786213739266,26.786467419940426,0.9500337839126587,0.03546566947804396,14.04678669513027,0.40014926,0.14013843
i,dbeec025-Audio_SP13,370,370,0.3,-2.5421072334984514,-2.2588227878450837,-1.5104962214687947,-0.8006089626056059,0.7234650574050601,-0.2438179587511562,404.6744861445514,1955.8638962320088,2508.721676080886,4.225081974485448,0.5002800226211548,0.11834089918714359,11.957258136942478,0.8000327944755554,0.06690497025638048,29.22578489976318,0.9500135779380798,0.032505542734207214,6.774859113771874,0.094375305,0.03059358
i,d4c363bf-Audio_SP13,658,658,0.3,-2.4612684740273485,-2.335781652660477,-1.0361830930181215,-0.8006089626056059,1.8456252972735567,0.4908843384921484,404.6744861445514,2507.000885179039,2853.9653990434663,4.059392485289941,0.5003755688667297,0.1231711399702923,11.984873051808396,0.8001300096511841,0.06675081133873906,26.307808895597848,0.9500091671943665,0.03611095107806435,6.912933688101464,0.13968828,0.0695191
i,0af9ac47-Audio_SP14,400,400,0.3,-2.447116810114918,-2.2742642300064073,-1.2293377224858044,-0.8006089626056059,1.097518470694559,0.2459835727443802,404.6744861445514,2139.5762258810187,2738.884158055939,4.068597456911913,0.5005408525466919,0.12289247223280295,12.491146491016893,0.8001635074615479,0.06404536209509082,26.31701386721982,0.9500396251678467,0.03609832045509196,7.934685538140428,0.15668105,0.030408172
i,f061152e-Audio_SP12,438,438,0.3,-2.474178484646271,-2.305498840273595,-1.0615976389439201,-0.3986713208234298,1.8456252972735567,1.2255866357354526,461.71329306429817,2507.000885179039,3199.209122006046,3.921317910960351,0.5004033446311951,0.12750815194107723,12.804115526163963,0.8000108003616333,0.06247991111649047,30.081847260606636,0.9500020742416382,0.031580507399359824,6.719629284040038,0.1897039,0.13159963
i,9a0c18cb-Audio_SP14,328,328,0.3,-2.498966291027116,-2.1704196431230622,-1.3866799582953342,-1.604484246169959,0.7234650574050601,0.0010828069966120069,290.59687230505773,1955.8638962320088,2623.8029170684126,4.280311804217285,0.5003237724304199,0.11681391984279332,13.604948057275584,0.8001435399055481,0.05880213556362534,31.545437748500287,0.9500123858451843,0.030115289810653024,3.9305228825823235,0.09418926,0.046954874
i,34ad326e-Audio_SP7,200,200,0.3,-2.9567629729053397,-2.8172029056391796,-1.6501657615035827,-1.604484246169959,1.4715718839840581,2.2051896987265245,290.59687230505773,2323.288555530029,3659.5340859561525,6.995778432699217,0.5000627040863037,0.07147167464065646,21.613273368391795,0.8000823259353638,0.037014291466370634,45.48176478416689,0.9500221014022827,0.020887492042320967,36.727836771670894,0.32318315,0.15868618
e,0e6115f2-Audio_SP19,909,909,0.2,-0.7560896778455812,-0.45455700078925965,0.4034680286018035,-0.4529896156414783,0.6864739727407911,0.21775832048514898,454.00500598623546,1937.6961209932967,2725.6208387385805,0.6982497398398942,0.5015132427215576,0.7160761708477656,2.0947492195196826,0.8001911640167236,0.3819072911188084,5.328446785171652,0.9500428438186646,0.17828835274168858,0.6868030227933386,0.111312866,0.09688881
e,5586979c-Audio_SP18,1221,1000,0.2,-0.8598162275501741,-0.5608910962938243,0.3041758298604991,-0.27694051118353147,0.5398131323134994,-0.2255776381242478,478.9880626440965,1865.6652192398976,2517.2929793487447,0.7669300421192281,0.5015740990638733,0.6519499465927419,2.249279899648184,0.800565242767334,0.3556693856220963,5.620338069858821,0.9500921368598938,0.16902897800663141,0.6066760034674491,0.07813118,0.075079195
e,501e6487-Audio_SP19,1452,1000,0.2,-0.8913530210062744,-0.5969960069862941,0.20426879998753855,-0.8050878245573723,0.3931522918862078,-0.6689135967336448,404.03889267051335,1793.6343174864987,2308.965119958909,0.7898234762123394,0.5017975568771362,0.633052846691503,2.277896692264573,0.8002298474311829,0.3512011772600097,5.379957011881152,0.9500589966773987,0.1765813365984171,3.313824584977859,0.5289098,0.18509573
e,cafd9c21-Audio_SP27,1306,1000,0.2,-0.9333389755402827,-0.6201153851622703,0.2277523222487983,-0.10089140672558461,0.24649145145891604,-0.4472456174289463,503.9711193019575,1721.6034157330996,2413.1290496538268,0.7898234762123394,0.501573383808136,0.633052846691503,2.2950667678344066,0.8004326820373535,0.3485737370311318,5.7576986744174885,0.95008784532547,0.16499647753728833,1.4594564234358445,0.24348411,0.10921759
e,7dec1dd7-Audio_SP13,569,569,0.2,-0.8437393627633547,-0.5099186379792622,0.382211853070247,-0.6290387200994254,0.5398131323134994,-0.0039096588195493,429.0219493283744,1865.6652192398976,2621.4569090436626,0.738313249502839,0.5015121698379517,0.6772193243676542,2.4095339382999628,0.8004369139671326,0.33201441460685005,6.198397280709881,0.9500563740730286,0.1532654260411007,0.32623143582683584,0.09360452,0.08562221
e,919b9bc1-Audio_SP14,589,589,0.2,-0.8594723834277321,-0.4789300650080923,0.45473308517853644,-0.4529896156414783,0.6864739727407911,-0.0039096588195493,454.00500598623546,1937.6961209932967,2621.4569090436626,0.738313249502839,0.5011830925941467,0.6772193243676542,2.466767523532741,0.8000482320785522,0.32431106391991615,7.016837549538609,0.950050950050354,0.13538862675571947,0.41208181367600316,0.060476173,0.08731875
e,061ea7d0-Audio_SP16,755,755,0.2,-0.9924504216367821,-0.730950967053694,0.09542832006864198,-0.10089140672558461,0.6864739727407911,-0.2255776381242478,503.9711193019575,1937.6961209932967,2517.2929793487447,0.864227137014951,0.5002048015594482,0.5785516082346186,2.4953843161491305,0.8002398610115051,0.32059190034285284,6.318587809698715,0.9500728249549866,0.15035005108923194,0.9157373637244515,0.18445824,0.07607299
e,5278b5b9-Audio_SP15,411,411,0.2,-0.8727272211436617,-0.5054304928337681,0.3631670150369792,-0.9811369290153191,0.6864739727407911,-0.0039096588195493,379.0558360126523,1937.6961209932967,2621.4569090436626,0.7497599665493946,0.5017191767692566,0.6668800980414307,2.57551133547502,0.8000169992446899,0.3106179301099641,7.285835400132667,0.9500331878662109,0.13038998931854837,1.2476921580745652,0.29500753,0.17174731
e,85c7895f-Audio_SP16,1380,1000,0.2,-0.9399056416859733,-0.4044046363200282,0.44372653040672644,-0.8050878245573723,0.8331348131680829,0.21775832048514898,404.03889267051335,2009.7270227466959,2725.6208387385805,0.7154198154097278,0.5010194182395935,0.6988903427474191,2.6098514866146867,0.800269365310669,0.30653085208220143,7.82955445984406,0.9500283598899841,0.12133512894920473,0.801270193258895,0.276264,0.15820803
e,adad0062-Audio_SP17,1029,1000,0.2,-1.0370568325899536,-0.7427455052868996,0.12688678334733183,-0.27694051118353147,0.3931522918862078,-0.2255776381242478,478.9880626440965,1793.6343174864987,2517.2929793487447,0.9042906466778958,0.5015005469322205,0.5529195749584013,2.6212982036612424,0.8004332780838013,0.3051922894093534,6.599032377339328,0.9500163197517395,0.14396049991544846,0.36057158696650277,0.00032636587,0.06405484
e,12c532f8-Audio_SP15,845,845,0.2,-1.1238365208918957,-0.6753374833608952,0.30343594376568034,-0.6290387200994254,0.6864739727407911,-0.4472456174289463,429.0219493283744,1937.6961209932967,2413.1290496538268,0.8470570614451176,0.5002545118331909,0.5902790056988338,3.050550092907079,0.8002710342407227,0.26224778339490407,10.239088398144023,0.9500129222869873,0.09278169726244385,3.4912486991994713,0.23292176,0.116985574
e,0af9ac47-Audio_SP14,1076,1000,0.2,-1.1520999877493054,-0.7990345491668949,0.16818797471534258,0.25120680219030955,0.6864739727407911,-0.0039096588195493,553.9372326176797,1937.6961209932967,2621.4569090436626,0.961524231910674,0.5011071562767029,0.5200076954965916,3.0619968099536345,0.800402820110321,0.2612674178495025,7.537663175156891,0.9500200748443604,0.12603375581056345,1.058821326806397,0.19089365,0.10989446
e,181d5ce9-Audio_SP21,464,464,0.2,-1.1215351862715162,-0.7118328251153838,0.3062170454689981,-0.4529896156414783,0.3931522918862078,-0.0039096588195493,454.00500598623546,1793.6343174864987,2621.4569090436626,0.8756738540615068,0.5009886026382446,0.5709888421139045,3.210804131558858,0.8000667691230774,0.24915876746788565,10.11889786915519,0.9500331878662109,0.09388374230911316,0.8241636273520063,0.04408728,0.07676247
e,d4c363bf-Audio_SP13,912,912,0.2,-1.2666384176177976,-0.9192167561771196,-0.030439146114365708,-0.10089140672558461,1.273117334449958,0.21775832048514898,503.9711193019575,2225.819728006893,2725.6208387385805,1.1103315535158975,0.5005982518196106,0.4503159424918938,3.313824584977859,0.8004018664360046,0.2414128990491949,8.739568465045235,0.9500417113304138,0.1087010192550832,1.0988848364693418,0.20665362,0.15748674
e,49ae7020-Audio_SP17,648,648,0.2,-1.2981075826368715,-0.9574777733916684,0.11305021195377886,0.07515769773236247,0.6864739727407911,0.21775832048514898,528.9541759598186,1937.6961209932967,2725.6208387385805,1.0359278927132858,0.500985324382782,0.4826590764830243,3.4225683969201373,0.800040066242218,0.23374258954763188,10.479469456121691,0.9500109553337097,0.0906534442394932,0.7726534006425059,0.10696855,0.091117494
e,c3533b36-Audio_SP16,499,499,0.2,-1.2845453137958809,-0.9040832019170519,0.055494630485973334,-0.4529896156414783,0.3931522918862078,-0.6689135967336448,454.00500598623546,1793.6343174864987,2308.965119958909,1.0416512512365634,0.5000524520874023,0.48000710353531545,3.531312208862416,0.8002366423606873,0.22654468160370153,10.513809607261358,0.9500151872634888,0.09035735242379536,2.8502325445923553,0.17621292,0.104504734
e,a452055c-Audio_SP11,911,911,0.2,-1.3194371334676593,-0.8787431071325837,0.16776824169464927,-0.4529896156414783,0.24649145145891604,-0.2255776381242478,454.00500598623546,1721.6034157330996,2517.2929793487447,0.9672475904339519,0.5008289217948914,0.5169307268841858,3.6057158696650276,0.8000615239143372,0.22186995007854582,11.7157148971497,0.9500165581703186,0.08108766800318128,1.3621593285401215,0.07282415,0.07739783
e,3361ee02-Audio_SP10,588,588,0.2,-1.3200212692873117,-1.0505784311024762,-0.031780200826908266,-0.4529896156414783,0.09983061103162427,-0.2255776381242478,454.00500598623546,1649.5725139797005,2517.2929793487447,1.1446717046555643,0.5003247261047363,0.43680646421713704,3.725906398653862,0.8001598119735718,0.21471285491472172,9.598072243536906,0.9500274658203125,0.09897820894604178,2.2034930314619614,0.2416061,0.08515739
e,2e25304d-Audio_SP12,317,317,0.2,-1.3519642154747407,-1.0774011248114137,-0.21883566427591272,0.25120680219030955,0.8331348131680829,0.661094279094546,553.9372326176797,2009.7270227466959,2933.9486981284163,1.2591388751211208,0.5010003447532654,0.39709678565194273,3.748799832746973,0.8000023365020752,0.2134016313732578,9.002842957116014,0.9500696659088135,0.1055222227606561,2.0031754831472375,0.37033048,0.1669635
e,2988c6fc-Audio_SP13,603,603,0.2,-1.3521867360179358,-1.0098053986189255,0.014175437365318124,-0.27694051118353147,0.9797956535953749,0.4394262997898477,478.9880626440965,2081.757924500095,2829.784768433499,1.1046081949926196,0.5006479620933533,0.4526491857172404,3.78313998388664,0.8001279234886169,0.21146455151207846,9.992983981643077,0.9500080943107605,0.09506669897051091,0.8241636273520063,0.12461792,0.10591582
e,7aee4437-Audio_SP12,425,425,0.2,-1.3621987663907502,-1.162435134316837,-0.016433481148175697,0.07515769773236247,0.6864739727407911,0.21775832048514898,528.9541759598186,1937.6961209932967,2725.6208387385805,1.2076286484116203,0.500482976436615,0.41403456323899246,3.788863342409918,0.8001157641410828,0.21114511865480945,9.59234888501363,0.9500446915626526,0.0990372651566301,0.3720183040130584,0.041046668,0.080051176
e,5819ce7a-Audio_SP11,1088,1000,0.2,-1.446689787328854,-1.1080628579025484,-0.1256599001649958,-0.10089140672558461,1.1264564940226665,0.21775832048514898,503.9711193019575,2153.7888262534943,2725.6208387385805,1.2305220825047316,0.5012295842170715,0.4063315946205926,3.8403735691194183,0.8001701831817627,0.20831306788298637,10.11317451063191,0.9500473141670227,0.09393687402519076,2.535447825812075,0.11947305,0.10186979
e,7a414497-Audio_SP15,491,491,0.2,-1.432279520988309,-1.163420200308848,-0.01720038828374571,0.07515769773236247,0.5398131323134994,-0.0039096588195493,528.9541759598186,1865.6652192398976,2621.4569090436626,1.184735214318509,0.5006194114685059,0.42203523112766866,3.9891808907246418,0.800257682800293,0.20054242259610308,10.571043192494137,0.950023353099823,0.08986814098674177,1.5453068012850117,0.066240914,0.06926673
e,63239054-Audio_SP15,646,646,0.2,-1.4069242730036802,-0.9885441525978211,-0.03456026425200003,-0.4529896156414783,0.3931522918862078,-0.2255776381242478,454.00500598623546,1793.6343174864987,2517.2929793487447,1.1103315535158975,0.5007979869842529,0.4503159424918938,3.9949042492479196,0.8001298308372498,0.20025511253507716,12.053393050023093,0.9500078558921814,0.078815981197774,0.32623143582683584,0.00088106515,0.053834736
e,713a2f9b-Audio_SP16,785,785,0.2,-1.4573282595301071,-1.111070010994414,-0.059177626528497285,-0.6290387200994254,0.3931522918862078,-0.0039096588195493,429.0219493283744,1793.6343174864987,2621.4569090436626,1.15611842170212,0.5004227757453918,0.43248164773973957,4.0006276077711975,0.8001490235328674,0.19996862453431166,11.492503914741866,0.9500424265861511,0.08266257788969725,1.8658148785885698,0.08046566,0.059908614
e,5a932187-audio_SP16,1039,1000,0.2,-1.5024569524227087,-1.2264408676267937,-0.18895204769713533,0.25120680219030955,0.3931522918862078,-0.0039096588195493,553.9372326176797,1793.6343174864987,2621.4569090436626,1.344989252970288,0.500479519367218,0.37175018231245704,4.086477985620364,0.8001731634140015,0.1957676030104816,10.628276777726915,0.9500467777252197,0.08938419838584387,2.0661324269032937,0.12207692,0.08497972
e,1c403477-Audio_SP13,924,924,0.2,-1.5534004862689497,-1.2594826484042492,-0.4116216901127283,-0.4529896156414783,0.5398131323134994,-0.6689135967336448,454.00500598623546,1865.6652192398976,2308.965119958909,1.4594564234358445,0.5003669261932373,0.34259330526834275,4.092201344143643,0.8000854849815369,0.19549380216711026,9.620965677630018,0.9500020742416382,0.09874268673558124,0.7612066835959503,0.011095418,0.070893034
e,1d46eb6e-Audio_SP18,1304,1000,0.2,-1.6785307812201058,-1.2976230780935083,-0.41315207540466076,-0.27694051118353147,1.1264564940226665,0.4394262997898477,478.9880626440965,2153.7888262534943,2829.784768433499,1.4365629893427332,0.5009787678718567,0.34805295953556736,4.143711570853143,0.8000770807266235,0.19306363059320975,10.176131454387967,0.9500378966331482,0.09335571226238024,0.641016154607116,0.0104747405,0.081475966
e,fcd45f4d-Audio_SP21,594,594,0.2,-1.2530553959361574,-0.7177270874843367,0.3738415076315357,-0.4529896156414783,0.5398131323134994,-0.4472456174289463,454.00500598623546,1865.6652192398976,2413.1290496538268,0.8985672881546181,0.5008483529090881,0.5564413556906204,4.3726459117842555,0.8001534342765808,0.18295558710665427,13.690273587680549,0.9500347971916199,0.06939233127195321,2.8502325445923553,0.11866175,0.09980564
e,7e277fda-Audio_SP28,894,894,0.2,-1.5053988708652815,-1.1682137586599506,0.07700964643889607,0.07515769773236247,0.8331348131680829,-0.0039096588195493,528.9541759598186,2009.7270227466959,2621.4569090436626,1.219075365458176,0.5000510215759277,0.4101469147578751,4.481389723726535,0.8001347780227661,0.17851605178733568,13.100767659782933,0.9500048756599426,0.07251483460135957,5.7576986744174885,0.1593308,0.08885752
e,30a90cb2-Audio_SP21,821,821,0.2,-1.6424947436941342,-1.2583668522762732,-0.05259780513400456,-0.4529896156414783,0.3931522918862078,0.21775832048514898,454.00500598623546,1793.6343174864987,2725.6208387385805,1.3564359700168438,0.5004652738571167,0.3686130499722675,5.431467238590653,0.8001710772514343,0.14728985094782282,13.695996946203827,0.9500441551208496,0.06936333322294695,2.5468945428586305,0.15116729,0.07111072
e,51a17262-Audio_SP18,802,802,0.2,-1.755534475838948,-1.4437270598569256,-0.12321056252096682,-0.27694051118353147,0.8331348131680829,0.661094279094546,478.9880626440965,2009.7270227466959,2933.9486981284163,1.505243291622067,0.5000307559967041,0.332172216134705,5.528764333486376,0.8000457286834717,0.1446977935294864,15.401557786140618,0.9500099420547485,0.061682072241736184,5.809208901126989,0.21768515,0.13349503
e,dbeec025-Audio_SP13,709,709,0.2,-1.8760406048906784,-1.588027824011367,-0.7902520145987741,0.4272559066482562,-0.0468302293956675,-0.2255776381242478,578.9202892755407,1577.5416122263014,2517.2929793487447,2.026068917240349,0.5005489587783813,0.24678331311702656,5.545934409056209,0.8001183271408081,0.1442498127445654,12.230817164244705,0.9500186443328857,0.07767265156879366,4.630197045331758,0.35649452,0.14922872
e,a1a056ce-Audio_SP11,482,482,0.2,-1.8755772437004403,-1.6037695149472095,-0.4785892120504094,-0.10089140672558461,1.273117334449958,0.8827622583992447,503.9711193019575,2225.819728006893,3038.1126278233346,1.8715382371118476,0.5007550120353699,0.2671599169523774,6.255630865942659,0.8001165390014648,0.12788478366832923,15.023816123604282,0.9500369429588318,0.06323293577238555,2.9303595639182447,0.33162677,0.19027828
e,42d56bbf-Audio_SP23,2688,1000,0.2,-2.1285039177716354,-1.7993993644171895,-0.6440503435940415,-0.9811369290153191,0.5398131323134994,-0.4472456174289463,379.0558360126523,1865.6652192398976,2413.1290496538268,2.2378331826016282,0.5002939105033875,0.223430416479354,6.713499547804885,0.8001886606216431,0.1191628887889888,15.309984049768174,0.9500268697738647,0.06205101173925684,5.0880657271939835,0.33786735,0.082751885
e,e90f8e4d-Audio_SP22,625,625,0.2,-1.9389235882603382,-1.7635397797751962,-0.4149023868225278,-0.4529896156414783,0.6864739727407911,-0.0039096588195493,454.00500598623546,1937.6961209932967,2621.4569090436626,1.9402185393911815,0.5003174543380737,0.2577029287416738,6.810796642700608,0.8001658320426941,0.11746056180628894,16.094084167457236,0.950039267539978,0.05902790056988337,1.8486448030187363,0.009841468,0.03659566
e,514fc6b6-Audio_SP19,1262,1000,0.2,-2.294707250943904,-1.9424737503902847,-1.0128869485212886,0.25120680219030955,1.41977817487725,1.104430237703943,553.9372326176797,2297.8506297602926,3142.2765575182525,2.5240011087655194,0.5005226135253906,0.1980981697129873,7.102687927387777,0.8001689314842224,0.11263341543068804,16.50044262260996,0.950005292892456,0.05757421311221369,7.903958120646672,0.36697528,0.24839643
e,375a28cd-Audio_SP16,804,804,0.2,-2.0657901006751844,-1.8524813270489142,-0.5910552359574125,-0.6290387200994254,1.41977817487725,3.0994420514462298,429.0219493283744,2297.8506297602926,4079.751924772514,2.31223684340424,0.5005967020988464,0.21624082386986979,7.59489676038967,0.8000757098197937,0.10533388737715436,18.640978710315864,0.950019896030426,0.05096298937749833,6.759286415991108,0.5276645,0.8089864
e,f061152e-Audio_SP12,795,795,0.2,-2.2385822575788192,-2.029221366751873,-0.96899413340277,0.6033050111062033,0.5398131323134994,0.661094279094546,603.9033459334017,1865.6652192398976,2933.9486981284163,2.855955903115633,0.5004668235778809,0.17507273114915312,8.058488800775173,0.8000536561012268,0.0992741964129857,18.31474727448903,0.9500351548194885,0.05187076762578502,6.753563057467829,0.10713478,0.15174782
e,0f786745-Audio_SP20,867,867,0.2,-2.0865368581765744,-1.7788306050350062,-0.46102156704046526,-0.10089140672558461,0.6864739727407911,-0.2255776381242478,503.9711193019575,1937.6961209932967,2517.2929793487447,1.9974521246239598,0.5001922249794006,0.25031889066884644,8.281699783183008,0.8000322580337524,0.09659852698651268,20.59836732527688,0.9500170350074768,0.04612016015629677,4.406986062923923,0.024298934,0.04360812
e,9a0c18cb-Audio_SP14,410,410,0.2,-2.1176483116916245,-2.11389949297764,-0.4596969709599912,-0.6290387200994254,0.3931522918862078,-0.2255776381242478,429.0219493283744,1793.6343174864987,2517.2929793487447,2.913189488348411,0.5001795887947083,0.17163318829749982,9.140203561674682,0.8000564575195312,0.08752540297400366,19.49375913028426,0.9500099420547485,0.04873354562610454,3.4511851895365266,0.11161294,0.040730726
e,7c3c98d2-Audio_SP13,1075,1000,0.2,-2.47678600045488,-2.3417006177511066,-0.9655319814108272,0.07515769773236247,0.8331348131680829,0.661094279094546,528.9541759598186,2009.7270227466959,2933.9486981284163,3.691566247514195,0.5004136562347412,0.13544386487353086,9.964367189026687,0.8001270294189453,0.08028608187793444,19.304888299016092,0.950003445148468,0.04921033394678686,8.167232612717452,0.20217025,0.06511016
e,34ad326e-Audio_SP7,368,368,0.2,-2.6781450163981133,-2.748828240243574,-1.2450680671836019,-0.9811369290153191,-0.19349106982295927,-0.6689135967336448,379.0558360126523,1505.5107104729022,2308.965119958909,5.442913955637208,0.5001571178436279,0.0918625581949815,15.52747167365273,0.8000780344009399,0.05152158811260002,29.53252998011356,0.9500202536582947,0.03216791790746358,20.003138038855987,0.35608184,0.17836009
a,0af9ac47-Audio_SP14,988,988,0.2,-0.8935260803391138,-0.5381530762757851,0.24426594057508288,1.3514121967880954,-0.05619061267098813,-0.40805059538220156,710.0669317328864,1572.9443601846901,2431.547170005147,0.7830874747166336,0.5006582140922546,0.6384982727260821,2.3593020071590884,0.8000208139419556,0.33908333802644697,6.234581048705506,0.9500402808189392,0.1523759162930843,1.5862541154516425,0.3623463,0.16301943
a,7dec1dd7-Audio_SP13,756,756,0.2,-1.3818244169700875,-1.1729654752046659,-0.1261308792087803,1.1009441401520585,-0.21219139137377896,0.10583513488249219,674.523111903816,1496.3262477324758,2673.027050168328,1.2649874591576389,0.5016806721687317,0.3952608354970984,3.6142498833075396,0.8000984787940979,0.22134606787837513,8.483447642763531,0.9501155018806458,0.11198277398580514,1.2750270421668266,0.1063442,0.09711461
a,5586979c-Audio_SP18,1250,1000,0.2,-1.5161608743561583,-1.081387284032643,-0.12913963917786397,0.8504760835160212,-0.05619061267098813,-0.40805059538220156,638.9792920747456,1572.9443601846901,2431.547170005147,1.184670795084138,0.5016707181930542,0.4220581802765627,3.764843628445354,0.8004574179649353,0.21249222516324012,10.852789232931807,0.9500304460525513,0.08753510084921864,1.3854624552678902,0.109900504,0.085138984
a,adad0062-Audio_SP17,1143,1000,0.2,-1.4518467470504974,-1.1912437249385555,-0.1723199885041595,0.6000080268799839,-0.3681921700765698,-0.6649934605145482,603.4354722456751,1419.7081352802618,2310.8072299235564,1.285066625176014,0.5003471970558167,0.38908488494245624,3.784922794463729,0.8001043200492859,0.21136494545415133,9.216337202434227,0.9500438570976257,0.10307782572767467,0.9939187179095734,0.11411099,0.097090304
a,cafd9c21-Audio_SP27,1563,1000,0.2,-1.5295727716999854,-1.2266442417220471,-0.24971349503236617,0.8504760835160212,-0.3681921700765698,-0.40805059538220156,638.9792920747456,1419.7081352802618,2431.547170005147,1.2951062081852016,0.5002882480621338,0.38606872304367756,3.845160292518855,0.8005608320236206,0.20805374526426904,9.437208028636354,0.9500589370727539,0.10066536597660145,1.827204107672145,0.098380774,0.07002336
a,061ea7d0-Audio_SP16,817,817,0.2,-1.4758765410556913,-1.2717392001686898,-0.23506400495387958,1.3514121967880954,-0.05619061267098813,-0.40805059538220156,710.0669317328864,1572.9443601846901,2431.547170005147,1.3453041232311398,0.5010098218917847,0.37166317367637614,3.895358207564793,0.8002094030380249,0.20537264029952332,9.467326777663917,0.9500567317008972,0.10034511560764088,2.550054084333653,0.08072045,0.10094134
a,49ae7020-Audio_SP17,626,626,0.2,-1.5016265399592525,-1.3026088786364154,-0.20197250654117357,1.1009441401520585,-0.05619061267098813,-0.1511077302498549,674.523111903816,1572.9443601846901,2552.2871100867374,1.335264540221952,0.5017068386077881,0.3744576336288301,3.9355165396015432,0.8005303740501404,0.20327700111279348,10.119899673261111,0.9500123858451843,0.09387444843056086,2.9215186556735944,0.043437906,0.0794222
a,181d5ce9-Audio_SP21,454,454,0.2,-1.3886574433893766,-0.996497564329172,-0.03179964427901258,0.6000080268799839,-0.21219139137377896,0.10583513488249219,603.4354722456751,1496.3262477324758,2673.027050168328,1.1344728800382,0.5000623464584351,0.4407333209967646,4.226664446867984,0.8001524806022644,0.18927454735443003,12.629795425558013,0.9500097632408142,0.07521895390938423,3.1022311498389716,0.17444822,0.10997895
a,0e6115f2-Audio_SP19,851,851,0.2,-1.5142373776119935,-1.2656334016155322,-0.157548885286504,0.349539970243947,-0.05619061267098813,0.10583513488249219,567.8916524166048,1572.9443601846901,2673.027050168328,1.3553437062403273,0.5012354850769043,0.3689101131306252,4.256783195895546,0.8004096150398254,0.1879353406514506,10.872868398950182,0.9500306248664856,0.08737344784672701,1.3854624552678902,0.21135432,0.12057777
a,0f786745-Audio_SP20,1175,1000,0.2,-1.5306417950302462,-1.0884794978155643,-0.21988512402743401,0.6000080268799839,-1.7721991784016877,-2.7205363815733232,603.4354722456751,730.1451232103337,1344.8877092708317,1.3252249572127646,0.5001424551010132,0.37729443388359396,4.758762346354927,0.8003190755844116,0.16811093762914567,11.937064197924068,0.9500746726989746,0.07958405720606002,10.571680908674553,0.72339547,0.82229006
a,12c532f8-Audio_SP15,1037,1000,0.2,-1.8145273731577305,-1.4805120345805411,-0.34660184618194023,0.6000080268799839,-0.05619061267098813,-0.6649934605145482,603.4354722456751,1572.9443601846901,2310.8072299235564,1.6665707795251432,0.5007590651512146,0.30001726067852047,5.361137326906184,0.8001644015312195,0.14922206823261244,17.087370281637313,0.9500067234039307,0.05559661810693617,4.306981110941485,0.07006502,0.09034471
a,dbeec025-Audio_SP13,900,900,0.2,-1.8290629210836777,-1.5724986335844826,-0.5472991608268333,0.8504760835160212,-0.5241929487793606,0.10583513488249219,638.9792920747456,1343.0900228280475,2673.027050168328,1.7970853586445823,0.5008371472358704,0.2782282976124827,5.411335241952122,0.8000357151031494,0.14783781899112253,12.820547502732579,0.9500071406364441,0.07409979954424852,3.9756748716382937,0.17497224,0.0874249
a,5278b5b9-Audio_SP15,514,514,0.2,-1.7906893803347883,-1.5086898467113654,-0.4897903875272038,-0.15139614302812743,-0.21219139137377896,-0.40805059538220156,496.80401275846384,1496.3262477324758,2431.547170005147,1.7468874435986441,0.5006465911865234,0.2862233636358299,5.431414407970498,0.8000677824020386,0.14729128361592428,13.955020382770778,0.9500146508216858,0.06807585900575926,8.001547658322526,0.4535306,0.1735923
a,2988c6fc-Audio_SP13,729,729,0.2,-1.7947716222831638,-1.5961904138522494,-0.5344457194860401,1.3514121967880954,-0.21219139137377896,0.3627780000148393,710.0669317328864,1496.3262477324758,2793.7669902499188,1.8472832736905203,0.5009216070175171,0.2706677460469261,5.441453990979685,0.8002635836601257,0.14701952848010155,12.700072506622327,0.9500125050544739,0.07480272254387775,3.734724879417791,0.19737802,0.11544385
a,375a28cd-Audio_SP16,840,840,0.2,-1.731434635996792,-1.335499931164554,-0.054463521663048436,0.349539970243947,-0.8361945061849425,-0.6649934605145482,567.8916524166048,1189.853797923619,2310.8072299235564,1.2951062081852016,0.5014038681983948,0.38606872304367756,5.491651906025623,0.8001137971878052,0.1456756571045979,16.746024459324932,0.9500054717063904,0.05672988250479938,12.780389170695829,0.5824371,0.2588372
