audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
30a90cb2-Audio_SP21,H1,i,e,116875.43292887506,88080.29497326456,33076.94285607302,171878.7850460666,28.301022744619143,37.55316994125988,19.244342952044843
30a90cb2-Audio_SP21,H1,i,a,116875.43292887506,132147.20374052474,0.0,249022.6366693998,0.0,0.0,0.0
30a90cb2-Audio_SP21,H1,i,o,116875.43292887506,129613.80250775107,0.0,246489.23543662613,0.0,0.0,0.0
30a90cb2-Audio_SP21,H1,i,u,116875.43292887506,233233.48109894423,17.840853751927195,350091.07317406737,0.01526484506182262,0.007649353629618297,0.005096060745044081
30a90cb2-Audio_SP21,H1,e,a,88080.29497326456,132147.20374052474,16618.75526992018,203608.7434438691,18.86773344136115,12.57594167679222,8.162102957283679
30a90cb2-Audio_SP21,H1,e,o,88080.29497326456,129613.80250775107,11962.292440667185,205731.80504034844,13.58112213895078,9.229181004817619,5.814508086545549
30a90cb2-Audio_SP21,H1,e,u,88080.29497326456,233233.48109894423,24352.76537138062,296961.01070082816,27.6483694551347,10.441367704428975,8.200660859116853
30a90cb2-Audio_SP21,H1,a,o,132147.20374052474,129613.80250775107,59891.746045219596,201869.2602030562,45.32199270959903,46.20784583620097,29.668581528943882
30a90cb2-Audio_SP21,H1,a,u,132147.20374052474,233233.48109894423,24629.298604535492,340751.38623493345,18.637775077629268,10.559932685688059,7.227937904133616
30a90cb2-Audio_SP21,H1,o,u,129613.80250775107,233233.48109894423,79195.54980480482,283651.73380189046,61.101169993117686,33.95548076187562,27.919994968237
30a90cb2-Audio_SP21,H2,i,e,164067.39129390562,106119.42860505055,53048.6046471018,217138.2152518544,32.33342361863489,49.98953098827471,24.430800716295725
30a90cb2-Audio_SP21,H2,i,a,164067.39129390562,138770.7058946489,0.0,302838.09718855453,0.0,0.0,0.0
30a90cb2-Audio_SP21,H2,i,o,164067.39129390562,182209.45860044326,0.0,346276.8498943489,0.0,0.0,0.0
30a90cb2-Audio_SP21,H2,i,u,164067.39129390562,222026.46363818418,12676.116838187047,373417.73809390276,7.726164680390032,5.709281961471103,3.3946209687016538
30a90cb2-Audio_SP21,H2,e,a,106119.42860505055,138770.7058946489,18430.91834754804,226459.21615215144,17.368090452261306,13.281562725162116,8.138736263736265
30a90cb2-Audio_SP21,H2,e,o,106119.42860505055,182209.45860044326,21941.56946136671,266387.3177441271,20.676298157453935,12.041948661666972,8.236716990574692
30a90cb2-Audio_SP21,H2,e,u,106119.42860505055,222026.46363818418,47471.557624516434,280674.3346187183,44.734087102177554,21.381035776832622,16.913394553514884
30a90cb2-Audio_SP21,H2,a,o,138770.7058946489,182209.45860044326,69313.14018707185,251667.0243080203,49.94796253302378,38.04036339247607,27.541605968304417
30a90cb2-Audio_SP21,H2,a,u,138770.7058946489,222026.46363818418,24519.009519613333,336278.16001321975,17.668721479465216,11.043282461846385,7.291288116554891
30a90cb2-Audio_SP21,H2,o,u,182209.45860044326,222026.46363818418,120417.55513506521,283818.3671035622,66.0874336930675,54.23567675756817,42.427682311034566
