h1_audio,predicted_h2_audio,true_h2_audio,is_correct,assigned_cost,true_match_cost,true_match_rank,predicted_match_rank_for_this_h1,best_candidate_cost_for_this_h1,second_best_candidate_cost_for_this_h1,margin_best_to_second,centroids_distance_assigned,centroids_distance_true,geometry_distance_assigned,geometry_distance_true,ellipse_distance_assigned,ellipse_distance_true,overlap_distance_assigned,overlap_distance_true
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16,061ea7d0-Audio_SP16,True,0.26412374862196086,0.26412374862196086,1,1,0.26412374862196086,0.4102136532541711,0.14608990463221022,0.20967814428288498,0.20967814428288498,0.26412374862196086,0.26412374862196086,0.3471243741963225,0.3471243741963225,0.49880995186360316,0.49880995186360316
0af9ac47-Audio_SP14,0af9ac47-Audio_SP14,0af9ac47-Audio_SP14,True,0.25578855654609955,0.25578855654609955,3,3,0.20485783803110186,0.23019608554312235,0.02533824751202049,0.2827238708329002,0.2827238708329002,0.25578855654609955,0.25578855654609955,0.8819178210926861,0.8819178210926861,2.045482339221539,2.045482339221539
0e6115f2-Audio_SP19,7aee4437-Audio_SP12,0e6115f2-Audio_SP19,False,0.5002156735825293,0.5898000468283039,17,10,0.27830112394358897,0.34726148334291407,0.0689603593993251,0.9533417960726394,0.28644929876290015,0.5002156735825293,0.5898000468283039,1.2240345800649521,0.26326859237987654,1.0063252447327273,0.3519688092294734
0f786745-Audio_SP20,0f786745-Audio_SP20,0f786745-Audio_SP20,True,0.23249909679185876,0.23249909679185876,1,1,0.23249909679185876,0.44275360572407013,0.21025450893221137,0.1597674585113706,0.1597674585113706,0.23249909679185876,0.23249909679185876,0.6217624580899144,0.6217624580899144,0.7078409462029293,0.7078409462029293
12c532f8-Audio_SP15,12c532f8-Audio_SP15,12c532f8-Audio_SP15,True,0.22139733127207858,0.22139733127207858,2,2,0.14872826164826153,0.22139733127207858,0.07266906962381706,0.1473757748937704,0.1473757748937704,0.22139733127207858,0.22139733127207858,0.26657793837826876,0.26657793837826876,0.26195868957880036,0.26195868957880036
181d5ce9-Audio_SP21,fcd45f4d-Audio_SP21,181d5ce9-Audio_SP21,False,0.37056403595353377,0.28345044406273345,3,5,0.20409750515924033,0.28077415071552164,0.07667664555628131,0.6067712994842305,0.40586068125396535,0.37056403595353377,0.28345044406273345,0.9145161124412446,0.5321064053789347,0.9482688704060523,0.4993810949639579
1c403477-Audio_SP13,919b9bc1-Audio_SP14,1c403477-Audio_SP13,False,0.3130733039044737,0.3972452455948257,5,3,0.19555756355983783,0.2649653261880548,0.06940776262821696,0.3324401717836933,0.256113741644046,0.3130733039044737,0.3972452455948257,0.8159669036065841,0.40244063313025813,0.8886747213726506,0.6502018788919334
1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,True,0.2856160684532883,0.2856160684532883,2,2,0.1347961854017585,0.2856160684532883,0.1508198830515298,0.17731173022076716,0.17731173022076716,0.2856160684532883,0.2856160684532883,0.20316071122550086,0.20316071122550086,0.12474550204679165,0.12474550204679165
2988c6fc-Audio_SP13,e90f8e4d-Audio_SP22,2988c6fc-Audio_SP13,False,0.5406676149245189,0.4262084475916584,2,5,0.41627453074651893,0.4262084475916584,0.009933916845139446,0.38193005103246763,0.30128445658302905,0.5406676149245189,0.4262084475916584,0.8142643728437112,0.4851078883129156,0.554900570754228,0.29184288190239904
2e25304d-Audio_SP12,2e25304d-Audio_SP12,2e25304d-Audio_SP12,True,0.335933101754523,0.335933101754523,1,1,0.335933101754523,0.5315379122578371,0.19560481050331407,0.24530156575120238,0.24530156575120238,0.335933101754523,0.335933101754523,0.5560082810078584,0.5560082810078584,0.6927539879739356,0.6927539879739356
30a90cb2-Audio_SP21,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21,True,0.5892945344054557,0.5892945344054557,7,7,0.3300429245006156,0.3953972695612013,0.06535434506058568,0.3584375661097159,0.3584375661097159,0.5892945344054557,0.5892945344054557,0.350971085913711,0.350971085913711,1.1009754134264178,1.1009754134264178
3361ee02-Audio_SP10,501e6487-Audio_SP19,3361ee02-Audio_SP10,False,0.2612227854751691,0.49541701696687324,4,1,0.2612227854751691,0.42110917802267545,0.15988639254750636,0.5143523769500998,0.26878565814753363,0.2612227854751691,0.49541701696687324,1.1199274206126808,0.9661406192562323,0.7630488337760053,0.5363724740791619
34ad326e-Audio_SP7,34ad326e-Audio_SP7,34ad326e-Audio_SP7,True,0.6992797319938548,0.6992797319938548,9,9,0.47071181666742756,0.5108235256673391,0.040111708999911566,0.36584436573311524,0.36584436573311524,0.6992797319938548,0.6992797319938548,0.4488689003896654,0.4488689003896654,2.006397883643092,2.006397883643092
