center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
477.8328834431248,2644.646176465964,83310.52589161586,-3301.391055371653,6003.018676290514,489215459.95846677,0.8,3.218875824868201,1036.5697770699137,274.7361189158044,177.559126723019,223668.1688965641,412,385,27,6.553398058252427,514fc6b6-Audio_SP19,H1,i
583.2272125687484,2267.503734457561,84785.86542036782,-3341.853108081599,5684.530546980472,470799859.7382618,0.8,3.218875824868201,1045.6936906328028,267.1639705367324,177.58511856234347,219418.00308501985,622,607,15,2.4115755627009645,514fc6b6-Audio_SP19,H1,e
804.349642459804,1630.476718358197,109933.63491001628,14147.751180193629,21557.60791935309,2169747335.0827646,0.8,3.218875824868201,1201.624196955752,499.11443596811455,-171.12320259937084,471040.9645923757,653,652,1,0.1531393568147014,514fc6b6-Audio_SP19,H1,a
601.5278107789436,1199.644521580649,58359.30285810723,6952.176027553895,7403.827222352142,383749443.6602532,0.8,3.218875824868201,873.727037492962,288.6770899957008,-172.36856625929443,198097.03498213022,418,409,9,2.15311004784689,514fc6b6-Audio_SP19,H1,o
498.57415153947716,867.0155245727465,34535.48674728715,3822.8426963578863,5388.364412376514,171475661.472086,0.8,3.218875824868201,671.5728234991318,251.05700562086412,-172.65084510883997,132420.53533540777,106,102,4,3.7735849056603774,514fc6b6-Audio_SP19,H1,u
454.60346033783827,2717.1838497516655,80690.63353862688,-2180.4025075018676,4471.461677876377,356050920.5368163,0.8,3.218875824868201,1019.6739523313557,238.26428369996395,178.36272409417012,190813.96337739134,412,386,26,6.310679611650485,514fc6b6-Audio_SP19,H2,i
551.3993283041838,2159.0882506789585,93680.3348687095,-5727.062635929855,7818.333233438501,699624828.9878151,0.8,3.218875824868201,1100.489985280705,309.46442176472436,176.20075782216557,267477.1596287494,647,638,9,1.3910355486862442,514fc6b6-Audio_SP19,H2,e
777.566733957373,1753.5983423570306,53208.666855610114,562.1948292301645,12924.304472082355,687368947.9694896,0.8,3.218875824868201,827.761659301266,407.80623575965535,-179.2006071758577,265124.0041841698,575,554,21,3.6521739130434785,514fc6b6-Audio_SP19,H2,a
564.2327131001678,1162.8483972388944,87635.91753855614,11955.920467329826,8782.210047275528,626693001.2882003,0.8,3.218875824868201,1072.9322907382061,300.4134140673992,-171.56521806644153,253152.09055249984,413,412,1,0.24213075060532688,514fc6b6-Audio_SP19,H2,o
497.6523052099072,825.428508383436,37404.50892786788,3183.2576286746284,4432.61708489895,155666736.19540775,0.8,3.218875824868201,696.7945523888393,230.54588649350455,-174.53565031447877,126168.80967025265,95,87,8,8.421052631578947,514fc6b6-Audio_SP19,H2,u
