source_file,audio_id,audio_path,audio_duration,split_time,time_basis,split_basis,total_rows,H1_rows,H2_rows,min_token_time,max_token_time
7e277fda-Audio_SP28.csv,7e277fda-Audio_SP28,data/raw/sound/7e277fda-Audio_SP28.v0.wav,3826.68,1913.34,time column: time,audio_duration,3539,1945,1594,4.897749999999999,3807.96875
