audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
5586979c-Audio_SP18,H1,i,e,110047.11008617688,91540.6002506164,37338.73424422684,164248.97609256645,33.9297726355442,40.78926087659712,22.733008833603748
5586979c-Audio_SP18,H1,i,a,110047.11008617688,92347.48407944683,0.0,202394.5941656237,0.0,0.0,0.0
5586979c-Audio_SP18,H1,i,o,110047.11008617688,122505.6925074762,0.0,232552.8025936531,0.0,0.0,0.0
5586979c-Audio_SP18,H1,i,u,110047.11008617688,171555.3461756457,0.0,281602.4562618226,0.0,0.0,0.0
5586979c-Audio_SP18,H1,e,a,91540.6002506164,92347.48407944683,5389.095664115214,178498.988665948,5.887109817240822,5.835671342685371,3.0191183179197942
5586979c-Audio_SP18,H1,e,o,91540.6002506164,122505.6925074762,0.0,214046.2927580926,0.0,0.0,0.0
5586979c-Audio_SP18,H1,e,u,91540.6002506164,171555.3461756457,0.0,263095.9464262621,0.0,0.0,0.0
5586979c-Audio_SP18,H1,a,o,92347.48407944683,122505.6925074762,4434.159756600293,210419.01683032274,4.801603206412826,3.619554051604327,2.1072999120492524
5586979c-Audio_SP18,H1,a,u,92347.48407944683,171555.3461756457,0.0,263902.83025509253,0.0,0.0,0.0
5586979c-Audio_SP18,H1,o,u,122505.6925074762,171555.3461756457,77571.88662673534,216489.15205638658,63.32104658891776,45.2168284789644,35.83176611386562
5586979c-Audio_SP18,H2,i,e,117662.95746563413,81174.03511745676,35836.284516941836,163000.70806614906,30.45672596442135,44.14747211357381,21.985355120297225
5586979c-Audio_SP18,H2,i,a,117662.95746563413,118409.66921848919,0.0,236072.62668412333,0.0,0.0,0.0
5586979c-Audio_SP18,H2,i,o,117662.95746563413,109143.38793896494,0.0,226806.34540459907,0.0,0.0,0.0
5586979c-Audio_SP18,H2,i,u,117662.95746563413,160360.75864070083,0.0,278023.716106335,0.0,0.0,0.0
5586979c-Audio_SP18,H2,e,a,81174.03511745676,118409.66921848919,9977.715311771994,189605.98902417396,12.291757207011447,8.426436267937833,5.262341850657406
5586979c-Audio_SP18,H2,e,o,81174.03511745676,109143.38793896494,0.0,190317.4230564217,0.0,0.0,0.0
5586979c-Audio_SP18,H2,e,u,81174.03511745676,160360.75864070083,13846.505338375393,227688.2884197822,17.05780095610604,8.634597052137567,6.081342801807618
5586979c-Audio_SP18,H2,a,o,118409.66921848919,109143.38793896494,16168.955278357678,211384.10187909644,13.65509707532648,14.814415773312502,7.649087672452158
5586979c-Audio_SP18,H2,a,u,118409.66921848919,160360.75864070083,11100.722751105199,267669.70510808483,9.374844828442326,6.922343623964215,4.147171883580451
5586979c-Audio_SP18,H2,o,u,109143.38793896494,160360.75864070083,78510.56721160366,190993.5793680621,71.93341593492431,48.95871525995453,41.106390838566675
