audio,half,vowel_raw,vowel,f1,f2,token_time
5586979c-Audio_SP18,H1,y,i,373.8188965679343,2284.119271974772,17.43375
5586979c-Audio_SP18,H1,y,i,365.31755774209057,2261.1148315857736,19.95475
5586979c-Audio_SP18,H1,y,i,388.4265749134316,2226.8168516436435,69.69375
5586979c-Audio_SP18,H1,y,i,375.1946202011087,2238.124927303878,76.29875000000001
5586979c-Audio_SP18,H1,y,i,384.18101824792745,1878.522599452113,126.63875
5586979c-Audio_SP18,H1,y,i,370.79332259747184,2237.8363847711107,129.80775
5586979c-Audio_SP18,H1,y,i,403.2147992682047,2043.5555429254443,133.93274999999997
5586979c-Audio_SP18,H1,y,i,374.4809083450516,2096.653419445719,137.64475000000002
5586979c-Audio_SP18,H1,y,i,281.1877085134756,2165.4075860599087,166.18375
5586979c-Audio_SP18,H1,y,i,258.6098088555445,2482.652114766664,171.19075
5586979c-Audio_SP18,H1,y,i,373.7147221185895,2233.167439009009,198.79375
5586979c-Audio_SP18,H1,y,i,420.5693274283409,1589.9088649404127,226.95275
5586979c-Audio_SP18,H1,y,i,416.58951004063886,1838.033366046732,229.63875
5586979c-Audio_SP18,H1,y,i,383.9270240239032,2248.6975309530417,244.00075
5586979c-Audio_SP18,H1,y,i,378.07366854509513,2204.087779762469,245.09275
5586979c-Audio_SP18,H1,y,i,360.8728080442598,2112.661376732289,246.91575
5586979c-Audio_SP18,H1,y,i,521.058931599188,2143.869108752436,251.27775
5586979c-Audio_SP18,H1,y,i,414.8055224407527,1682.552865007807,263.85374999999993
5586979c-Audio_SP18,H1,y,i,389.3909067429958,2149.747230341787,319.03275
5586979c-Audio_SP18,H1,y,i,302.19291022854634,2048.041989124729,358.30575
5586979c-Audio_SP18,H1,y,i,492.7152298437864,2097.365668803176,381.48575
5586979c-Audio_SP18,H1,y,i,358.4514157230844,2244.25271340819,402.59375
5586979c-Audio_SP18,H1,y,i,308.45533530195905,2064.453621290836,421.54775
5586979c-Audio_SP18,H1,y,i,354.6222516444992,1932.46248707772,498.88275
5586979c-Audio_SP18,H1,y,i,436.208799317349,1605.849013243157,535.81375
5586979c-Audio_SP18,H1,y,i,350.2551793973979,2112.955810241423,574.70775
5586979c-Audio_SP18,H1,y,i,529.7889590542272,2188.256702484792,585.15275
5586979c-Audio_SP18,H1,y,i,419.1310045771568,2317.6098911644062,596.78575
5586979c-Audio_SP18,H1,y,i,482.65985441699087,1934.963805003248,604.48275
5586979c-Audio_SP18,H1,y,i,509.3209736968784,1915.6918544682223,627.8987500000001
5586979c-Audio_SP18,H1,y,i,369.7751359934375,2249.320950405127,675.58575
5586979c-Audio_SP18,H1,y,i,353.03205287238654,2307.837985362047,682.3727500000001
5586979c-Audio_SP18,H1,y,i,480.6513511953932,1972.4737262823808,710.63075
5586979c-Audio_SP18,H1,y,i,379.7382368199201,2366.779767416121,773.4587499999999
5586979c-Audio_SP18,H1,y,i,351.2157383418839,2062.909940424437,802.51775
