center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
384.18101824792745,2114.797354850257,32930.4967283994,-3287.8061019635743,3921.945199649138,118341934.60189861,0.8,3.218875824868201,654.7782174493459,213.9140565556082,173.6140588615323,110007.78700128557,431,407,24,5.56844547563805,5586979c-Audio_SP18,H1,i
472.7500971089924,1870.394886911501,32136.56295238508,-1506.625648819685,2620.772771265407,81952708.3019861,0.8,3.218875824868201,644.0202249751659,180.9865757830744,177.08544960581986,91545.23650735733,697,689,8,1.1477761836441895,5586979c-Audio_SP18,H1,e
638.7758021417364,1567.548657927101,17266.735590911205,-1563.9320225254185,4969.709387788506,83364774.5915327,0.8,3.218875824868201,474.17161397098863,247.92478939376215,172.86445844034438,92330.54221129307,739,725,14,1.8944519621109608,5586979c-Audio_SP18,H1,a
498.2898454607228,1149.4976888328322,50041.899074278124,1782.6110448477662,2993.853870585476,146640431.09776253,0.8,3.218875824868201,803.2328581363215,194.11076127245423,-177.83325196142314,122456.2512345796,609,595,14,2.2988505747126435,5586979c-Audio_SP18,H1,o
431.8641790530871,979.9427484994017,63562.542982330415,-1676.6596219654016,4569.896121750346,287663031.1756121,0.8,3.218875824868201,904.9932573253317,241.3019864845866,178.37331839444576,171512.6361341393,74,72,2,2.7027027027027026,5586979c-Audio_SP18,H1,u
410.1374429762324,2121.495702445656,35836.29726962044,-2929.0722527739567,4018.897645784414,135442946.46853793,0.8,3.218875824868201,681.8014878817254,219.77812620161365,174.7838360515187,117688.02977234428,308,300,8,2.5974025974025974,5586979c-Audio_SP18,H2,i
483.48311262313416,1843.8065962098467,28876.343370824477,-592.2521866821827,2244.1839180166494,64453062.75130119,0.8,3.218875824868201,609.8909322321648,169.485995202519,178.72668222805717,81185.01506003835,524,518,6,1.1450381679389312,5586979c-Audio_SP18,H2,e
626.9745985240625,1520.5390798193587,25093.136523459973,-1782.1107728933566,5585.966639917667,136993504.70408437,0.8,3.218875824868201,570.2330969824267,264.27846887471884,174.82275494520113,118359.76222647939,510,500,10,1.9607843137254901,5586979c-Audio_SP18,H2,a
512.4250123656525,1146.8753934576066,49177.849140273735,1269.7194980909242,2400.099890888327,116419562.75186127,0.8,3.218875824868201,796.0106686161042,174.52526573568076,-178.44630772982958,109110.63361416332,452,449,3,0.6637168141592921,5586979c-Audio_SP18,H2,o
461.2544707431118,1162.0168607601763,100839.84603357286,1902.5167156847983,2531.4040833003414,251646828.1553041,0.8,3.218875824868201,1139.6655867815525,179.2183647294238,-178.8917351184697,160416.7916759713,39,39,0,0.0,5586979c-Audio_SP18,H2,u
