F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context,B1_Hz,B2_Hz,B3_Hz,_source_file,_audio_id,_token_time,_audio_duration,_split_time,_time_basis,_split_basis,half
501.4896486380621,1409.7259457098253,2701.501282821948,3.5581941390452685,4.078774802579245,4.009395767439227,5153.846153846154,0.0002100670097533,1462.72375,0.027,0.3214285714285714,0-0-3856-1,u,5a932187-audio_SP16.v0,group_0,1,fave,194.34636744800176,79.05215387560702,6,supuesto,,0.0599999999999454,por,que,s,p,s,p,internal,35.09975460178588,59.07304934653905,55.11355909359552,5a932187-audio_SP16.csv,5a932187-audio_SP16,1462.72375,2896.56,1448.28,time column: time,audio_duration,H2
635.1532640936141,960.186346854976,2057.3417317233875,3.905120195725495,3.419428606913024,3.7906796081929057,4435.897435897436,0.0001307345083536,1481.6327499999998,0.025,0.3378378378378378,0-0-3905-1,u,5a932187-audio_SP16.v0,group_0,1,fave,231.47043168512576,88.41988109281606,6,puede,,0.0500000000001819,[silence],influir,p,é,p,é,internal,49.65604799821511,30.551952857989004,44.28648751080706,5a932187-audio_SP16.csv,5a932187-audio_SP16,1481.6327499999998,2896.56,1448.28,time column: time,audio_duration,H2
417.969280787863,1001.7645555401712,2504.232250024734,3.238189044516603,3.885317029304381,3.981565668265907,4974.358974358975,0.0012572104279167,1488.46375,0.027,0.3214285714285714,0-0-3931-1,u,5a932187-audio_SP16.v0,group_0,1,fave,252.67145598219787,82.23666467141693,6,pues,,0.0599999999999454,correctas,lo,p,e,p,e,internal,25.48752315836157,48.68237375236146,53.60088977752368,5a932187-audio_SP16.csv,5a932187-audio_SP16,1488.46375,2896.56,1448.28,time column: time,audio_duration,H2
675.6729359407427,1721.9430573981458,2534.165749935524,3.677405434002056,4.686346997328704,4.349561317481192,5692.307692307692,0.0003726083574151,1509.3627499999998,0.025,0.3378378378378378,0-0-3944-1,u,5a932187-audio_SP16.v0,group_0,1,fave,229.3636649768901,87.33595545048901,6,Bueno,,0.0500000000001819,[silence],por,b,é,b,é,internal,39.54366221649177,108.45626425896404,77.44448193197024,5a932187-audio_SP16.csv,5a932187-audio_SP16,1509.3627499999998,2896.56,1448.28,time column: time,audio_duration,H2
563.2331404356983,900.2915628953583,2531.488332219295,3.8378385549427656,3.759334994419704,4.214767944899515,5153.846153846154,0.0001609697559001,1513.6327499999998,0.025,0.3378378378378378,0-0-3961-4,u,5a932187-audio_SP16.v0,group_0,1,fave,230.76114035740176,85.58959831401687,6,cincuenta,,0.0500000000001819,ciento,personal,k,é,k,é,internal,46.42502078466267,42.919874530310686,67.67845891697833,5a932187-audio_SP16.csv,5a932187-audio_SP16,1513.6327499999998,2896.56,1448.28,time column: time,audio_duration,H2
272.7776487570512,1212.4119692213458,1907.669370218953,3.972359840863051,4.350757296879547,4.333965299857801,4794.871794871795,0.0001492489319109,1544.5937499999998,0.027,0.3214285714285714,0-0-4071-1,u,5a932187-audio_SP16.v0,group_0,1,fave,238.355810326372,90.22708579023464,6,nuevo,,0.0600000000001728,un,vídeo,n,é,n,é,internal,53.10971354820306,77.53715934596921,76.24602628678102,5a932187-audio_SP16.csv,5a932187-audio_SP16,1544.5937499999998,2896.56,1448.28,time column: time,audio_duration,H2
532.7640939605851,1586.3366447590104,2837.297100571412,3.4872218788109515,4.685737291534294,4.40493781416171,5333.333333333333,2.87888967236e-05,1610.6027499999998,0.025,0.3378378378378378,0-0-4320-1,u,5a932187-audio_SP16.v0,group_0,1,fave,223.6205000973156,87.800261509271,6,puede,,0.0500000000001819,Venezuela,hacer,p,é,p,é,internal,32.6949907733975,108.3901580009374,81.85405252202278,5a932187-audio_SP16.csv,5a932187-audio_SP16,1610.6027499999998,2896.56,1448.28,time column: time,audio_duration,H2
383.01978649783433,791.1505866634609,1419.6169674373994,2.856176040122868,4.085899877790721,3.862337940121245,3358.974358974359,0.0020401681829646,1617.3827499999998,0.045,0.335820895522388,0-0-4341-0,u,5a932187-audio_SP16.v0,group_0,1,fave,196.2849382848744,88.85962566062062,6,word,,0.1100000000001273,de,",",#,ó,e,ó,initial,17.39488226267081,59.495452305531856,47.57645234129209,5a932187-audio_SP16.csv,5a932187-audio_SP16,1617.3827499999998,2896.56,1448.28,time column: time,audio_duration,H2
453.67835611159006,1672.7584502414595,2830.712503759188,4.000153455012694,4.399780809377445,4.3491743136181045,5153.846153846154,0.0031704411478816,1626.48775,0.035,0.3365384615384616,0-0-4372-2,u,5a932187-audio_SP16.v0,group_0,1,fave,241.87907328447355,89.27514392703182,6,iguales,,0.0799999999999272,son,",",g,á,g,á,internal,54.6065290358342,81.43301735484914,77.41451641704678,5a932187-audio_SP16.csv,5a932187-audio_SP16,1626.48775,2896.56,1448.28,time column: time,audio_duration,H2
468.99510407070335,799.6756306154892,1934.9291250735905,3.3500188804814246,4.048691148546214,4.569233281519081,5153.846153846154,0.0013848053367009,1632.0237499999998,0.027,0.3214285714285714,0-0-4388-1,u,5a932187-audio_SP16.v0,group_0,1,fave,213.34944498254697,88.39473200702739,6,bueno,,0.0599999999999454,entonces,siempre,b,é,b,é,internal,28.503271794180645,57.32238144247233,96.4701159894833,5a932187-audio_SP16.csv,5a932187-audio_SP16,1632.0237499999998,2896.56,1448.28,time column: time,audio_duration,H2
563.6807940880257,1042.549819908311,2607.8737538281384,4.408999483970624,3.69610426035197,3.654476023747468,5871.794871794871,0.0010585772065482,1658.34575,0.031,0.3297872340425531,0-0-4487-1,u,5a932187-audio_SP16.v0,group_0,1,fave,65.26185507052925,82.20981072999108,6,pues,,0.0700000000001637,entregar,",",p,e,p,e,internal,82.18719275070436,40.290038724700295,38.647265559531256,5a932187-audio_SP16.csv,5a932187-audio_SP16,1658.34575,2896.56,1448.28,time column: time,audio_duration,H2
412.6225605358598,1218.6791008178282,1745.099806143588,3.0643870907863806,3.908045128219305,4.305598592642127,4435.897435897436,0.000322092829265,1666.28575,0.031,0.3297872340425531,0-0-4497-4,u,5a932187-audio_SP16.v0,group_0,1,fave,215.67126247217308,86.60398065037468,6,madrugada,,0.0699999999999363,la,aparece,R,g,R,g,internal,21.421328633128702,49.80150120322331,74.11356601286195,5a932187-audio_SP16.csv,5a932187-audio_SP16,1666.28575,2896.56,1448.28,time column: time,audio_duration,H2
629.2993750166153,1763.7895426085695,2659.5680191385386,3.5219753945153003,3.132095050890291,3.7380647953905255,5512.820512820513,0.0006899702769154,1669.54775,0.035,0.3365384615384615,0-0-4506-1,u,5a932187-audio_SP16.v0,group_0,1,fave,213.7715477303737,84.99337138299923,6,Europa,,0.0799999999999272,de,[silence],e,R,e,R,internal,33.85123199848425,22.921951928393803,42.0166007183965,5a932187-audio_SP16.csv,5a932187-audio_SP16,1669.54775,2896.56,1448.28,time column: time,audio_duration,H2
504.0366379957709,992.0505817865404,2404.8907776028905,4.261165408254303,3.4836575791600453,3.5887873754791206,4974.358974358975,0.000219659756408,1701.8427499999998,0.025,0.3378378378378378,0-0-4626-1,u,5a932187-audio_SP16.v0,group_0,1,fave,540.8123773065162,86.6723608630708,6,pues,,0.0500000000001819,levanto,",",p,e,p,e,internal,70.89255409839092,32.578663465043846,36.19016422709919,5a932187-audio_SP16.csv,5a932187-audio_SP16,1701.8427499999998,2896.56,1448.28,time column: time,audio_duration,H2
411.6299985646934,1236.1059077427744,2161.7311991673864,3.05436170342026,4.275454483836704,4.043154712028955,5512.820512820513,0.0042211576890322,1732.31075,0.041,0.3306451612903226,0-0-4720-4,u,5a932187-audio_SP16.v0,group_0,1,fave,103.05651011331992,87.31526690148374,6,computadora,,0.1000000000001364,la,",",p,t,p,t,internal,21.207644438847023,71.91281509590121,57.0058966240616,5a932187-audio_SP16.csv,5a932187-audio_SP16,1732.31075,2896.56,1448.28,time column: time,audio_duration,H2
