F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
384.67050503557573,2023.367018778702,2624.2403136983257,1.7488898454079014,3.7546646597281805,3.2484099401253883,6230.7692307692305,0.00011039923371094381,9.71775,0.035,0.33653846153846156,0-0-0-4,e,5278b5b9-Audio_SP15.v0,group_0,1,fave,131.35866632288702,79.50695561445211,7,Desde,"",0.08000000000000007,#,qué,d,#,d,k,final
391.4835702875627,1579.0279542191165,2464.844547748007,2.4965805556749037,3.568208053112533,3.194494672707614,6230.7692307692305,0.00006797720290773365,44.55575,0.031,0.32978723404255317,0-0-16-2,e,5278b5b9-Audio_SP15.v0,group_0,1,fave,102.16081118814307,75.30767813337341,7,pues,"",0.07000000000000028,Bueno,actualmente,u,s,u,s,internal
378.24619215597517,1850.1428340526866,2633.6893136703625,2.3281168712585356,2.87219810163244,3.282598220327936,6230.7692307692305,0.000014130635974960944,46.49375,0.027000000000000003,0.32142857142857145,0-0-18-10,e,5278b5b9-Audio_SP15.v0,group_0,1,fave,169.70176017422654,74.63359233719504,7,actualmente,"",0.060000000000002274,pues,estoy,t,#,t,s,final
387.9036475059447,2065.987180909232,2367.3917133545197,2.2272972239274376,3.4299724691097073,3.650528089629281,6230.7692307692305,0.00004010338094648894,50.84775,0.035,0.33653846153846156,0-0-26-8,e,5278b5b9-Audio_SP15.v0,group_0,1,fave,145.43516171571358,78.19370627878315,7,Microworkers,"",0.0799999999999983,de,[silence],k,R,k,R,internal
407.8668888404382,1888.1262764557766,2613.169957220913,2.707646831629145,2.9014019188668985,3.9580858070607507,6230.7692307692305,0.00006697172170756569,60.755750000000006,0.031,0.32978723404255317,0-0-48-0,e,5278b5b9-Audio_SP15.v0,group_0,1,fave,111.95945317864307,71.5401672813726,7,en,"",0.07000000000000028,pues,mi,#,n,s,n,initial
412.8951617668945,1779.774972919168,2645.3826135915792,2.51622489473487,3.2459012635011257,3.206783886825448,6051.282051282051,0.00011875517946124248,64.51375,0.027000000000000003,0.32142857142857145,0-0-60-1,e,5278b5b9-Audio_SP15.v0,group_0,1,fave,97.58524222796669,80.21112549854143,7,de,"",0.060000000000002274,algo,dinero,d,#,d,d,final
337.06728795123746,2136.43225999452,2647.820657712291,1.830027537146502,3.3553988050760037,3.3053220230697846,6230.7692307692305,0.000051855137470907424,73.65375,0.027000000000000003,0.32142857142857145,0-0-71-0,e,5278b5b9-Audio_SP15.v0,group_0,1,fave,108.32034333143285,78.90336328543145,7,estudiando,"",0.060000000000002274,estoy,nada,#,s,y,s,initial
363.9410785689514,2243.409775166104,2806.213661242193,2.6577492204290376,3.4309423598165023,4.016787380275065,6410.25641025641,0.0003228532108626613,80.50375,0.027000000000000003,0.32142857142857145,0-0-80-3,e,5278b5b9-Audio_SP15.v0,group_0,1,fave,111.98673965461275,71.5321862968186,7,Ingeniería,"",0.060000000000002274,%%,electrónica,x,n,x,n,internal
392.8578915569953,2058.3015215429077,2699.2597361779945,2.453308440886575,3.6147305153393288,4.1474776015055905,5871.794871794871,0.0022926005331467976,80.88374999999999,0.047,0.3263888888888889,0-0-81-2,e,5278b5b9-Audio_SP15.v0,group_0,1,fave,105.68222587393119,71.2683531247924,7,electrónica,"",0.12000000000000455,Ingeniería,.,l,k,l,k,internal
368.2727589691047,1988.8837755958616,2624.2084253466264,1.9435488059559107,2.880401190651302,3.896167424443215,6230.7692307692305,0.00011133053678247121,92.12774999999999,0.035,0.33653846153846156,0-0-95-3,e,5278b5b9-Audio_SP15.v0,group_0,1,fave,120.51174529856992,75.34640573873816,7,miré,"",0.0799999999999983,que,en,R,#,R,e,final
