F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context,chunk_part,chunk_offset,chunk_time,original_chunk_id,chunk_file_name
410.20471868007326,1604.7108051366752,2273.4290251531,2.6208638824764705,3.0169738636802856,4.122940891212054,5692.307692307692,0.0002622738259303,19.09775,0.035,0.3365384615384615,part01_0-0-13-0,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,125.9520731268426,73.65529103802673,4,el,,0.0800000000000018,",",la,#,l,.,l,initial,1,0.0,19.09775,0-0-13-0,42d56bbf-Audio_SP23_part01
422.0235247430463,1451.6834518432686,2279.510177293409,3.653120711005434,3.5100569422111008,4.602785017325431,5512.820512820513,0.0330427942501123,19.43575,0.071,0.3317757009345795,part01_0-0-14-1,a,42d56bbf-Audio_SP23.v0,group_0,1,fave,120.49440153669762,70.1111759631799,4,la,,0.1900000000000012,el,próxima,l,#,l,p,final,1,0.0,19.43575,0-0-14-1,42d56bbf-Audio_SP23_part01
515.0793453185886,1353.6678625363936,3363.935420114154,3.719062170976448,3.561751227466332,3.19721545962512,6230.769230769231,0.0002686134273714,19.70375,0.027,0.3214285714285714,part01_0-0-15-2,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,140.5850734669213,74.48019878370006,4,próxima,,0.0599999999999987,la,semana,R,s,R,s,internal,1,0.0,19.70375,0-0-15-2,42d56bbf-Audio_SP23_part01
236.7380106332621,1416.7165329982995,3408.039271338011,4.020705444141707,3.4645453261630133,3.681987841604465,6769.2307692307695,0.0023670321825449,19.95875,0.037,0.3245614035087719,part01_0-0-15-6,a,42d56bbf-Audio_SP23.v0,group_0,1,fave,179.23250852306603,78.07497177313155,4,próxima,,0.0899999999999998,la,semana,m,#,m,s,final,1,0.0,19.95875,0-0-15-6,42d56bbf-Audio_SP23_part01
216.0063936899524,1750.1026124700168,2293.0076540926398,3.0844375068011294,3.1409269375059243,3.3299062704416182,4794.871794871795,5.15901807102e-05,20.12375,0.027,0.3214285714285714,part01_0-0-16-1,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,151.7692527056619,72.39085413561797,4,semana,,0.0600000000000022,próxima,",",s,m,s,m,internal,1,0.0,20.12375,0-0-16-1,42d56bbf-Audio_SP23_part01
239.53619086447293,843.1239685162368,1420.5148121033592,3.409909560815572,3.812590212331757,3.428417375106055,3538.4615384615386,0.0008531561054493,20.42075,0.041,0.3306451612903226,part01_0-0-16-5,a,42d56bbf-Audio_SP23.v0,group_0,1,fave,107.74158934160393,73.61641038425992,4,semana,,0.1000000000000014,próxima,",",n,#,n,.,final,1,0.0,20.42075,0-0-16-5,42d56bbf-Audio_SP23_part01
301.39303399136645,2280.369253632426,3472.3681498422666,3.320359097541449,3.0636211073474136,3.5279101850045205,6051.282051282051,0.0008233174812861,21.02575,0.031,0.3297872340425531,part01_0-0-19-1,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,167.31157982215626,74.08730230639178,4,miércoles,,0.0699999999999967,próximo,voy,m,e,m,e,internal,1,0.0,21.02575,0-0-19-1,42d56bbf-Audio_SP23_part01
283.6968227857294,1783.6826251108723,2505.253415029771,3.788883128665164,2.9371980838800424,4.816124076633551,6589.74358974359,0.010019150508824,21.37875,0.037,0.3245614035087719,part01_0-0-19-7,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,193.061343511822,71.7208810299382,4,miércoles,,0.0899999999999998,próximo,voy,l,s,l,s,internal,1,0.0,21.37875,0-0-19-7,42d56bbf-Audio_SP23_part01
292.7560258988637,1160.4763038092417,1754.0109441119337,3.4207859035909065,3.9168122727994423,3.905101064112946,4794.871794871795,0.0002316877618514,24.26375,0.027,0.3214285714285714,part01_0-0-30-8,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,-6847.269740240767,78.97999371618698,4,veintiuno,,0.0599999999999987,el,de,n,#,n,d,final,1,0.0,24.26375,0-0-30-8,42d56bbf-Audio_SP23_part01
328.9640965574511,1913.2392406905535,2978.9096201409666,3.872136796109879,3.467540972786729,4.34836951392339,7307.692307692308,0.00724154286607,24.38375,0.047,0.3263888888888889,part01_0-0-31-1,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,219.6137133340781,78.42285003083276,4,de,,0.120000000000001,veintiuno,julio,d,#,d,x,final,1,0.0,24.38375,0-0-31-1,42d56bbf-Audio_SP23_part01
324.36198047625794,1253.3509756899318,2242.9162347776805,3.678428251564036,3.8159799794787705,4.105499483506755,4974.358974358975,0.0004594469734395,25.24575,0.031,0.3297872340425531,part01_0-0-34-2,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,146.3623909929504,72.89375671163589,4,año,,0.0700000000000002,del,mil,N,#,N,m,final,1,0.0,25.24575,0-0-34-2,42d56bbf-Audio_SP23_part01
330.33452699803183,1295.1476178710436,2134.980527911788,3.611306251165233,3.987820126354666,4.4117780946974,4974.358974358975,6.38973541094e-05,25.53275,0.025,0.3378378378378378,part01_0-0-36-1,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,144.58449685897506,71.49015845184081,4,novecientos,,0.0500000000000007,mil,cincuenta,n,b,n,b,internal,1,0.0,25.53275,0-0-36-1,42d56bbf-Audio_SP23_part01
275.87991887240696,2131.6402410149426,3397.348511048642,2.752914182593023,3.304070112255303,4.179826319052891,5871.794871794871,0.0001336526395193,26.10275,0.025,0.3378378378378378,part01_0-0-37-1,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,134.77577514898613,70.92413381899583,4,cincuenta,,0.0500000000000007,novecientos,y,z,n,z,n,internal,1,0.0,26.10275,0-0-37-1,42d56bbf-Audio_SP23_part01
223.8534676888498,972.444242748161,2610.0201022786923,3.1780494871039435,3.5674024185295417,4.641268810035943,5692.307692307692,0.0002098148011586,26.31275,0.025,0.3378378378378378,part01_0-0-37-4,u,42d56bbf-Audio_SP23.v0,group_0,1,fave,944.0602792477272,65.65101541991545,4,cincuenta,,0.0500000000000007,novecientos,y,k,é,k,é,internal,1,0.0,26.31275,0-0-37-4,42d56bbf-Audio_SP23_part01
236.20984994417523,2386.2540913088383,3571.835328426311,2.5616499718101133,3.62140741853296,4.433835032399169,7128.205128205128,0.0029739107695812,26.555750000000003,0.051,0.3311688311688311,part01_0-0-38-0,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,102.47067501335177,71.88502726716966,4,y,,0.129999999999999,cincuenta,nueve,#,#,a,n,coextensive,1,0.0,26.555750000000003,0-0-38-0,42d56bbf-Audio_SP23_part01
399.8154081785127,1180.1083063935448,2393.183939227173,2.970205437203903,3.8512566673048014,3.95846790000256,4974.358974358975,0.0005998802265561,46.28575000000001,0.031,0.3297872340425531,part01_0-0-43-3,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,108.60643624927708,75.55464398158448,4,Pero,,0.0700000000000002,[silence],bueno,R,#,R,b,final,1,0.0,46.28575000000001,0-0-43-3,42d56bbf-Audio_SP23_part01
363.5328055980985,1846.661260973064,2396.5147379148675,3.187160488077589,3.8135001645320825,4.495949824917767,6230.769230769231,0.0008507938208188,46.545750000000005,0.031,0.3297872340425531,part01_0-0-45-0,y,42d56bbf-Audio_SP23.v0,group_0,1,fave,112.67587139826742,77.17704877262531,4,yo,,0.0700000000000002,bueno,soy,#,ó,o,ó,initial,1,0.0,46.545750000000005,0-0-45-0,42d56bbf-Audio_SP23_part01
265.7923254699046,1460.728654091277,2423.223889139238,2.3427062540105146,3.661485291385005,4.141683256388941,4615.384615384615,0.0006461897014561,46.84575,0.031,0.3297872340425531,part01_0-0-47-0,y,42d56bbf-Audio_SP23.v0,group_0,1,fave,127.15627934102612,66.7711210043843,4,yo,,0.0700000000000002,soy,estoy,#,ó,y,ó,initial,1,0.0,46.84575,0-0-47-0,42d56bbf-Audio_SP23_part01
268.98657859580175,1718.7137576163225,3181.134885427371,3.1179813560886367,4.014121984047758,4.328489092806948,6589.74358974359,0.0100707454733501,47.07075,0.041,0.3306451612903226,part01_0-0-48-0,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,115.15835519083214,71.6162162636983,4,estoy,,0.1000000000000014,yo,como,#,s,ó,s,initial,1,0.0,47.07075,0-0-48-0,42d56bbf-Audio_SP23_part01
374.7608360807404,864.8104686046563,1310.3715466936176,3.2278028884987795,3.6200422844823095,3.9072256596609374,3897.4358974358975,0.0046890996306378,48.66275,0.045,0.335820895522388,part01_0-0-54-3,u,42d56bbf-Audio_SP23.v0,group_0,1,fave,115.72109574398986,75.77415345007847,4,proud,,0.1099999999999994,very,to,ó,d,ó,d,internal,1,0.0,48.66275,0-0-54-3,42d56bbf-Audio_SP23_part01
277.8103629114407,1883.762076428028,3645.383741316888,2.2972453740628413,2.763611508314772,4.275255596782945,6410.25641025641,5.62397282592e-05,49.48375,0.027,0.3214285714285714,part01_0-0-57-4,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,121.37320031847337,72.55360238551299,4,study,,0.0600000000000022,be,there,d,#,d,t,final,1,0.0,49.48375,0-0-57-4,42d56bbf-Audio_SP23_part01
269.8516034010464,2162.859185887454,3193.226595458108,2.946574491414582,2.964707170010761,4.300983490956144,7128.205128205128,0.0023387342128599,50.71574999999999,0.051,0.3311688311688311,part01_0-0-65-2,y,42d56bbf-Audio_SP23.v0,group_0,1,fave,209.7115533655278,76.8900986547387,4,muy,,0.1300000000000025,[silence],muy,ú,#,ú,m,final,1,0.0,50.71574999999999,0-0-65-2,42d56bbf-Audio_SP23_part01
266.0612818109416,2218.7223313788177,3518.3100467678087,3.2179846364119453,2.718661707537368,3.981609047888736,7666.666666666666,0.0009432123954122,51.04075,0.061,0.3315217391304348,part01_0-0-66-2,y,42d56bbf-Audio_SP23.v0,group_0,1,fave,131.11256924382056,75.57319983580531,4,muy,,0.1600000000000037,muy,realmente,ú,#,ú,r,final,1,0.0,51.04075,0-0-66-2,42d56bbf-Audio_SP23_part01
369.41101521698624,1853.092951078669,2337.159237286696,2.0778370461432125,2.651740126406083,3.204823709469565,5153.846153846154,3.74957208701e-05,51.59375,0.027,0.3214285714285714,part01_0-0-67-8,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,130.45774220185987,76.20728351690518,4,realmente,,0.0600000000000022,muy,muy,t,#,t,m,final,1,0.0,51.59375,0-0-67-8,42d56bbf-Audio_SP23_part01
315.8086424205683,2234.260614068221,3501.9351195058643,2.305434119699629,2.5237696702904704,3.643965465176681,6230.769230769231,0.0020164196852396,51.82574999999999,0.051,0.3311688311688312,part01_0-0-68-2,y,42d56bbf-Audio_SP23.v0,group_0,1,fave,115.27060931638466,63.48525182870829,4,muy,,0.1300000000000025,realmente,contento,ú,#,ú,k,final,1,0.0,51.82574999999999,0-0-68-2,42d56bbf-Audio_SP23_part01
481.31452931855335,824.6105739372009,2511.858862163121,2.7297642935262907,3.6848648297209783,4.925108122907402,4794.871794871795,0.0128054114792846,52.02375,0.027,0.3214285714285714,part01_0-0-69-1,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,128.12708148801485,67.95269496319466,4,contento,,0.0600000000000022,muy,de,k,n,k,n,internal,1,0.0,52.02375,0-0-69-1,42d56bbf-Audio_SP23_part01
414.0059608395956,1377.8635392280494,2290.304600912972,2.5221019075552205,4.062794201616772,3.740657085677507,4794.871794871795,2.66495464679e-05,52.405750000000005,0.031,0.3297872340425531,part01_0-0-69-7,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,129.12694539231578,72.04436331305537,4,contento,,0.0700000000000002,muy,de,t,#,t,d,final,1,0.0,52.405750000000005,0-0-69-7,42d56bbf-Audio_SP23_part01
373.6107610251358,1930.3351378013244,2426.7826198460584,3.051940358139412,2.796537632724352,3.54255929088641,6410.25641025641,0.0005569871222557,52.67775,0.035,0.3365384615384615,part01_0-0-72-0,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,113.60027139827255,58.20842981825333,4,estudiado,,0.0800000000000054,haber,allí,#,s,R,s,initial,1,0.0,52.67775,0-0-72-0,42d56bbf-Audio_SP23_part01
312.04255490772914,1978.6870610535284,2416.6637720512786,2.066630174072388,3.22961296009084,3.8540937776882433,4974.358974358975,0.000340577855969,52.91775,0.035,0.3365384615384615,part01_0-0-72-5,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,155.23478913934858,68.46572226585924,4,estudiado,,0.0799999999999983,haber,allí,d,á,d,á,internal,1,0.0,52.91775,0-0-72-5,42d56bbf-Audio_SP23_part01
299.19384782294765,2300.624475258564,3616.13927152359,2.3100331655981994,3.2877743972364453,3.9442789235092968,6410.25641025641,0.000811645280641,53.21875000000001,0.037,0.3245614035087719,part01_0-0-73-2,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,163.89000872727112,66.97338722510646,4,allí,,0.0899999999999963,estudiado,porque,L,#,L,p,final,1,0.0,53.21875000000001,0-0-73-2,42d56bbf-Audio_SP23_part01
362.5877248517856,2283.8416416990217,4079.693199437216,2.9251980014108625,2.7261420590603618,4.732323058830733,8923.076923076922,0.0002839183310863,53.52875,0.037,0.324561403508772,part01_0-0-74-4,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,363.5234595240985,53.40978896476893,4,porque,,0.0900000000000034,allí,[silence],k,#,k,.,final,1,0.0,53.52875,0-0-74-4,42d56bbf-Audio_SP23_part01
395.83079704519,2236.637250592144,4269.036516276097,2.786236774276192,3.0853220316917755,4.54319532492213,8025.641025641025,1.67572946394e-05,53.95275,0.025,0.3378378378378378,part01_0-0-76-1,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,111.37180126591736,70.41647506290448,4,de,,0.0500000000000042,[silence],verdad,d,#,d,b,final,1,0.0,53.95275,0-0-76-1,42d56bbf-Audio_SP23_part01
341.16535533631406,401.1534828583865,878.8135168593444,3.005019994862779,3.457697284256464,3.8837994041557655,3358.974358974359,0.0157301799849998,54.70575,0.031,0.3297872340425531,part01_0-0-81-1,u,42d56bbf-Audio_SP23.v0,group_0,1,fave,114.31913207692232,77.78716695737545,4,buena,,0.0700000000000002,muy,la,b,é,b,é,internal,1,0.0,54.70575,0-0-81-1,42d56bbf-Audio_SP23_part01
365.1985970029167,1640.5527392791537,3812.5245507357567,3.4323289397776007,3.11441206474309,4.094080818835736,7666.666666666666,0.0041328445773773,56.64075,0.0809999999999999,0.3319672131147541,part01_0-0-87-3,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,176.51295546809163,77.42643562376895,4,Este,,0.2199999999999988,[silence],luego,t,#,t,l,final,1,0.0,56.64075,0-0-87-3,42d56bbf-Audio_SP23_part01
389.8975703695874,1187.874356140063,3438.8389306800564,2.956243750134927,3.868173661935401,3.848853186380319,5871.794871794871,0.0021493286803244,56.89274999999999,0.045,0.335820895522388,part01_0-0-88-1,u,42d56bbf-Audio_SP23.v0,group_0,1,fave,136.28216760770644,80.34055770968683,4,luego,,0.1099999999999994,Este,hice,l,é,l,é,internal,1,0.0,56.89274999999999,0-0-88-1,42d56bbf-Audio_SP23_part01
379.0020511652226,666.2878894864826,2535.9076476304967,3.077313097379787,3.402779666691319,4.121062863435614,5153.846153846154,0.0010547920033534,57.45775,0.035,0.3365384615384616,part01_0-0-91-1,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,161.0509255799744,77.28386921660864,4,posgrado,,0.0800000000000054,un,en,p,s,p,s,internal,1,0.0,57.45775,0-0-91-1,42d56bbf-Audio_SP23_part01
397.072754621364,1001.1039263075004,2931.461446431267,3.3995134416789203,3.730531537037207,3.774614234468729,5512.820512820513,0.0088858928852318,57.94875,0.077,0.3290598290598291,part01_0-0-91-7,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,152.32785861108528,73.92549630944248,4,posgrado,,0.2100000000000008,un,en,d,#,d,e,final,1,0.0,57.94875,0-0-91-7,42d56bbf-Audio_SP23_part01
288.32975474716454,1798.9072123959706,3767.820145269561,3.1129913018469475,3.94854159930837,4.162223553495238,6769.2307692307695,0.0015047697375835,58.13875,0.037,0.3245614035087719,part01_0-0-92-0,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,143.6473642309103,70.059441913665,4,en,,0.0900000000000034,posgrado,sistema,#,n,o,n,initial,1,0.0,58.13875,0-0-92-0,42d56bbf-Audio_SP23_part01
681.534707153813,1416.8854250346526,3513.71236950724,4.121394218718493,3.1185707461836243,4.623771409790557,5512.820512820513,0.0192478151204188,58.72775,0.095,0.334507042253521,part01_0-0-93-6,a,42d56bbf-Audio_SP23.v0,group_0,1,fave,125.97957198571947,65.30670782981753,4,sistema,,0.259999999999998,en,supervisión,m,#,m,s,final,1,0.0,58.72775,0-0-93-6,42d56bbf-Audio_SP23_part01
349.56093994773414,997.4251773702096,1386.430540901948,2.595424095252288,3.974877738754476,4.618994835407967,4076.923076923077,0.0264423519874993,59.06875,0.037,0.3245614035087719,part01_0-0-94-1,u,42d56bbf-Audio_SP23.v0,group_0,1,fave,121.21509267195016,72.25001360762789,4,supervisión,,0.0900000000000034,sistema,y,s,p,s,p,internal,1,0.0,59.06875,0-0-94-1,42d56bbf-Audio_SP23_part01
374.763002244959,1430.806787606894,1860.0890209422928,3.220033935440086,3.345807935229959,4.609979339385828,4256.410256410256,0.0025593352759402,59.545750000000005,0.031,0.3297872340425531,part01_0-0-94-9,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,104.06919735457072,70.77645150957267,4,supervisión,,0.0700000000000002,sistema,y,i,n,i,n,internal,1,0.0,59.545750000000005,0-0-94-9,42d56bbf-Audio_SP23_part01
318.61541279561243,1799.863997987129,1958.4651007104371,2.3846635904864284,2.9029624947974635,4.82717272055922,4794.871794871795,0.0005611016711056,60.48575,0.031,0.3297872340425531,part01_0-0-98-1,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,119.09150567388,70.16594995297703,4,sistemas,,0.0700000000000002,",",[pron=pi],s,s,s,s,internal,1,0.0,60.48575,0-0-98-1,42d56bbf-Audio_SP23_part01
516.7109185126799,1165.3515658626325,3525.0288160350124,4.400938897352504,3.0283602526428504,3.260627040854841,6948.717948717948,0.0005461784539648,60.77375,0.027,0.3214285714285714,part01_0-0-98-6,a,42d56bbf-Audio_SP23.v0,group_0,1,fave,119.5906809735721,66.18860181870137,4,sistemas,,0.0600000000000022,",",[pron=pi],m,s,m,s,internal,1,0.0,60.77375,0-0-98-6,42d56bbf-Audio_SP23_part01
320.3455522099828,741.9191916250777,2112.566713076471,2.9700327245510434,3.60898334124538,4.759686978699422,5153.846153846154,7.3585263266e-05,62.88275,0.025,0.3378378378378378,part01_0-0-104-1,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,124.40440826399696,74.82562682190458,4,posgrado,,0.0500000000000042,ese,de,p,s,p,s,internal,1,0.0,62.88275,0-0-104-1,42d56bbf-Audio_SP23_part01
381.8261182408445,757.8551083112492,1425.0661513776604,3.543570435368053,3.8424623389141614,3.909319859071864,3717.948717948718,0.0017374872585998,63.13575,0.031,0.3297872340425531,part01_0-0-104-7,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,148.4154649829294,73.61225522793386,4,posgrado,,0.0700000000000002,ese,de,d,#,d,d,final,1,0.0,63.13575,0-0-104-7,42d56bbf-Audio_SP23_part01
292.49032357453814,1815.4594864062876,2440.839981853212,2.8336724626078804,3.560087057255367,3.649600829203216,5333.333333333333,0.0001822601570467,63.405750000000005,0.031,0.3297872340425531,part01_0-0-107-2,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,101.13008293915216,75.60689086988965,4,Universidad,,0.0700000000000002,la,Central,n,b,n,b,internal,1,0.0,63.405750000000005,0-0-107-2,42d56bbf-Audio_SP23_part01
292.8665637648025,1815.8143401338884,2017.7276073376747,2.647640178373522,3.64631718091986,3.6762952769578017,4794.871794871795,0.0020846917331499,63.70375,0.027,0.3214285714285714,part01_0-0-107-7,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,103.14450565398096,71.30517777862192,4,Universidad,,0.0600000000000022,la,Central,s,d,s,d,internal,1,0.0,63.70375,0-0-107-7,42d56bbf-Audio_SP23_part01
388.64065987377,2090.798238365642,3748.6167711118624,3.3336931094428546,2.8568159467834526,3.9875206819560423,7666.666666666666,0.0002356567005983,65.41575,0.031,0.3297872340425531,part01_0-0-112-3,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,128.03385691225924,80.7277538038482,4,Este,,0.0699999999999931,[silence],inicialmente,t,#,t,i,final,1,0.0,65.41575,0-0-112-3,42d56bbf-Audio_SP23_part01
353.7956879410482,2236.101902718528,3691.8725018709824,2.220795901484031,2.3690624233590025,4.047127554092417,7128.205128205128,0.0016135131637067,65.49875,0.057,0.3275862068965517,part01_0-0-113-0,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,307.5940344041296,80.6474684607212,4,inicialmente,,0.1500000000000056,Este,en,#,n,e,n,initial,1,0.0,65.49875,0-0-113-0,42d56bbf-Audio_SP23_part01
295.09071028160764,2287.8574660392046,3927.787432169788,2.369593086072979,2.763454506912435,5.028542921296059,7307.692307692308,0.0002778094737688,65.67774999999999,0.035,0.3365384615384616,part01_0-0-113-2,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,142.02381078110432,80.51667466617819,4,inicialmente,,0.0799999999999983,Este,en,n,z,n,z,internal,1,0.0,65.67774999999999,0-0-113-2,42d56bbf-Audio_SP23_part01
301.3288036925966,2317.6558278038347,3074.504791398584,2.083614049970868,3.1541707551596168,3.976503248206916,7307.692307692308,9.96331723638e-05,66.47574999999999,0.031,0.3297872340425531,part01_0-0-115-1,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,149.48696286475771,81.61562706122226,4,mi,,0.0700000000000073,en,vida,m,#,m,b,final,1,0.0,66.47574999999999,0-0-115-1,42d56bbf-Audio_SP23_part01
411.6403721438013,1676.2021247176403,2387.6954090664844,3.137945203992342,3.1609946584683373,4.397662883677715,5333.333333333333,0.0124491983919975,66.76074999999999,0.041,0.3306451612903226,part01_0-0-116-3,a,42d56bbf-Audio_SP23.v0,group_0,1,fave,196.8429628969466,72.41807479742486,4,vida,,0.1000000000000085,mi,comencé,d,#,d,k,final,1,0.0,66.76074999999999,0-0-116-3,42d56bbf-Audio_SP23_part01
381.1964408399077,2009.9498166854169,3620.081258006258,2.546874878632185,3.1648727661946303,4.516528892492167,7128.205128205128,0.0004511857403095,67.21875,0.037,0.324561403508772,part01_0-0-117-6,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,130.2236712972404,77.08481820376237,4,comencé,,0.0900000000000034,vida,trabajando,z,#,z,t,final,1,0.0,67.21875,0-0-117-6,42d56bbf-Audio_SP23_part01
594.7608384269292,1025.898557938398,2366.12475185346,3.941517990935572,3.2453488172391083,4.2678474233062165,4974.358974358975,0.0015441606440436,67.53375,0.027,0.3214285714285714,part01_0-0-118-4,a,42d56bbf-Audio_SP23.v0,group_0,1,fave,131.37356532442055,69.80219264071255,4,trabajando,,0.0600000000000022,comencé,en,b,x,b,x,internal,1,0.0,67.53375,0-0-118-4,42d56bbf-Audio_SP23_part01
