F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
468.11123038348313,916.3792242689643,2610.6050461198265,2.908001092813867,2.730002176059049,2.9691679605081824,5871.794871794871,0.0010973104452214875,35.825750000000006,0.031,0.32978723404255317,0-0-3-6,o,12c532f8-Audio_SP15.v0,group_0,1,fave,265.03308426346933,78.73717269913635,6,trabajo,"",0.07000000000000028,",",en,x,#,x,e,final
554.6183696027166,980.4519913219965,2011.6191858381828,3.5214869279641348,2.110615147118444,4.950651775608857,5153.846153846154,0.0031389278769252743,36.15375,0.027000000000000003,0.32142857142857145,0-0-6-1,o,12c532f8-Audio_SP15.v0,group_0,1,fave,134.0889402924313,78.45662152698199,6,construcción,"",0.060000000000002274,la,[silence],k,n,k,n,internal
521.2643629634586,1467.6751362229786,2314.0225394677304,3.2306628668268806,3.213264865980779,3.6302385207796255,5692.3076923076915,0.0016568834543694122,36.64274999999999,0.045,0.33582089552238803,0-0-6-10,o,12c532f8-Audio_SP15.v0,group_0,1,fave,119.85811272503864,75.73037747568196,6,construcción,"",0.10999999999999943,la,[silence],i,n,i,n,internal
447.892467472127,899.8186998235799,2774.234383773962,2.8832272597682853,2.577350034446391,4.6448380159417075,5512.820512820513,0.007254004889412534,42.05775,0.07500000000000001,0.3348214285714286,0-0-12-3,o,12c532f8-Audio_SP15.v0,group_0,1,fave,492.17791148869065,56.05307235494229,6,seco,"",0.19999999999999574,en,",",k,#,k,.,final
523.0470658981426,1022.4100799083906,2974.8446557038706,4.034038309369268,2.5992179348145257,5.344171401133073,6589.74358974359,0.0029414150044027197,55.90375,0.027000000000000003,0.32142857142857145,0-0-23-1,o,12c532f8-Audio_SP15.v0,group_0,1,fave,194.31066337930656,79.33746249134799,6,construcción,"",0.060000000000002274,la,en,k,n,k,n,internal
482.59298776220004,1033.9568132895743,4029.63038283828,2.3509452267538955,1.7392187398686292,5.054505935003268,6948.717948717948,0.0007781995015143168,56.80875,0.037000000000000005,0.324561403508772,0-0-25-3,o,12c532f8-Audio_SP15.v0,group_0,1,fave,234.2629845087656,82.08759218769353,6,seco,"",0.09000000000000341,en,es,k,#,k,s,final
640.8350289199751,1171.0970108724716,2682.717165998805,4.075245592266458,2.6131812921506117,5.079622590685145,7128.205128205128,0.00026682901732365,57.353750000000005,0.027000000000000003,0.32142857142857145,0-0-28-1,o,12c532f8-Audio_SP15.v0,group_0,1,fave,164.9705939296022,74.24064139835593,6,construcción,"",0.05999999999999517,la,[silence],k,n,k,n,internal
686.3684057324695,1746.1761225075747,3515.7345179789754,2.806605845175916,1.3478821214928705,4.394627344683922,6051.282051282051,0.00001516709882396784,57.80275,0.025,0.33783783783783783,0-0-28-10,o,12c532f8-Audio_SP15.v0,group_0,1,fave,295.1249248008562,61.274680787453164,6,construcción,"",0.05000000000000426,la,[silence],i,n,i,n,internal
455.65666443606216,1270.548626630285,3104.4689635619256,2.1798110530076795,2.2121170917244997,4.495867121513632,6051.282051282051,0.00007449672705343597,60.24375,0.027000000000000003,0.32142857142857145,0-0-36-6,o,12c532f8-Audio_SP15.v0,group_0,1,fave,479.3943151611506,61.25313401490954,6,cemento,"",0.060000000000002274,utiliza,",",t,#,t,.,final
518.7148929126012,1399.3816307223308,2347.2993857051297,2.415258696263107,3.641250238192916,4.321979580429744,5692.3076923076915,0.000704636596853884,61.37775,0.035,0.33653846153846156,0-0-41-6,o,12c532f8-Audio_SP15.v0,group_0,1,fave,103.4967527976318,69.976522767227,6,ejemplo,"",0.0799999999999983,por,",",l,#,l,.,final
463.005279874184,1247.5099682415573,2277.0492740176774,3.549064578606368,2.9437805711200262,3.085973094314197,5871.794871794871,0.0018389496573042292,64.01774999999999,0.035,0.3365384615384616,0-0-46-1,o,12c532f8-Audio_SP15.v0,group_0,1,fave,110.13949899538274,67.99900861150232,6,lo,"",0.0799999999999983,[silence],que,l,#,l,k,final
465.5053082357054,1087.6836719292776,1258.2435715493339,1.696371047289314,2.9604167849556973,3.7817024979978253,3897.4358974358975,0.006798489638171616,67.47075,0.121,0.3324175824175823,0-0-57-3,o,12c532f8-Audio_SP15.v0,group_0,1,fave,156.51885659288988,62.07893099322734,6,yeso,"",0.3400000000000034,de,",",s,#,s,.,final
502.80811993341825,1299.3108099324502,2240.859608695015,3.1920449199791867,2.5884350088581614,3.363652803314026,5871.794871794871,0.000019805908892542474,68.29375,0.027000000000000003,0.32142857142857145,0-0-59-4,o,12c532f8-Audio_SP15.v0,group_0,1,fave,120.33228790924441,79.64497976289853,6,cielos,"",0.060000000000002274,",",rasos,l,s,l,s,internal
497.64835633624824,1328.9131048391603,3624.241565866286,2.2644490058590026,2.6202846453855466,3.381876321710578,5692.3076923076915,0.00005371840725907641,68.70375,0.027000000000000003,0.32142857142857145,0-0-60-3,o,12c532f8-Audio_SP15.v0,group_0,1,fave,513.8606907953186,76.93048915836987,6,rasos,"",0.060000000000002274,cielos,de,s,s,s,s,internal
511.70697607997033,1219.2490339123576,3898.341289884027,3.1757440999295174,2.716775928205177,4.1171725604415235,6410.25641025641,0.011414227957089214,69.82875000000001,0.07700000000000001,0.3290598290598291,0-0-64-3,o,12c532f8-Audio_SP15.v0,group_0,1,fave,134.78451353293144,65.66301214054656,6,yeso,"",0.20999999999999375,de,",",s,#,s,.,final
505.15469429477486,1260.1795367230511,2279.1065182330685,3.2693471593143655,2.9369234840417886,4.138904837428409,5692.3076923076915,0.00006816777530798215,73.06375,0.027000000000000003,0.32142857142857145,0-0-69-4,o,12c532f8-Audio_SP15.v0,group_0,1,fave,118.03504857086547,75.47567891905801,6,cielos,"",0.060000000000002274,también,rasos,l,s,l,s,internal
453.121760242913,1328.4562888565126,3454.6814056074145,2.4507790923110395,3.1254047177305386,3.578464231951434,5692.3076923076915,0.00004632932559993695,73.41375000000001,0.027000000000000003,0.32142857142857145,0-0-70-3,o,12c532f8-Audio_SP15.v0,group_0,1,fave,150.94041159943566,74.00658432707195,6,rasos,"",0.05999999999998806,cielos,y,s,s,s,s,internal
504.02735468593886,1091.7645561415152,2639.0401645014636,2.9369028060364273,3.121586891153563,2.4774542417101153,5692.3076923076915,0.00112514525673438,81.64775,0.095,0.334507042253521,0-0-90-3,o,12c532f8-Audio_SP15.v0,group_0,1,fave,161.36410601774375,79.89201365221402,6,todo,"",0.2600000000000051,[silence],lo,d,#,d,l,final
509.93216278148896,1265.4538314293125,2288.5367127019736,2.6044816305458345,2.989740687358188,3.4476743418136016,5871.794871794871,0.0005110469836709531,82.21074999999999,0.041,0.3306451612903226,0-0-91-1,o,12c532f8-Audio_SP15.v0,group_0,1,fave,129.67652634865476,76.7997787822854,6,lo,"",0.10000000000000853,todo,que,l,#,l,k,final
496.3619038694469,1144.5550663815145,4211.598981225393,2.7645755878808584,3.1913951608024522,4.872329621632323,7666.666666666666,0.002188115054663513,84.26875,0.057,0.32758620689655177,0-0-96-6,o,12c532f8-Audio_SP15.v0,group_0,1,fave,117.5703226506348,68.52360155314658,6,cemento,"",0.15000000000000568,utilice,construcción,t,#,t,k,final
559.4294749388278,1036.727395651702,3892.9018262353384,3.5121668633967684,2.3611975771953158,4.869171879280555,6769.2307692307695,0.010548633613651158,84.44375,0.047,0.3263888888888889,0-0-97-1,o,12c532f8-Audio_SP15.v0,group_0,1,fave,325.37332669258626,63.34936295498584,6,construcción,"",0.12000000000000455,cemento,rápida,k,n,k,n,internal
475.3795879191118,968.7789997638473,3276.140314769529,3.0456392496581755,3.0112315426076997,4.726897487674765,5692.3076923076915,0.007840625838913502,86.05775,0.07500000000000001,0.3348214285714286,0-0-100-3,o,12c532f8-Audio_SP15.v0,group_0,1,fave,168.57451778077282,69.14595125508373,6,seco,"",0.20000000000000284,en,",",k,#,k,.,final
722.8703225802393,1042.9138247868807,3672.3857018317412,2.804011895688518,2.618543610533444,3.997187498968177,6410.25641025641,0.025534203050567836,87.69474999999998,0.129,0.3359374999999999,0-0-107-2,o,12c532f8-Audio_SP15.v0,group_0,1,fave,228.6466952100943,67.16075762607895,6,eso,"",0.35999999999999943,de,",",s,#,s,.,final
491.00115971013076,1116.4165037117027,2291.272165946168,3.1315267966823193,2.7812470098845123,3.1511905213561433,5871.794871794871,0.0002997202179827802,89.63074999999999,0.041,0.3306451612903226,0-0-113-1,o,12c532f8-Audio_SP15.v0,group_0,1,fave,119.71298646998022,70.65639717751795,6,lo,"",0.09999999999999432,es,que,l,#,l,k,final
457.6814557078523,1123.3711795949414,2365.653292392354,2.9308136003031136,2.782272817735147,4.484971438960102,6948.717948717948,0.0025592700039934893,107.83575,0.07100000000000001,0.3317757009345795,0-0-143-1,o,12c532f8-Audio_SP15.v0,group_0,1,fave,111.9892850520604,74.32236129259579,6,los,"",0.18999999999999773,desde,diecisiete,l,s,l,s,internal
