F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
483.1665150762261,2057.795023975545,2776.8549400791276,3.089632193599753,3.6688514785139166,3.03126871118532,5871.794871794871,0.00005483920430021931,22.753749999999997,0.027000000000000003,0.32142857142857145,0-0-1-1,e,c3533b36-Audio_SP16.v0,group_0,1,fave,196.26428882828046,70.82522497295213,5,Te,"",0.060000000000002274,¿,parece,t,#,t,p,final
588.8471087018122,2137.0520302550776,2842.677244344977,3.2718437963765745,3.682382395097783,3.3925630613056965,5871.794871794871,0.000982255057914348,23.097749999999998,0.035,0.3365384615384616,0-0-2-5,e,c3533b36-Audio_SP16.v0,group_0,1,fave,311.79771871155396,72.96706715698872,5,parece,"",0.08000000000000185,Te,?,z,#,z,.,final
529.9262208379461,1718.7378013843697,1831.7821108748421,2.89317728189326,2.335399905700668,3.073278558796495,5692.3076923076915,0.0009304054050011852,23.592750000000002,0.045,0.33582089552238803,0-0-4-3,e,c3533b36-Audio_SP16.v0,group_0,1,fave,103.68651763409054,64.9865951956615,5,&Okey,"",0.10999999999999943,?,",",k,#,k,.,final
455.2224659122969,1819.5131485314084,2366.8370288198835,3.578885598504836,2.2014088489074326,2.4690493922932473,5692.3076923076915,0.00032543073416221586,35.762750000000004,0.08499999999999999,0.33464566929133854,0-0-10-3,e,c3533b36-Audio_SP16.v0,group_0,1,fave,119.77469777495727,71.72593230668508,5,Este,"",0.23000000000000398,[silence],sí,t,#,t,s,final
419.68236934689156,1736.9226070419295,2219.1053776811186,2.4730025208415096,1.7832859878217566,3.36474460849789,5692.3076923076915,0.00022909387913473326,37.97375,0.067,0.32843137254901966,0-0-19-3,e,c3533b36-Audio_SP16.v0,group_0,1,fave,99.74735901836144,62.01098577905345,5,este,"",0.17999999999999972,",",[silence],t,#,t,.,final
424.5374328967386,1920.5948541984246,2492.1365065284194,3.256618870852191,2.2307274213787163,2.431287057628231,5692.3076923076915,0.0008645686497748776,42.89875,0.07700000000000001,0.3290598290598291,0-0-29-3,e,c3533b36-Audio_SP16.v0,group_0,1,fave,150.6540825603916,69.13342766346193,5,Este,"",0.21000000000000085,[silence],y,t,#,t,i,final
436.4276358282723,1896.0452170530557,2420.266718783722,2.8221832872238743,2.6404415120908213,2.359517295925805,5692.3076923076915,0.0014351620528441468,43.55875,0.177,0.33146067415730335,0-0-31-1,e,c3533b36-Audio_SP16.v0,group_0,1,fave,103.15305880948868,67.32477036991196,5,de,"",0.509999999999998,y,[silence],d,#,d,.,final
567.0098232720866,1712.0728959015419,2258.921901578881,3.286886908787341,3.288895493379581,3.3389514279664354,5692.3076923076915,0.000054044307116922354,44.31375,0.027000000000000003,0.32142857142857145,0-0-33-1,e,c3533b36-Audio_SP16.v0,group_0,1,fave,108.82920687799503,70.13019025802376,5,reparto,"",0.060000000000002274,[silence],el,r,p,r,p,internal
504.64405592027856,1780.5696844543434,2591.27790589431,3.2160034894521417,2.4567436687571367,3.1749849742552456,5871.794871794871,0.0010027075744974225,47.21975,0.119,0.33615819209039544,0-0-41-4,e,c3533b36-Audio_SP16.v0,group_0,1,fave,104.40721770691862,67.08465061383077,5,entre,"",0.3300000000000054,puedo,entre,R,#,R,é,final
484.4614180308123,2215.3693699106625,2452.457376551526,2.799935443507221,4.09274008070655,2.47404213988783,5871.794871794871,0.00028424362926976157,47.868750000000006,0.037000000000000005,0.324561403508772,0-0-42-4,e,c3533b36-Audio_SP16.v0,group_0,1,fave,100.14859024911527,62.45253742800615,5,entre,"",0.0899999999999963,entre,la,R,#,R,l,final
507.7345875631502,1814.8860289829083,3448.655385711008,3.814137577686603,2.7291544716166283,3.749685200437966,6589.74358974359,0.0010417288598406143,49.19375,0.027000000000000003,0.32142857142857145,0-0-47-0,e,c3533b36-Audio_SP16.v0,group_0,1,fave,94.70027817961851,58.13199793230911,5,estudios,"",0.060000000000002274,los,pues,#,s,s,s,initial
550.8724285329307,1778.1709564545974,2305.5635923760597,3.9676024142224113,3.127079865620072,2.913811507681487,6589.74358974359,0.0004722239585935892,62.79375,0.047,0.3263888888888889,0-0-63-0,e,c3533b36-Audio_SP16.v0,group_0,1,fave,116.28664566910105,73.65768065950871,5,el,"",0.11999999999999744,por,[silence],#,l,R,l,initial
