source_file,audio_id,audio_path,audio_duration,split_time,time_basis,split_basis,total_rows,H1_rows,H2_rows,min_token_time,max_token_time
7dec1dd7-Audio_SP13.csv,7dec1dd7-Audio_SP13,data/raw/sound/7dec1dd7-Audio_SP13.v0.wav,2288.832,1144.416,time column: time,audio_duration,2399,1240,1159,30.23075,2280.86575
