vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,308.4745147144019,2028.319377792238,304.29782883891085,2002.5002621550393,-4.176685875491046,-25.819115637198593,26.154759360192156
e,446.32840886686057,1839.7543150238002,442.3940296404078,1860.440535702133,-3.9343792264527906,20.686220678332802,21.057043141196885
a,616.9095851473355,1391.9664360926008,646.8811870080583,1368.3261717923695,29.971601860722785,-23.640264300231365,38.17275224924809
o,486.518273568341,948.6379923469433,491.32125538679367,992.2825058236242,4.802981818452679,43.64451347668091,43.907996890823526
u,426.0909485332919,820.5426934638493,380.9291460752773,810.7560644184632,-45.16180245801462,-9.786629045386121,46.210026069336195
