F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context,chunk_part,chunk_offset,chunk_time,original_chunk_id,chunk_file_name,B1_Hz,B2_Hz,B3_Hz,_source_file,_audio_id,_token_time,_audio_duration,_split_time,_time_basis,_split_basis,half
367.4887756230648,2287.000593748043,3423.024725723146,3.137669598644949,2.59615985985124,3.599125889525775,6769.2307692307695,5.510788355192413e-06,3089.76275,0.025,0.3378378378378378,part06_0-0-296-6,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,162.89280042148553,69.85548003991292,8,determinado,,0.0500000000001819,sitio,hasta,m,n,m,n,internal,6,3000.0,89.76275,0-0-296-6,42d56bbf-Audio_SP23_part06,23.050088263281808,13.412134539763024,36.56625752133006,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3089.76275,6174.432,3087.216,time column: time,audio_duration,H2
448.2032171878546,920.2693083433256,2408.49248363318,3.272823043843905,3.530895258603965,4.9674342210787925,5512.820512820513,0.0002589366080222,3090.03375,0.027,0.3214285714285714,part06_0-0-296-10,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,143.3061662432852,74.88875358167341,8,determinado,,0.0599999999999454,sitio,hasta,d,#,d,á,final,6,3000.0,90.03374999999998,0-0-296-10,42d56bbf-Audio_SP23_part06,26.3857223516707,34.15453106941942,143.65781989446302,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3090.03375,6174.432,3087.216,time column: time,audio_duration,H2
624.3845589222794,1384.0430502079837,2371.8303103012736,2.8653427962330635,3.5152650805690864,3.569595248726088,4615.384615384615,0.0002165237695091,3090.26575,0.031,0.3297872340425531,part06_0-0-297-3,a,42d56bbf-Audio_SP23.v0,group_0,1,fave,116.76832703428424,70.01082120228908,8,hasta,,0.0700000000001637,determinado,veinte,t,#,t,b,final,6,3000.0,90.26575,0-0-297-3,42d56bbf-Audio_SP23_part06,17.555069985124888,33.62484003438868,35.50222067414083,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3090.26575,6174.432,3087.216,time column: time,audio_duration,H2
314.4508520778786,2305.3148716597007,3523.702705825418,2.979373878659952,2.403602074849097,3.937672312862151,6769.2307692307695,0.0002949337135293,3090.49575,0.031,0.3297872340425531,part06_0-0-298-2,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,139.41734991002343,77.9153681633293,8,veinte,,0.0700000000001637,hasta,megabits,é,n,é,n,internal,6,3000.0,90.49575000000002,0-0-298-2,42d56bbf-Audio_SP23_part06,19.6754935409039,11.062954285525173,51.29905407188357,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3090.49575,6174.432,3087.216,time column: time,audio_duration,H2
254.99550580327693,1902.415074214412,2315.5532392129026,3.392833646389115,3.3516544371609966,3.4034436613306904,4615.384615384615,0.0003164360391994,3091.42275,0.025,0.3378378378378378,part06_0-0-301-1,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,106.8396119976168,74.6325630650767,8,megabits,,0.0500000000001819,[silence],por,m,g,m,g,internal,6,3000.0,91.42274999999984,0-0-301-1,42d56bbf-Audio_SP23_part06,29.75013430362807,28.549928655322947,30.06746413334421,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3091.42275,6174.432,3087.216,time column: time,audio_duration,H2
592.1612580373426,2172.3640966972366,3421.95432222566,2.8434970278760083,4.150961119033319,3.856342706933086,6230.769230769231,0.0001134254878716,3091.55375,0.027,0.3214285714285714,part06_0-0-301-3,a,42d56bbf-Audio_SP23.v0,group_0,1,fave,104.69467370561856,73.43097047994529,8,megabits,,0.0599999999999454,[silence],por,g,b,g,b,internal,6,3000.0,91.55374999999997,0-0-301-3,42d56bbf-Audio_SP23_part06,17.175724624544213,63.49499723113056,47.29207372507997,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3091.55375,6174.432,3087.216,time column: time,audio_duration,H2
285.33835256269384,641.7841266877177,2497.1806564780195,2.52754624615053,3.327142688737461,4.410727301829291,4615.384615384615,0.0074198217869426,3092.79775,0.035,0.3365384615384616,part06_0-0-306-1,u,42d56bbf-Audio_SP23.v0,group_0,1,fave,226.8284366223472,82.39500601826941,8,bueno,,0.0799999999999272,muy,.,b,é,b,é,internal,6,3000.0,92.7977500000002,0-0-306-1,42d56bbf-Audio_SP23_part06,12.522740683521906,27.858627103776605,82.3293199997339,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3092.79775,6174.432,3087.216,time column: time,audio_duration,H2
387.94820491634,1404.2869363036084,2192.092517079473,3.287037004325762,3.571485232863258,4.412921857352208,4794.871794871795,0.0009578055182444,3094.03375,0.027,0.3214285714285714,part06_0-0-310-3,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,187.34722631237256,78.22112204853063,8,Pero,,0.0599999999999454,[silence],tiene,R,#,R,t,final,6,3000.0,94.03374999999998,0-0-310-3,42d56bbf-Audio_SP23_part06,26.763446082068675,35.569382755691514,82.51019466078834,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3094.03375,6174.432,3087.216,time column: time,audio_duration,H2
357.76210420891834,2009.4686347544828,2613.3625471025152,2.9939290412426423,3.347251182577676,3.992788639145622,6051.282051282051,0.0012420364894861,3094.1487500000003,0.037,0.324561403508772,part06_0-0-311-1,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,160.53643188348536,79.21489090886107,8,tiene,,0.0899999999996907,Pero,un,t,é,t,é,internal,6,3000.0,94.1487500000001,0-0-311-1,42d56bbf-Audio_SP23_part06,19.96396785070461,28.424492417632077,54.205839318472464,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3094.1487500000003,6174.432,3087.216,time column: time,audio_duration,H2
303.15649480038763,2371.889406242456,3294.001103588315,3.392670232115892,4.263647393065661,3.6107548875050974,5871.794871794871,0.0052686772438128,3094.56375,0.047,0.3263888888888889,part06_0-0-313-0,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,180.45348937127827,75.03145897970117,8,inconveniente,,0.1199999999998908,un,",",#,n,n,n,initial,6,3000.0,94.56374999999996,0-0-313-0,42d56bbf-Audio_SP23_part06,29.745273104258057,71.06872687954595,36.993968561503706,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3094.56375,6174.432,3087.216,time column: time,audio_duration,H2
233.4380579671756,2277.467704973448,3638.76380349652,2.910363431564953,3.5562546555935057,3.509916348226367,6589.74358974359,0.0001610889485359,3095.03875,0.037,0.3245614035087719,part06_0-0-313-8,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,176.25030299947164,76.27390387963922,8,inconveniente,,0.0900000000001455,un,",",n,é,n,é,internal,6,3000.0,95.03874999999998,0-0-313-8,42d56bbf-Audio_SP23_part06,18.36347121950148,35.031745181466086,33.44546989404569,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3095.03875,6174.432,3087.216,time column: time,audio_duration,H2
394.4359794080462,2044.7971107709784,3791.3716397603216,4.339334620124293,3.284276352162212,4.192138946053137,6948.717948717948,0.0245155616084589,3095.29275,0.045,0.3358208955223881,part06_0-0-313-12,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,146.39260221448012,71.39847478532054,8,inconveniente,,0.1100000000001273,un,",",t,#,t,&,final,6,3000.0,95.29274999999998,0-0-313-12,42d56bbf-Audio_SP23_part06,76.65651666191839,26.68966340774728,66.1641612864037,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3095.29275,6174.432,3087.216,time column: time,audio_duration,H2
352.9331259252265,2067.117375454077,3701.854046102933,3.2107404167406663,3.3969456197624366,3.429403363905588,6948.717948717948,2.73339309083e-05,3096.40275,0.025,0.3378378378378378,part06_0-0-318-1,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,125.77621858961172,71.36038362356472,8,tienes,,0.0500000000001819,que,que,t,é,t,é,internal,6,3000.0,96.40274999999988,0-0-318-1,42d56bbf-Audio_SP23_part06,24.797439868680986,29.872717921299675,30.858226124696245,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3096.40275,6174.432,3087.216,time column: time,audio_duration,H2
333.66823777730605,1884.0777203886885,2342.155114372192,3.043454776262589,3.7488108061127137,3.907511063925517,6051.282051282051,0.0005042656208347,3096.51575,0.031,0.3297872340425531,part06_0-0-318-4,e,42d56bbf-Audio_SP23.v0,group_0,1,fave,116.22908495990391,74.665335591803,8,tienes,,0.0700000000001637,que,que,n,s,n,s,internal,6,3000.0,96.51575,0-0-318-4,42d56bbf-Audio_SP23_part06,20.97759107402447,42.47054624362939,49.7749111006978,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3096.51575,6174.432,3087.216,time column: time,audio_duration,H2
299.0130969211059,689.9785067212553,2320.838906357205,3.107468868573237,3.153262049052564,4.088382088238731,4974.358974358975,3.94969761112e-05,3096.8137500000003,0.027,0.3214285714285714,part06_0-0-320-1,o,42d56bbf-Audio_SP23.v0,group_0,1,fave,136.0764129914737,76.78235565679604,8,movilizarse,,0.0599999999999454,que,a,m,b,m,b,internal,6,3000.0,96.81375000000018,0-0-320-1,42d56bbf-Audio_SP23_part06,22.36436555171079,23.41231226252589,59.64331597730899,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3096.8137500000003,6174.432,3087.216,time column: time,audio_duration,H2
251.4538909473628,2139.35506085766,3620.589958400029,3.6992461650607504,2.9071812195392863,4.790063106414706,7846.153846153846,0.0007941754568091,3096.98575,0.031,0.3297872340425531,part06_0-0-320-5,i,42d56bbf-Audio_SP23.v0,group_0,1,fave,113.80293697732498,74.92542478550652,8,movilizarse,,0.0700000000001637,que,a,l,z,l,z,internal,6,3000.0,96.9857499999998,0-0-320-5,42d56bbf-Audio_SP23_part06,40.41682525839155,18.30512764060754,120.30896069082635,42d56bbf-Audio_SP23.csv,42d56bbf-Audio_SP23,3096.98575,6174.432,3087.216,time column: time,audio_duration,H2
