source_file,audio_id,audio_path,audio_duration,split_time,time_basis,split_basis,total_rows,H1_rows,H2_rows,min_token_time,max_token_time
30a90cb2-Audio_SP21.csv,30a90cb2-Audio_SP21,data/raw/sound/30a90cb2-Audio_SP21.v0.wav,3095.928,1547.964,time column: time,audio_duration,3371,1852,1519,39.26875,3063.96575
