half,vowel,nearest_vowel,nearest_centroid_distance,within_dispersion_mean,pooled_dispersion_with_nearest,differentiation_score,overlap_risk,silhouette_mean,silhouette_median,n_silhouette_tokens
H1,i,e,278.0694816856261,194.03718274664146,172.8628696308946,1.6086131294671544,0.6216535111405223,0.07533937215182673,0.2266814766132023,183
H1,e,i,278.0694816856261,148.70344685245803,172.8628696308946,1.6086131294671544,0.6216535111405223,0.29878168024910057,0.4010680893161721,270
H1,a,o,424.25279762718003,198.35362905741684,193.93610080718113,2.18759063352,0.45712391737156216,0.15928919925233592,0.3003082200276921,313
H1,o,u,180.1603622448254,189.4155754745077,207.60681869178586,0.8677959778974909,1.1523445895921471,0.06296705146862883,0.12500727497705857,302
H1,u,o,180.1603622448254,224.3277114007745,207.60681869178586,0.8677959778974909,1.1523445895921471,-0.013379932287393906,0.08856540496635296,66
H2,i,e,249.68037222974,251.85145224187195,215.21487603684804,1.1601445812091118,0.8619615315168667,0.09622477406583543,0.2200942873052652,130
H2,e,i,249.68037222974,170.89684531544705,215.21487603684804,1.1601445812091118,0.8619615315168667,0.23369399468756188,0.33588263930778217,229
H2,a,o,439.58938572739413,197.19483017846647,182.8320631645143,2.4043342186203236,0.41591555460780694,0.171547445738136,0.3029150713960168,266
H2,o,u,114.10404661425704,167.24032286763756,173.62012723797298,0.6572051779334315,1.521594828489453,0.08033005852887673,0.13433242028529346,222
H2,u,o,114.10404661425704,179.77366762512298,173.62012723797298,0.6572051779334315,1.521594828489453,-0.05223657303948072,-0.01565706470923945,42
