half,vowel,nearest_vowel,nearest_centroid_distance,within_dispersion_mean,pooled_dispersion_with_nearest,differentiation_score,overlap_risk,silhouette_mean,silhouette_median,n_silhouette_tokens
H1,i,e,631.6100198162014,297.48454529525577,306.2416420098886,2.0624563520195816,0.4848587457478983,0.2797723635235529,0.49116128104720314,244
H1,e,a,444.95710254956305,314.7551936224412,329.41089981834267,1.3507661792458587,0.7403205790644731,0.08772405860231333,0.1937558467201814,409
H1,a,e,444.95710254956305,343.44177079376925,329.41089981834267,1.3507661792458587,0.7403205790644731,0.06029690346025248,0.24353038676631034,378
H1,o,u,72.19262314018975,256.3906770948758,272.9374733706419,0.26450242338894253,3.780683697288971,0.012648242688115341,0.012741990188692806,302
H1,u,o,72.19262314018975,288.53691174394106,272.9374733706419,0.26450242338894253,3.780683697288971,-0.06237312837328636,0.0008655076576808856,58
H2,i,e,841.6918245116698,332.3306129650114,288.13118141854653,2.921210472146044,0.3423238446989949,0.24450063818404805,0.527256142868479,264
H2,e,a,308.91392900548135,235.78702063004764,234.19141660101172,1.3190659738472534,0.7581121944062815,0.17901932174619614,0.31284437396426434,426
H2,a,e,308.91392900548135,232.58486649303467,234.19141660101172,1.3190659738472534,0.7581121944062815,0.1519338990104588,0.2693417637605059,347
H2,o,u,235.91048338499834,303.9926833643326,273.484334789231,0.8626105899879417,1.1592716477245877,-0.006438657393886782,0.010952006540899867,335
H2,u,o,235.91048338499834,239.1146403112303,273.484334789231,0.8626105899879417,1.1592716477245877,-0.023525205683554908,0.017082822484163665,52
