vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,415.2774792812505,2755.126453021351,402.2273128840799,2862.1620002328405,-13.050166397170642,107.0355472114893,107.82817447150255
e,534.1626853499852,2134.8059512561613,491.4202579883835,2025.209345661864,-42.74242736160164,-109.59660559429722,117.63643591402169
a,730.5324572882237,1735.524426792248,706.8996845970757,1803.8579683406629,-23.63277269114792,68.33354154841481,72.30477747438546
o,515.6214479204923,967.1408882419722,481.4928844796499,1069.4126423353125,-34.12856344084241,102.27175409334029,107.8159103651417
u,444.9605727389171,981.9333036781109,431.4388579835637,838.8733818991068,-13.5217147553534,-143.05992177900407,143.69752255811477
