vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,408.16425228075127,2189.220274530351,422.5906901092609,2136.0095339749737,14.42643782850962,-53.21074055537747,55.13170611246804
e,507.2766572194617,1932.0204148000323,516.8020761709822,1874.9356040875834,9.525418951520521,-57.08481071244887,57.87408072944316
a,690.0782583803028,1584.3287044393564,698.997606495212,1516.9554137862394,8.919348114909212,-67.37329065311701,67.96112906819837
o,521.7600838102364,1072.565168816725,536.1499787606992,1080.7015441467552,14.389894950462804,8.136375330030205,16.53087052143592
u,466.96584462867173,921.4454053874638,459.9113358361138,904.1163257463472,-7.054508792557954,-17.32907964111655,18.709973156379398
