source_file,audio_id,audio_path,audio_duration,split_time,time_basis,split_basis,total_rows,H1_rows,H2_rows,min_token_time,max_token_time
3361ee02-Audio_SP10.csv,3361ee02-Audio_SP10,data/raw/sound/3361ee02-Audio_SP10.v0.wav,2392.92,1196.46,time column: time,audio_duration,2307,1286,1021,15.22275,2385.87475
