half,vowel_1,vowel_2,pair,centroid_distance,pooled_within_dispersion,pairwise_separation_score,is_consecutive
H1,i,e,i-e,256.2560340313975,166.2920126828666,1.541000255496938,True
H1,i,a,i-a,646.071436708932,168.76453069956332,3.8282418351227854,False
H1,i,o,i-o,931.5948361334621,200.05031909847486,4.656802550136819,False
H1,i,u,i-u,1179.0610401444787,211.1387307091647,5.584295388081067,True
H1,e,a,e-a,392.5795678873474,145.61182075644757,2.696069356511802,True
H1,e,o,e-o,683.7317920770791,180.9460297800578,3.778650423599588,False
H1,e,u,e-u,940.7259679552782,193.13440689644383,4.87083572043009,False
H1,a,o,a-o,384.4488095218911,183.22090228271105,2.098280298438243,True
H1,a,u,a-u,659.2943597769321,195.26733589457893,3.3763678741070775,False
H1,o,u,o-u,275.2211819143086,222.86317734548268,1.2349334026036096,True
H2,i,e,i-e,264.4975695429308,159.94447706534694,1.6536836682073595,True
H2,i,a,i-a,640.7704759952716,169.50790163151828,3.7801805687394974,False
H2,i,o,i-o,944.0475118831495,200.77285121875903,4.702067566169739,False
H2,i,u,i-u,1156.562761624431,209.4006810162637,5.523204394615141,True
H2,e,a,e-a,383.12966511677877,140.67287247879906,2.723550449817683,True
H2,e,o,e-o,682.7149392338579,177.10354632933223,3.854891408918023,False
H2,e,u,e-u,901.3573224643119,186.82765733689163,4.824539018005054,False
H2,a,o,a-o,385.4155735524091,185.78578819231333,2.0745159105143824,True
H2,a,u,a-u,623.3403108995409,195.07759101907166,3.1953455424749446,False
H2,o,u,o-u,237.92755581311317,222.78257469737989,1.0679809950859294,True
