half,n_tokens,n_vowels_present,min_tokens_per_vowel,vowel_space_area,mean_pairwise_centroid_distance,min_pairwise_centroid_distance,mean_pairwise_separation_score,min_pairwise_separation_score,mean_within_vowel_dispersion,silhouette_by_vowel
H1,1238,5,66,165109.45496350562,634.8985026151106,256.2560340313975,3.3665477104528017,1.2349334026036096,184.664775551945,0.17366757144177927
H2,1156,5,66,147512.6350937176,621.9763686125796,237.92755581311317,3.339995952254776,1.0679809950859294,182.30823680058057,0.16863014893479608
