vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,389.87060830550877,2161.171851826538,392.88157937449705,2167.5786219519464,3.010971068988283,6.406770125408457,7.079028903607524
e,457.90117314220674,1835.1182343782048,463.2350284079206,1847.1892154029256,5.333855265713851,12.070981024720822,13.196916113045257
a,559.2843436023076,1429.4916777026833,581.0768652645813,1448.2142762083135,21.79252166227377,18.72259850563023,28.73064035491898
o,477.5461725739918,1188.5677336381789,482.3834685895281,1189.6308850076796,4.83729601553631,1.0631513695007015,4.952749092816502
u,401.0233290352589,992.9126694394224,428.2428582370676,1118.3237208198382,27.21952920180871,125.41105138041576,128.3309572095112
