half,n_tokens,n_vowels_present,min_tokens_per_vowel,vowel_space_area,mean_pairwise_centroid_distance,min_pairwise_centroid_distance,mean_pairwise_separation_score,min_pairwise_separation_score,mean_within_vowel_dispersion,silhouette_by_vowel
H1,1851,5,53,96101.31270691773,606.6928398275611,210.0872431393037,2.476566890105759,0.6487738548361845,244.70363256764267,0.12201947359605189
H2,1516,5,53,89494.74962107281,563.6921564116384,89.53165559649126,2.0606682821406985,0.2716305875302578,273.4284854748559,0.0802074273752998
