half,vowel,n_tokens,f1_centroid,f2_centroid,f1_mean,f2_mean,f1_sd,f2_sd,f1_iqr,f2_iqr,within_dispersion_mean,within_dispersion_median
H1,i,462,389.87060830550877,2161.171851826538,408.41493570339384,2179.501976840468,96.54546136330826,249.44311410407542,66.76271629960354,266.7494327471172,208.48935439085963,149.58402664672283
H1,e,455,457.90117314220674,1835.1182343782048,460.0440405366035,1876.424090274749,47.51574081174222,271.2942198278035,56.03915627699723,254.5272094492566,197.4881767667447,137.51866391905037
H1,a,452,559.2843436023076,1429.4916777026833,556.8166318818605,1422.3187575830314,68.60269510661594,242.24948035635697,76.25038016267399,274.31674146063256,193.8914400654763,164.93607568342452
H1,o,429,477.5461725739918,1188.5677336381789,473.3556579449984,1128.499031861217,55.20537144164959,297.9291592720213,72.93095305099314,313.55308129797356,224.49702250396098,136.33429334604992
H1,u,53,401.0233290352589,992.9126694394224,407.2344580800907,1061.2156020172572,58.759729139062664,534.6151099412018,66.05642107026176,708.8925881551844,399.1521691111718,346.80227620271836
H2,i,393,392.88157937449705,2167.5786219519464,419.4406716591502,2231.2296777454158,118.5662188316775,322.7495233243844,75.56285812341025,337.700396340387,261.93234621408055,189.12856381048178
H2,e,368,463.2350284079206,1847.1892154029256,467.9330899326402,1900.3714106497648,55.808089998528935,313.6294069596942,56.95238556573247,293.24898160265775,230.43250042786664,153.05830308205012
H2,a,354,581.0768652645813,1448.2142762083135,574.2828550187553,1407.689853247149,70.9616954436603,296.1671009810296,93.47920871046733,282.4502104372025,224.85488888356863,150.11474836926828
H2,o,348,482.3834685895281,1189.6308850076796,473.644713718043,1093.4116657178342,67.2271476281172,331.8910451383398,89.12498272082132,464.9899947908531,269.81013031660274,176.91362978707963
H2,u,53,428.2428582370676,1118.3237208198382,435.3720542378615,1078.1935053605046,77.58629608163551,461.5452018091447,70.00119363805703,766.2524686905755,380.1125615321609,360.5484077752563
