audio,half,vowel_raw,vowel,f1,f2,token_time
061ea7d0-Audio_SP16,H1,o,o,459.62025016780746,1052.428517799283,33.58375
061ea7d0-Audio_SP16,H1,o,o,513.5851009329884,1079.8131874513504,35.182750000000006
061ea7d0-Audio_SP16,H1,o,o,529.6960481703784,1639.442858995012,36.02275
061ea7d0-Audio_SP16,H1,o,o,493.0054966803532,1246.374749271892,41.64875000000001
061ea7d0-Audio_SP16,H1,o,o,551.6428241396383,1258.6073050817324,46.41275
061ea7d0-Audio_SP16,H1,o,o,617.909184994178,1052.6778634967598,62.05575
061ea7d0-Audio_SP16,H1,o,o,541.2522579792236,1150.857611986225,62.33775
061ea7d0-Audio_SP16,H1,o,o,518.7833720839812,1028.700779344476,67.90075
061ea7d0-Audio_SP16,H1,o,o,492.0296198086523,1094.1392343749244,69.88575
061ea7d0-Audio_SP16,H1,o,o,512.2785905915464,1163.6910218602925,71.80575
061ea7d0-Audio_SP16,H1,o,o,535.8017185706512,1117.484513608059,73.28375
061ea7d0-Audio_SP16,H1,o,o,461.3728022133305,838.1674063196543,73.77275
061ea7d0-Audio_SP16,H1,o,o,485.84485798149296,820.0646209180015,74.88775
061ea7d0-Audio_SP16,H1,o,o,439.141594774888,986.7544105490042,75.32375
061ea7d0-Audio_SP16,H1,o,o,480.90217293392897,896.6953231456183,77.80375000000001
061ea7d0-Audio_SP16,H1,o,o,485.4479303942409,1079.5708666484966,99.57875
061ea7d0-Audio_SP16,H1,o,o,529.1607631798483,1124.0254469849715,102.02375
061ea7d0-Audio_SP16,H1,o,o,444.197013125696,1478.7908127929106,104.43375
061ea7d0-Audio_SP16,H1,o,o,484.76602325415627,1486.4444724198606,106.17075
061ea7d0-Audio_SP16,H1,o,o,508.3980210718856,1168.2399764402123,107.48275
061ea7d0-Audio_SP16,H1,o,o,528.040517853559,1023.7354683850668,111.13375
061ea7d0-Audio_SP16,H1,o,o,528.0444285123019,1068.925420797191,113.48575
061ea7d0-Audio_SP16,H1,o,o,493.5056953514966,1339.0917106628783,114.09875
061ea7d0-Audio_SP16,H1,o,o,515.4396520912944,1027.2515438906382,140.29375000000002
061ea7d0-Audio_SP16,H1,o,o,447.4098018474001,780.2055194099814,140.41275
061ea7d0-Audio_SP16,H1,o,o,491.98082491883616,1551.1527209690378,145.10275
061ea7d0-Audio_SP16,H1,o,o,509.3216390663976,1565.1097425864436,145.52874999999997
061ea7d0-Audio_SP16,H1,o,o,511.26844175533193,798.2311922444595,146.03074999999998
061ea7d0-Audio_SP16,H1,o,o,552.8969405169825,1199.6151044652686,150.20874999999998
061ea7d0-Audio_SP16,H1,o,o,492.4359663477516,947.8217757200696,152.55575
