vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,477.476320128781,2411.65611647676,481.5269109240969,2408.26732721141,4.050590795315884,-3.3887892653501694,5.281209944326235
e,584.8041862469852,1897.79323553778,583.656687373359,1915.632422441636,-1.1474988736262048,17.83918690385599,17.876055019373833
a,803.2751344652648,1722.1779657967652,810.5237294407489,1695.1974659094699,7.248594975484025,-26.98049988729531,27.937242227660096
o,595.5279634718331,1245.5429635923183,583.0255661505016,1248.6815239655953,-12.5023973213315,3.1385603732769596,12.890325829750832
u,490.0336967984292,976.654606468317,482.3688768058703,1020.335759217886,-7.664819992558932,43.68115274956904,44.34853516238742
