audio,mean_centroid_shift,median_centroid_shift,max_centroid_shift,distance_matrix_correlation,vowel_space_area_H1,vowel_space_area_H2,vowel_space_area_abs_diff,mean_pairwise_distance_H1,mean_pairwise_distance_H2,mean_pairwise_distance_abs_diff,silhouette_H1,silhouette_H2,silhouette_abs_diff,classification_accuracy_H1_centroids_to_H2_tokens,classification_accuracy_H2_centroids_to_H1_tokens,classification_accuracy_mean
f061152e-Audio_SP12,21.666673636699684,17.876055019373833,44.34853516238742,0.9967528464531243,229431.87684411684,228012.34484708024,1419.5319970365963,737.0743854526988,722.5743791722699,14.50000628042892,0.10428130603280811,0.11491608047775893,0.010634774444950826,0.6685823754789272,0.6690962099125365,0.6688392926957318
