vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,388.035152347001,2314.005109274115,391.8132501795867,2339.2595497438742,3.778097832585729,25.254440469759174,25.535480936790655
e,487.8293571685406,2067.65077678075,494.16817973877187,2073.588297346113,6.338822570231287,5.9375205653627745,8.685322218604181
a,703.9849331813509,1562.780658328248,703.6963802914458,1573.7584136214855,-0.2885528899050769,10.977755293237578,10.98154697884038
o,507.86016033838894,1096.8133986232149,512.6790145278777,1100.24753124281,4.818854189488775,3.434132619595175,5.917315484957781
u,424.58915680842665,925.4061973216352,437.758417457095,857.8872535187639,13.169260648668342,-67.51894380287126,68.7912581531102
