half,vowel,nearest_vowel,nearest_centroid_distance,within_dispersion_mean,pooled_dispersion_with_nearest,differentiation_score,overlap_risk,silhouette_mean,silhouette_median,n_silhouette_tokens
H1,i,e,265.7994365197465,219.56292428515388,205.54527769616448,1.2931429974890947,0.7733096818694509,0.13987895609013215,0.2870570636874748,469
H1,e,i,265.7994365197465,190.49893607508292,205.54527769616448,1.2931429974890947,0.7733096818694509,0.13028135098418053,0.23075264720487562,603
H1,a,o,505.55950553789523,161.16219351516577,180.67040506639844,2.798241944230414,0.35736723983494745,0.42790347176766214,0.5374456180563607,704
H1,o,u,190.56360798150115,198.26834824321622,213.31458951229914,0.893345403224348,1.1193878609446066,0.07030331903180095,0.12459134440515579,573
H1,u,o,190.56360798150115,227.3673025800062,213.31458951229914,0.893345403224348,1.1193878609446066,0.027837232929102656,0.08615549331558922,149
H2,i,e,284.7064206435477,226.0803962950615,223.47381731114868,1.2740034786587244,0.78492721311311,0.15437833314765706,0.29847860031309303,460
H2,e,i,284.7064206435477,220.83647447444287,223.47381731114868,1.2740034786587244,0.78492721311311,0.06686853564356594,0.13483395065372505,702
H2,a,o,510.5880822681671,178.53952382481208,193.42117111256928,2.6397735022036946,0.37882037953831854,0.3882512853868706,0.5196001666119658,756
H2,o,u,253.67617169123187,207.23691104995018,218.00958188676535,1.1636010192569968,0.8594011035144484,0.0487154667344079,0.095953660594486,618
H2,u,o,253.67617169123187,228.27443634222283,218.00958188676535,1.1636010192569968,0.8594011035144484,0.05275622081479483,0.17304473399723125,118
