half,vowel,n_tokens,f1_centroid,f2_centroid,f1_mean,f2_mean,f1_sd,f2_sd,f1_iqr,f2_iqr,within_dispersion_mean,within_dispersion_median
H1,i,152,370.1671155863947,2058.842457928986,400.6388545139888,2055.123929468892,152.58408986576057,223.16682126448978,107.93338904262657,221.76882539923008,200.16197017337112,138.52317206620404
H1,e,229,471.2276792504286,1855.938771890504,472.9079619088616,1842.7237393962916,69.55876189757852,200.98972005863476,71.85401483403223,208.52632529313428,165.489196541171,126.86275977740787
H1,a,245,615.3443196932155,1460.590467693679,622.4436926646083,1496.957789830175,83.49278493958599,200.77078086148987,91.27186139058654,231.98273443992753,175.14681709219502,142.68818334855706
H1,o,225,501.41756683937865,1140.7563850631304,500.5547520578302,1141.749712932388,59.44999410585174,245.39257854844078,56.50209358124431,344.1458329249075,208.75494777984795,189.84346141537915
H1,u,34,385.7331206556486,909.1187976730332,395.4926859656534,995.1860995354039,69.40372157261942,275.33475699539,94.66475656186532,406.6200293677646,237.46338233944692,209.44904254604097
H2,i,140,336.69031883117793,1991.8003188577313,350.10945797485175,1943.2595304187696,72.09559142700044,257.3666892445645,68.88179018218176,243.62202999931537,196.88494604514443,132.58186876129187
H2,e,235,439.3728118060976,1791.058828039512,440.6432694747375,1785.5655465900256,61.25699809480714,169.10233375105304,72.55489832552195,181.5602402486927,140.12223329275716,111.11615206396968
H2,a,209,604.761876545411,1489.3712155542485,607.2966781837602,1474.8238239954103,95.90518020619199,167.14585872202625,114.38207742360566,177.59099774320498,156.08583763355622,137.22321180121853
H2,o,249,473.6774660547503,1111.135358740717,465.38728515111353,1140.1841787671933,78.1352011564469,232.87348242854938,78.01642899907199,306.41931323417657,202.47158637385724,167.644980504107
H2,u,38,349.9742507329488,930.9542277725152,376.8963417983579,999.227395410023,84.85681726081818,256.9494713472113,73.64884429929236,232.11322532545591,201.77052178890912,157.8728380652721
