center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
296.9886822590336,2202.471030829237,28823.411040337352,-193.2011529298436,1912.179770259805,55078216.815722734,0.8,3.218875824868201,609.2075030242901,156.85158319889337,179.58869031574582,75048.84822429874,1060,986,74,6.981132075471698,42d56bbf-Audio_SP23,H1,i
388.0719190591449,1972.0977995995531,43139.25783292633,-1398.26419398716,2723.9114171932592,115552374.18416537,0.8,3.218875824868201,745.6955017329777,185.6060497381402,178.02087203024908,108703.50120404665,1376,1354,22,1.5988372093023258,42d56bbf-Audio_SP23,H1,e
574.7501802225503,1457.4945280391655,37906.94303861186,-1410.4698322053916,9451.666542019615,356294360.0807296,0.8,3.218875824868201,699.263146830469,347.55860714218386,177.16921484991846,190879.18400210392,1260,1179,81,6.428571428571428,42d56bbf-Audio_SP23,H1,a
395.1877343202043,963.1440408167438,55942.887989387826,3814.0761133952756,3357.313835642779,173270655.253813,0.8,3.218875824868201,850.7856081992934,199.20791434715431,-175.87307552026581,133111.81487157554,1224,1207,17,1.3888888888888888,42d56bbf-Audio_SP23,H1,o
335.85482246746494,779.0383872139853,76094.61075257568,1677.8604375506754,2340.0414684516545,175249329.03881666,0.8,3.218875824868201,990.0745509050258,172.156925841079,-178.69746283349505,133869.6961951098,373,350,23,6.166219839142091,42d56bbf-Audio_SP23,H1,u
301.46376276678075,2195.117549619909,27674.454421558923,-1111.9358417741555,2160.3131162531877,58549085.5558228,0.8,3.218875824868201,597.4489839942582,164.90105941543422,177.5092783722734,77377.40381588636,975,914,61,6.256410256410256,42d56bbf-Audio_SP23,H2,i
394.44369743773336,1973.0393969583297,46646.27957418756,-2116.241765307429,2913.319563101285,131417039.62014101,0.8,3.218875824868201,775.8284417421146,190.24986516871505,177.23606015335312,115925.75571959093,1330,1309,21,1.5789473684210527,42d56bbf-Audio_SP23,H2,e
590.6399133851891,1434.798069775283,33581.27177173159,-3305.286093546496,8806.161671945001,284797192.21119934,0.8,3.218875824868201,661.7822841440667,328.3348101455336,172.53010706723398,170656.15148429573,1096,1022,74,6.751824817518248,42d56bbf-Audio_SP23,H2,a
399.09000784552984,957.5432802743139,57245.60288712339,3915.9684591735077,3630.8645788711306,192516222.8457373,0.8,3.218875824868201,860.6562278721535,207.5717108460039,-175.84456287245285,140309.72129981263,1218,1198,20,1.6420361247947455,42d56bbf-Audio_SP23,H2,o
340.19407139728867,768.3814999231095,66326.50662743095,1183.6436853319567,2735.988227086602,180067528.9026062,0.8,3.218875824868201,924.2676706341098,186.93221602966432,-178.93401584313523,135697.48488462766,327,300,27,8.256880733944955,42d56bbf-Audio_SP23,H2,u
