audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
42d56bbf-Audio_SP23,H1,i,e,75048.29002354581,108665.95650034808,25178.69723788553,158535.54928600835,33.549994583468745,23.170731707317074,15.882051282051282
42d56bbf-Audio_SP23,H1,i,a,75048.29002354581,190819.89114317446,0.0,265868.1811667203,0.0,0.0,0.0
42d56bbf-Audio_SP23,H1,i,o,75048.29002354581,133088.5611185619,0.0,208136.85114210768,0.0,0.0,0.0
42d56bbf-Audio_SP23,H1,i,u,75048.29002354581,133909.69396358173,0.0,208957.98398712752,0.0,0.0,0.0
42d56bbf-Audio_SP23,H1,e,a,108665.95650034808,190819.89114317446,2504.0486759020805,296981.7989676205,2.304354331886877,1.31225767968983,0.8431657039612362
42d56bbf-Audio_SP23,H1,e,o,108665.95650034808,133088.5611185619,0.0,241754.51761890997,0.0,0.0,0.0
42d56bbf-Audio_SP23,H1,e,u,108665.95650034808,133909.69396358173,0.0,242575.6504639298,0.0,0.0,0.0
42d56bbf-Audio_SP23,H1,a,o,190819.89114317446,133088.5611185619,9138.151661408892,314770.30060032743,4.788888415491458,6.866218692730605,2.9031174936074597
42d56bbf-Audio_SP23,H1,a,u,190819.89114317446,133909.69396358173,0.0,324729.5851067562,0.0,0.0,0.0
42d56bbf-Audio_SP23,H1,o,u,133088.5611185619,133909.69396358173,75430.40134746593,191567.8537346777,56.67684789248626,56.329306053062965,39.37529177099691
42d56bbf-Audio_SP23,H2,i,e,77434.7558108821,115934.93866953652,29878.48382751597,163491.21065290266,38.58536585365854,25.771768347316122,18.275284468318603
42d56bbf-Audio_SP23,H2,i,a,77434.7558108821,170507.55499040088,0.0,247942.310801283,0.0,0.0,0.0
42d56bbf-Audio_SP23,H2,i,o,77434.7558108821,140308.00022415686,0.0,217742.75603503897,0.0,0.0,0.0
42d56bbf-Audio_SP23,H2,i,u,77434.7558108821,135718.57445292652,0.0,213153.33026380863,0.0,0.0,0.0
42d56bbf-Audio_SP23,H2,e,a,115934.93866953652,170507.55499040088,1482.5922758912793,284959.9013840461,1.2788140425185306,0.8695170580416482,0.5202810180275715
42d56bbf-Audio_SP23,H2,e,o,115934.93866953652,140308.00022415686,0.0,256242.93889369338,0.0,0.0,0.0
42d56bbf-Audio_SP23,H2,e,u,115934.93866953652,135718.57445292652,0.0,251653.51312246305,0.0,0.0,0.0
42d56bbf-Audio_SP23,H2,a,o,170507.55499040088,140308.00022415686,4457.2200905776035,306358.3351239801,2.614089499335401,3.176739803472876,1.4549041366130324
42d56bbf-Audio_SP23,H2,a,u,170507.55499040088,135718.57445292652,0.0,306226.12944332743,0.0,0.0,0.0
42d56bbf-Audio_SP23,H2,o,u,140308.00022415686,135718.57445292652,79701.13890778596,196325.43576929742,56.80441512989635,58.725299192875035,40.596440596440594
