audio,half,vowel_raw,vowel,f1,f2,token_time
42d56bbf-Audio_SP23,H1,o,o,443.4413101594989,1407.5718222335574,16.49275
42d56bbf-Audio_SP23,H1,a,a,556.3713205425479,1437.906916924163,16.77275
42d56bbf-Audio_SP23,H1,o,o,429.4866657977937,837.5571038309969,16.98575
42d56bbf-Audio_SP23,H1,e,e,357.0532922322145,1665.542915384566,17.10575
42d56bbf-Audio_SP23,H1,o,o,335.7829509342096,864.4647192107336,17.87575
42d56bbf-Audio_SP23,H1,e,e,422.3954095874345,1602.377185994829,18.16575
42d56bbf-Audio_SP23,H1,a,a,292.60592709500986,1591.45763066137,18.36575
42d56bbf-Audio_SP23,H1,i,i,249.9960585047262,2073.197787784125,18.52375
42d56bbf-Audio_SP23,H1,i,i,250.8469239415625,2295.5324967541496,18.68575
42d56bbf-Audio_SP23,H1,o,o,395.4575483675652,1144.713566499817,18.95575
42d56bbf-Audio_SP23,H1,e,e,410.20471868007326,1604.7108051366752,19.09775
42d56bbf-Audio_SP23,H1,a,a,422.0235247430463,1451.6834518432686,19.43575
42d56bbf-Audio_SP23,H1,o,o,515.0793453185886,1353.6678625363936,19.70375
42d56bbf-Audio_SP23,H1,a,a,236.7380106332621,1416.7165329982995,19.95875
42d56bbf-Audio_SP23,H1,e,e,216.0063936899524,1750.1026124700168,20.12375
42d56bbf-Audio_SP23,H1,a,a,239.53619086447293,843.1239685162368,20.42075
42d56bbf-Audio_SP23,H1,i,i,301.39303399136645,2280.369253632426,21.02575
42d56bbf-Audio_SP23,H1,e,e,283.6968227857294,1783.6826251108723,21.37875
42d56bbf-Audio_SP23,H1,o,o,292.7560258988637,1160.4763038092417,24.26375
42d56bbf-Audio_SP23,H1,e,e,328.9640965574511,1913.2392406905533,24.38375
42d56bbf-Audio_SP23,H1,o,o,324.36198047625794,1253.3509756899318,25.24575
42d56bbf-Audio_SP23,H1,o,o,330.33452699803183,1295.1476178710436,25.53275
42d56bbf-Audio_SP23,H1,i,i,275.87991887240696,2131.6402410149426,26.10275
42d56bbf-Audio_SP23,H1,u,u,223.8534676888498,972.444242748161,26.31275
42d56bbf-Audio_SP23,H1,i,i,236.20984994417523,2386.2540913088383,26.555750000000003
42d56bbf-Audio_SP23,H1,o,o,399.8154081785127,1180.1083063935448,46.28575000000001
42d56bbf-Audio_SP23,H1,y,i,363.5328055980985,1846.661260973064,46.545750000000005
42d56bbf-Audio_SP23,H1,y,i,265.7923254699046,1460.728654091277,46.84575
42d56bbf-Audio_SP23,H1,e,e,268.98657859580175,1718.7137576163225,47.07075
