half,vowel,n_tokens,f1_centroid,f2_centroid,f1_mean,f2_mean,f1_sd,f2_sd,f1_iqr,f2_iqr,within_dispersion_mean,within_dispersion_median
H1,i,412,479.9200182597631,2615.2503170572536,495.6833574340636,2521.5006595832433,99.44485436120364,409.68118556110437,104.33587481243535,393.9813781204498,298.14183876767356,210.40465619247692
H1,e,622,584.5018848406846,2264.9262397749053,591.4833600151637,2241.560239336791,89.35174737381811,301.7491564724736,99.59610543026372,412.8062976667861,259.76903135257425,219.80638686439505
H1,a,653,803.888282993299,1630.299462548944,802.6992524928877,1601.802885843166,147.56771858321014,333.8871330571629,202.13831860416406,439.22507548853537,308.1661438779657,261.377358657917
H1,o,418,603.111901639789,1202.289534620621,610.9011993917129,1202.994010811512,95.17916109945506,251.96347660531097,106.51429139795266,302.58670218295947,218.7417373507103,179.51216065733246
H1,u,106,499.69998459172336,880.4956213387388,499.19810556408805,909.3005589896716,77.51701782486104,233.60460262220604,92.19667396770717,247.87734970702456,189.00466168717418,151.6302870031932
H2,i,412,455.99514129426785,2692.7678934698956,475.1292042320324,2587.1339173740685,100.0459523740894,398.5496228049296,93.35188512377323,417.08995230308756,292.60067042000594,194.42080270439095
H2,e,647,552.1140586607701,2158.886098691172,564.4571556321469,2193.535246555958,95.53074690009693,323.26047041699263,119.2026483402384,415.7067199236408,273.15951614001506,220.69277764768853
H2,a,575,772.7191240990917,1745.112425933732,767.9545341414636,1675.3674094543458,122.72513062974873,281.7321910625152,155.69515656086367,322.3931670099232,247.24342622658992,193.12265123751177
H2,o,413,564.3111727942153,1164.2196267473605,575.0354534801407,1182.6044443116068,94.84159381002736,295.844846128914,120.25574075590436,471.230981998846,273.5047052994075,252.7856019960606
H2,u,95,496.5988155846634,869.4017092769926,499.1826430730346,922.6094582569418,77.54592062636843,255.0049966257878,68.66121094144228,215.56106931979934,201.102604429917,137.8424254647124
