pair,centroid_distance_H1,centroid_distance_H2
i-e,365.60132103327857,542.465314164749
i-a,1036.8623931607838,999.1821487771562
i-o,1418.3209837109014,1532.381207918044
i-u,1734.867459313688,1823.8182201151703
e-a,671.4771314546665,468.908570154382
e-o,1062.7996518001012,994.7412527900575
e-u,1387.0254141685296,1290.6788650770793
a-o,472.76173038288346,617.1469179325729
a-u,809.1577850938743,918.2111326059836
o-u,338.0019929125027,302.4939136254457
