half,n_tokens,n_vowels_present,min_tokens_per_vowel,vowel_space_area,mean_pairwise_centroid_distance,min_pairwise_centroid_distance,mean_pairwise_separation_score,min_pairwise_separation_score,mean_within_vowel_dispersion,silhouette_by_vowel
H1,2211,5,106,271261.5868847352,929.687586303121,338.0019929125027,3.6577940041182244,1.3075193093089246,254.76468260721958,0.09525081791416065
H2,2142,5,95,269512.7530129298,949.002754316064,302.4939136254457,3.6802714887788843,1.2601338297094224,257.5221845031871,0.11513978074007551
