audio,half,vowel,ellipse_area_grid,overlap_area_with_any_other_vowel,overlap_percent_with_any_other_vowel,unique_area_not_overlapped,unique_percent_not_overlapped
501e6487-Audio_SP19,H1,i,84211.7593979705,17672.702473183366,20.9860268916425,66539.05692478713,79.0139731083575
501e6487-Audio_SP19,H1,e,67974.77898500387,37624.798732690215,55.35111594991834,30349.980252313653,44.64888405008166
501e6487-Audio_SP19,H1,a,147198.51431809764,53099.51434049023,36.073403720462544,94098.99997760743,63.92659627953746
501e6487-Audio_SP19,H1,o,105407.16135910833,80859.27438107264,76.71136698729201,24547.88697803569,23.288633012707997
501e6487-Audio_SP19,H1,u,137718.30834316133,64585.29082222414,46.89666290504595,73133.0175209372,53.10333709495405
501e6487-Audio_SP19,H2,i,108817.88504531671,31623.7926516639,29.06120867768595,77194.09239365281,70.93879132231406
501e6487-Audio_SP19,H2,e,73828.66322676833,50917.04628895985,68.96650171298059,22911.61693780848,31.033498287019412
501e6487-Audio_SP19,H2,a,162763.11498965696,45485.98836411288,27.946127946127948,117277.12662554407,72.05387205387206
501e6487-Audio_SP19,H2,o,96824.59154245284,79498.60338893069,82.1057978376025,17325.98815352215,17.89420216239751
501e6487-Audio_SP19,H2,u,143308.2645447653,63858.84279292895,44.56047457959504,79449.42175183634,55.43952542040497
