source_file,audio_id,audio_path,audio_duration,split_time,time_basis,split_basis,total_rows,H1_rows,H2_rows,min_token_time,max_token_time
5586979c-Audio_SP18.csv,5586979c-Audio_SP18,data/raw/sound/5586979c-Audio_SP18.v0.wav,3224.592,1612.296,time column: time,audio_duration,4385,2551,1834,17.31875,3212.8427500000003
