half,n_tokens,n_vowels_present,min_tokens_per_vowel,vowel_space_area,mean_pairwise_centroid_distance,min_pairwise_centroid_distance,mean_pairwise_separation_score,min_pairwise_separation_score,mean_within_vowel_dispersion,silhouette_by_vowel
H1,1494,5,87,110807.43812700978,518.6511093794562,138.02743631092014,2.8413122843691228,0.721038218815047,178.50401636383785,0.13175384475413005
H2,1318,5,64,103987.20046809589,550.3697198515877,144.48289892251046,2.573985118047928,0.6836059652434893,205.7912309246899,0.09094729238768728
