audio,half,vowel_raw,vowel_norm,f1,f2,token_time
375a28cd-Audio_SP16,H1,o,o,505.5962719898167,995.2458585979666,633.40275
375a28cd-Audio_SP16,H1,o,o,438.0891441720967,1026.657641715696,635.04775
375a28cd-Audio_SP16,H1,o,o,455.25210501620967,979.1078397978362,640.42575
375a28cd-Audio_SP16,H1,o,o,406.09715764281896,797.8519480736065,644.5627499999999
375a28cd-Audio_SP16,H1,o,o,452.6884405443779,833.9996037455049,648.50575
375a28cd-Audio_SP16,H1,o,o,521.4107946560176,831.0607221642497,652.8407500000001
375a28cd-Audio_SP16,H1,o,o,480.9915509148571,966.73709383903,654.0177500000001
375a28cd-Audio_SP16,H1,o,o,484.8359710939531,1164.7297828162084,656.77575
375a28cd-Audio_SP16,H1,o,o,444.9175534573181,804.3822850664762,657.0037500000001
375a28cd-Audio_SP16,H1,o,o,442.3160654303544,722.9201052963646,662.92275
375a28cd-Audio_SP16,H1,o,o,496.9127161829662,827.8291795668862,667.67375
375a28cd-Audio_SP16,H1,o,o,439.8316574913545,910.335487578688,669.25575
375a28cd-Audio_SP16,H1,o,o,429.9676222754688,979.0101093193772,669.6537500000001
375a28cd-Audio_SP16,H1,o,o,470.2430199087125,1228.7220480767528,671.3537500000001
375a28cd-Audio_SP16,H1,o,o,428.7432011474139,954.0036780569897,672.07875
375a28cd-Audio_SP16,H1,o,o,440.9141143248876,1266.0913405915703,672.3277499999999
375a28cd-Audio_SP16,H1,o,o,370.050180595434,980.2328187303984,686.5937500000001
375a28cd-Audio_SP16,H1,o,o,401.76627400366783,744.8320511782778,690.5137500000001
375a28cd-Audio_SP16,H1,o,o,502.83466011675904,870.9527369130739,692.65275
375a28cd-Audio_SP16,H1,o,o,428.7339908775954,1080.4719301156738,693.8937500000001
375a28cd-Audio_SP16,H1,o,o,386.401650618213,693.420110813582,693.97375
375a28cd-Audio_SP16,H1,o,o,454.3600936607498,1000.2342068483576,694.73375
375a28cd-Audio_SP16,H1,o,o,460.8209232177871,808.4237828976824,695.65275
375a28cd-Audio_SP16,H1,o,o,515.403243110976,1230.0463736283696,697.9657500000001
375a28cd-Audio_SP16,H1,o,o,492.99332812609504,1076.492734741837,700.1487500000001
375a28cd-Audio_SP16,H1,o,o,496.73124718501424,1164.7119569529823,701.37275
375a28cd-Audio_SP16,H1,o,o,449.4904621948243,827.8019829822629,707.93375
375a28cd-Audio_SP16,H1,o,o,434.9181434415023,839.9730204474387,712.0957500000001
375a28cd-Audio_SP16,H1,o,o,397.1255138181552,765.6602652934774,713.7487500000001
375a28cd-Audio_SP16,H1,o,o,459.0606725520748,858.1988902480894,718.9127500000001
375a28cd-Audio_SP16,H1,o,o,494.580013327787,907.9060694350972,726.15275
375a28cd-Audio_SP16,H1,o,o,443.69841141674993,951.644263312078,728.49875
375a28cd-Audio_SP16,H1,o,o,443.334343427448,852.6426417274077,734.11775
375a28cd-Audio_SP16,H1,o,o,525.8800320401039,1086.6397367905904,736.31375
375a28cd-Audio_SP16,H1,o,o,469.9831728822711,1159.9165176572485,738.53275
375a28cd-Audio_SP16,H1,o,o,408.22233615070127,766.9843155684965,738.5937500000001
375a28cd-Audio_SP16,H1,o,o,487.9481516883443,868.3780174595437,739.81775
375a28cd-Audio_SP16,H1,o,o,420.4194865069505,891.753084672844,740.94375
375a28cd-Audio_SP16,H1,o,o,517.8954291689697,874.4523704093912,747.16575
375a28cd-Audio_SP16,H1,o,o,495.9801253645014,884.1264098450328,749.1237500000001
375a28cd-Audio_SP16,H1,o,o,480.3621878567165,1000.93049778995,751.3477500000001
375a28cd-Audio_SP16,H1,o,o,517.2265250079422,1146.5054381119155,756.4437499999999
375a28cd-Audio_SP16,H1,o,o,424.6915474188421,551.4791065775493,760.5937500000001
375a28cd-Audio_SP16,H1,o,o,502.5661983769399,1470.9917953796507,765.1237500000001
375a28cd-Audio_SP16,H1,o,o,449.5267334028432,1127.8310279305674,768.56375
375a28cd-Audio_SP16,H1,o,o,489.18046384812993,823.333244885883,768.76575
375a28cd-Audio_SP16,H1,o,o,481.3266939397954,966.7211179912196,771.0277500000001
375a28cd-Audio_SP16,H1,o,o,413.2977102881523,2117.536162741134,779.61775
375a28cd-Audio_SP16,H1,o,o,459.4674126907055,560.4896426044091,780.45075
375a28cd-Audio_SP16,H1,o,o,469.6367202876264,1032.8671365579569,781.30075
375a28cd-Audio_SP16,H1,o,o,460.96877367713233,963.8470216492566,785.19975
375a28cd-Audio_SP16,H1,o,o,417.9488893650388,1019.4185499914242,786.3357500000001
375a28cd-Audio_SP16,H1,o,o,466.2920446696966,985.0819887139104,786.93375
375a28cd-Audio_SP16,H1,o,o,401.98911505189454,683.8848596138677,788.81575
375a28cd-Audio_SP16,H1,o,o,434.7406521142775,902.4078348986131,789.3077499999999
375a28cd-Audio_SP16,H1,o,o,411.6880004391851,625.3208108028125,794.7437500000001
375a28cd-Audio_SP16,H1,o,o,469.25996028799983,881.5163021934985,795.28275
