half,vowel_1,vowel_2,pair,centroid_distance,pooled_within_dispersion,pairwise_separation_score,is_consecutive
H1,i,e,i-e,148.21586943776546,219.56677417832978,0.6750377874449535,True
H1,i,u,i-u,1208.0320340738185,176.66468321348043,6.837993944800165,True
H1,e,a,e-a,890.6108238731706,294.89435328376106,3.0201013141007262,True
H1,a,o,a-o,294.3548456376621,262.2385971974578,1.122469570778026,True
H1,o,u,o-u,179.92498194567497,162.83853633179083,1.1049287594864508,True
H2,i,e,i-e,159.66784716177557,203.9861852064344,0.7827385320245653,True
H2,i,u,i-u,1249.8256593895921,178.37162809092385,7.0068635509258295,True
H2,e,a,e-a,1050.5981158230086,224.45476337946522,4.680667498452052,True
H2,a,o,a-o,220.01827025436813,200.0423657516114,1.0998583696393613,True
H2,o,u,o-u,134.52716179101708,155.51776928334695,0.8650275940231251,True
