audio,mean_centroid_shift,median_centroid_shift,max_centroid_shift,distance_matrix_correlation,vowel_space_area_H1,vowel_space_area_H2,vowel_space_area_abs_diff,mean_pairwise_distance_H1,mean_pairwise_distance_H2,mean_pairwise_distance_abs_diff,silhouette_H1,silhouette_H2,silhouette_abs_diff,classification_accuracy_H1_centroids_to_H2_tokens,classification_accuracy_H2_centroids_to_H1_tokens,classification_accuracy_mean
375a28cd-Audio_SP16,73.75960590732146,71.35952990713736,114.4680102049323,0.9890898269476105,134553.03486190116,128553.91267631232,5999.122185588843,752.2916393986582,786.2884350714282,33.99679567277008,-0.021475800055405336,0.0010972641983177127,0.02257306425372305,0.5866666666666667,0.5297977036632039,0.5582321851649352
