audio,source_file,token_id,vowel_raw,vowel,f1,f2,time,dur,word,file_name
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3054-2,y,i,439.3929622054412,1669.3733401196346,1306.60775,0.0800000000001546,voy,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3105-0,y,i,456.8419905807311,2158.5258389079468,1340.61075,0.1000000000001364,ya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3107-0,y,i,466.135484950472,1934.4469367065308,1340.99775,0.1399999999998726,ya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3112-2,y,i,450.8503431268287,2116.9411115156604,1342.50275,0.1099999999998999,PayPal,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3139-0,y,i,442.2581458668165,1790.9729078781068,1349.99875,0.0899999999999181,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3144-2,y,i,502.8667533733786,2072.9600287691987,1351.24575,0.0699999999999363,PayPal,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3164-2,y,i,457.1499175085191,2157.502652895092,1356.40875,0.0899999999999181,PayPal,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3176-0,y,i,483.65338593049626,2020.6805085271667,1361.78375,0.1800000000000636,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3181-2,y,i,451.7604316021556,2234.300332038212,1363.68375,0.1199999999998908,PayPal,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3186-0,y,i,375.3159813023239,2527.3557594992863,1364.79875,0.0899999999999181,ya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3187-2,y,i,491.94117437851656,2144.4161159158293,1365.17775,0.0799999999999272,PayPal,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3194-2,y,i,427.9502271263944,1341.5561531168307,1366.6137499999998,0.0600000000001728,voy,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3264-2,y,i,458.05156056900233,2126.359714617409,1421.8537499999998,0.1200000000001182,muy,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3393-0,y,i,340.4627199189638,1951.427733299912,1494.3437499999998,0.0600000000001728,ya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3395-0,y,i,587.7463178490907,2392.738550646972,1494.8527499999998,0.1100000000001273,ya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3439-2,y,i,436.64086898138606,1302.3791997837586,1527.2737499999998,0.0599999999999454,voy,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3476-1,y,i,479.7974791665306,2086.6073013510645,1566.46275,0.1099999999998999,hay,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3481-1,y,i,541.0024047162656,1790.34896866527,1568.01575,0.0699999999999363,hay,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3494-1,y,i,443.1110880641026,2047.8773951116543,1571.59875,0.0900000000001455,ayuda,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3499-0,y,i,380.1569226331477,2149.8163919951776,1572.92875,0.0899999999999181,ya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3512-0,y,i,553.69006649455,2102.7267068817728,1574.92575,0.0699999999999363,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3554-2,y,i,467.5773937548824,1621.1136476082966,1599.8737499999995,0.0600000000001728,muy,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3583-1,y,i,455.2033420606382,2034.5057258189668,1607.8137499999998,0.1200000000001182,hayan,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3585-1,y,i,566.6211734233142,1978.4653477081872,1608.46375,0.0599999999999454,hay,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3633-0,y,i,390.8952624878681,2151.148347904587,1622.20575,0.0699999999999363,ya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3634-0,y,i,453.12009874638073,1844.3257785798623,1622.40375,0.1199999999998908,ya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3636-0,y,i,359.3024554100572,1834.6088276671435,1622.89075,0.1000000000001364,ya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3672-0,y,i,406.3333859696937,1912.272215918923,1632.33775,0.0800000000001546,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3786-1,y,i,494.5775226755023,1939.963934521636,1669.8137499999998,0.0599999999999454,ayudé,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3802-1,y,i,553.8274856186473,1623.97402184991,1673.16575,0.0699999999999363,haya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3803-1,y,i,455.3494860541553,2069.613111964775,1673.29575,0.0699999999999363,ayudado,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3816-1,y,i,440.46367502451807,2069.22005423574,1678.22575,0.1299999999998817,ayudarlo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3877-2,y,i,394.9373238511696,2286.3729327051533,1707.26275,0.1700000000000727,muy,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3886-0,y,i,542.1480502574129,1955.1091404155864,1710.6237499999995,0.0600000000001728,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3943-0,y,i,365.1190577384916,2417.056471029099,1734.50375,0.0599999999999454,ya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4084-0,y,i,429.5115014352322,2129.0538041582145,1820.05075,0.1000000000001364,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4309-1,y,i,574.5926532984272,1870.1562754868053,1912.85375,0.0600000000001728,hay,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4319-1,y,i,425.0204291067749,2278.350719707642,1918.33275,0.2300000000000182,hay,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4344-1,y,i,504.1648866892236,2212.922559189166,1925.11075,0.1000000000001364,hay,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4408-0,y,i,427.7412155688857,1943.5215056451937,1979.57775,0.0800000000001546,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4451-1,y,i,566.765198930208,1947.161194334028,2014.02775,0.0799999999999272,hay,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4478-1,y,i,426.238785693014,2181.004394615228,2020.78875,0.2100000000000363,hay,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4480-1,y,i,588.6016073752708,1878.331526222844,2021.65375,0.0599999999999454,hay,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4590-0,y,i,404.59022733205904,2125.3982329540486,2050.70575,0.0700000000001637,ya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4704-0,y,i,516.9071887243847,2138.586206391706,2096.02775,0.0799999999999272,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4716-0,y,i,169.91784937806202,2256.235052512012,2100.23875,0.1500000000000909,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4807-0,y,i,405.7950767427954,2148.415432534553,2129.7837500000005,0.1199999999998908,Yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4808-0,y,i,482.80569959588274,2625.545835886505,2130.04075,0.1599999999998544,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4809-0,y,i,666.0033904696814,1771.9278480824053,2130.33375,0.0599999999999454,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4814-0,y,i,541.6682971120523,1946.959676990532,2133.32075,0.099999999999909,Yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4831-0,y,i,477.47056392230303,1781.3249354263469,2138.16375,0.0599999999999454,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4844-4,y,i,456.1548556294326,1743.7930378656856,2155.62275,0.1100000000001273,Estoy,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4881-0,y,i,435.2679444290246,2220.2370521978773,2177.45575,0.4299999999998363,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-4929-0,y,i,358.62544116969866,2312.754134024607,2196.51375,0.1200000000003456,ya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-5136-2,y,i,474.9480478064073,2170.5622545306537,2284.09075,0.099999999999909,muy,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-5286-0,y,i,376.6340321242628,1971.440198889792,2344.1807499999995,0.1000000000003638,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-5292-0,y,i,420.55144298701686,1894.5160197502207,2345.8257500000004,0.1299999999996544,yo,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-5327-1,y,i,482.8117291789741,2129.8041754875194,2368.2587499999995,0.0900000000001455,hay,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-5490-4,y,i,405.65017937896425,2196.15680612662,2466.50275,0.0500000000001819,&okey,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-5515-2,y,i,536.6660107731318,1793.042366515678,2596.7827500000003,0.0500000000001819,vaya,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3047-3,i,i,448.666309987464,2551.04861162732,1303.5827499999998,0.1100000000001273,Nequi,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3051-0,i,i,334.1112785548814,2384.247336004724,1305.66475,0.3600000000001273,Y,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3053-3,i,i,377.01101593627226,2099.7462172737087,1306.43375,0.0599999999999454,Nequi,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3058-0,i,i,429.6650060386615,1911.4533110023024,1307.26775,0.0799999999999272,y,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3076-8,i,i,398.62888492253296,1764.1241246985796,1320.13575,0.1300000000001091,dos,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3121-3,i,i,426.0508232816964,2269.4017906705644,1345.26575,0.0699999999999363,envío,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3142-1,i,i,424.490865439343,2199.9690809781114,1350.71775,0.0799999999999272,dinero,061ea7d0-Audio_SP16.v0
061ea7d0-Audio_SP16,061ea7d0-Audio_SP16.csv,0-0-3149-2,i,i,587.8197275891265,2415.8193193133,1352.92575,0.0699999999999363,aquí,061ea7d0-Audio_SP16.v0
