center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
408.0266930881855,1971.1011246213955,54649.97334893806,-7840.914438276689,6625.269963613004,300590887.7125945,0.8,3.218875824868201,848.3580502569256,263.13155647131674,170.95811932564283,175324.2546794356,272,266,6,2.2058823529411766,dbeec025-Audio_SP13,H1,i
550.1051738926066,1664.9950075041768,28401.32363626957,-2653.0720409837013,3141.4140232329346,82181525.09470496,0.8,3.218875824868201,607.6433377371485,192.08903381762144,174.06841262638835,91672.9472739727,377,371,6,1.5915119363395225,dbeec025-Audio_SP13,H1,e
642.9184066277966,1364.0921438043126,26509.40364926173,-1423.6347464925207,3724.464127366214,96706587.03812534,0.8,3.218875824868201,585.2031804508392,216.36428056409875,176.43854156664597,99444.81040164745,462,454,8,1.7316017316017316,dbeec025-Audio_SP13,H1,a
552.6332454181082,1104.5651158330284,28429.2437066995,2635.7516944861472,3153.0320241330405,82691128.83411956,0.8,3.218875824868201,607.899660579235,192.60243519967494,-174.10974462776176,91956.73781006387,296,293,3,1.0135135135135136,dbeec025-Audio_SP13,H1,o
460.57378410985945,977.5934323087066,50608.134432171355,1972.304005938384,2881.431149413251,141933871.87471142,0.8,3.218875824868201,807.8693202449423,189.8742729809237,-177.63762369515828,120475.05159526586,87,83,4,4.597701149425287,dbeec025-Audio_SP13,H1,u
446.31347913524553,2013.376535686734,98212.78392231831,-9170.327968423904,9345.102515912304,833713619.0787505,0.8,3.218875824868201,1129.8654705214515,329.0379009219128,174.16946305680602,291986.346388461,185,183,2,1.0810810810810811,dbeec025-Audio_SP13,H2,i
572.4717436902687,1669.162791113644,42042.91656045423,-1943.9336999151492,2722.643419232015,110688991.8689755,0.8,3.218875824868201,736.585434644871,183.90490121316594,177.17656235308192,106391.34808022181,332,329,3,0.9036144578313252,dbeec025-Audio_SP13,H2,e
653.3161310804484,1394.6661638588291,28716.474889849378,-1027.5874302853208,2967.5455943454444,84161512.61762358,0.8,3.218875824868201,608.4950611838096,194.1171574068765,177.7182789944963,92770.70607926617,438,430,8,1.82648401826484,dbeec025-Audio_SP13,H2,a
580.6951992899851,1085.2998868816412,50345.569950356556,2403.2091417831534,2559.752530159549,123096785.88359979,0.8,3.218875824868201,806.0873245403083,177.2170403008855,-177.12818143859874,112196.02035593902,299,298,1,0.33444816053511706,dbeec025-Audio_SP13,H2,o
496.7506197816896,959.0584413032324,60886.659208741505,3435.913814752832,5285.190452970278,309992086.2208869,0.8,3.218875824868201,886.944076189531,255.5896601271026,-176.4772494207496,178044.84311095005,64,63,1,1.5625,dbeec025-Audio_SP13,H2,u
