audio,half,vowel,ellipse_area_grid,overlap_area_with_any_other_vowel,overlap_percent_with_any_other_vowel,unique_area_not_overlapped,unique_percent_not_overlapped
dbeec025-Audio_SP13,H1,i,175322.6088235814,34119.163951010436,19.460789558147,141203.44487257095,80.53921044185299
dbeec025-Audio_SP13,H1,e,91678.44988339125,60053.98016299345,65.50501261679057,31624.4697203978,34.494987383209434
dbeec025-Audio_SP13,H1,a,99437.63670091075,50581.64492645674,50.86770623742455,48855.99177445401,49.13229376257544
dbeec025-Audio_SP13,H1,o,91966.05874205836,69232.45417437027,75.28044054660413,22733.60456768809,24.719559453395874
dbeec025-Audio_SP13,H1,u,120545.62598048034,42434.811386385896,35.20228215767635,78110.81459409444,64.79771784232365
dbeec025-Audio_SP13,H2,i,292004.5860822103,63878.33868505413,21.875799809209152,228126.24739715617,78.12420019079084
dbeec025-Audio_SP13,H2,e,106389.16246216364,96598.83210211652,90.79762436937224,9790.330360047126,9.202375630627763
dbeec025-Audio_SP13,H2,a,92739.7705861507,52953.38988633396,57.0989010989011,39786.38069981674,42.901098901098905
dbeec025-Audio_SP13,H2,o,112103.01938985249,100648.12904492574,89.78181818181817,11454.890344926753,10.218181818181824
dbeec025-Audio_SP13,H2,u,177999.21242392395,74993.52291061768,42.13137906026948,103005.68951330626,57.86862093973052
