half,vowel,nearest_vowel,nearest_centroid_distance,within_dispersion_mean,pooled_dispersion_with_nearest,differentiation_score,overlap_risk,silhouette_mean,silhouette_median,n_silhouette_tokens
H1,i,e,200.10213182949067,155.58404969423395,138.1810607146577,1.4481154710680597,0.6905526665373228,0.18519291309797545,0.32330006334122097,318
H1,e,i,200.10213182949067,118.24387747870064,138.1810607146577,1.4481154710680597,0.6905526665373228,0.24323515056408573,0.3228944251052951,324
H1,a,e,261.6478542071226,166.83636293252488,144.59596563831082,1.809510058265407,0.5526357786364549,0.040536613717630225,0.10908382403549428,321
H1,o,u,196.69326684447674,190.32315094885593,204.6555835846041,0.9610940654505243,1.0404808810584405,-0.06602565870328173,-0.006873284422465372,254
H1,u,o,196.69326684447674,218.04796260824995,204.6555835846041,0.9610940654505243,1.0404808810584405,0.028436057878597605,0.17386471559019875,69
H2,i,e,203.92938369938545,126.81539308872051,126.19800533639092,1.6159477573024652,0.618831887034096,0.1845428804222085,0.27694216996362647,201
H2,e,i,203.92938369938545,125.5775823048079,126.19800533639092,1.6159477573024652,0.618831887034096,0.2304056718087301,0.3548835151667696,265
H2,a,o,240.0715367434532,169.7360310094371,179.87223744168298,1.3346781035138213,0.74924432892642,0.08667211403426155,0.1700672352976346,254
H2,o,u,148.95615401794058,189.46694535384734,183.55779424763338,0.8114945738397108,1.2322941301607808,-0.059006042857472754,-0.0413155822837125,250
H2,u,o,148.95615401794058,177.45197738091073,183.55779424763338,0.8114945738397108,1.2322941301607808,0.026776808666843736,0.1039607867700706,51
