vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,326.05188115777844,1817.0541496494225,327.9479650125833,1795.7011296694477,1.8960838548048855,-21.35301997997476,21.43703795419631
e,442.02383015722796,1653.9855438174723,441.8617571454828,1626.5537338931197,-0.16207301174517852,-27.431809924352592,27.4322887012175
a,585.0386589279836,1434.882010384387,581.9885437949674,1343.5611609587868,-3.05011513301622,-91.32084942560027,91.3717721297875
o,472.8458963261267,1102.3018882883127,477.31809021371913,1127.5092253010405,4.472193887592425,25.20733701272775,25.600983524885393
u,394.9397487686278,921.6949299652688,387.4630207766406,1008.7068586736276,-7.476727991987218,87.01192870835882,87.33256665766032
