audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
f061152e-Audio_SP12,H1,i,e,329756.83034201874,225585.6443489132,74286.00968360805,481056.4650073239,22.527512047759476,32.93029124172012,15.442264076521054
f061152e-Audio_SP12,H1,i,a,329756.83034201874,226332.77375665063,0.0,556089.6040986694,0.0,0.0,0.0
f061152e-Audio_SP12,H1,i,o,329756.83034201874,271682.3428866183,0.0,601439.173228637,0.0,0.0,0.0
f061152e-Audio_SP12,H1,i,u,329756.83034201874,205460.58712779524,0.0,535217.417469814,0.0,0.0,0.0
f061152e-Audio_SP12,H1,e,a,225585.6443489132,226332.77375665063,80085.15699128434,371833.2611142795,35.50099884344443,35.38380927429919,21.53792179626204
f061152e-Audio_SP12,H1,e,o,225585.6443489132,271682.3428866183,33976.599256631074,463291.3879789004,15.061507727894016,12.506002007944476,7.333742896636461
f061152e-Audio_SP12,H1,e,u,225585.6443489132,205460.58712779524,0.0,431046.23147670843,0.0,0.0,0.0
f061152e-Audio_SP12,H1,a,o,226332.77375665063,271682.3428866183,40973.52545607692,457041.591187192,18.103222425989,15.081409053210528,8.964944601572434
f061152e-Audio_SP12,H1,a,u,226332.77375665063,205460.58712779524,0.0,431793.3608844459,0.0,0.0,0.0
f061152e-Audio_SP12,H1,o,u,271682.3428866183,205460.58712779524,133427.82486434773,343715.1051500658,49.11170282421755,64.94083694083695,38.819307870130764
f061152e-Audio_SP12,H2,i,e,286016.092100699,273486.8082468263,93277.40327675978,466225.49707076553,32.61264168448228,34.106728538283065,20.00692880651308
f061152e-Audio_SP12,H2,i,a,286016.092100699,246859.1957838997,0.0,532875.2878845987,0.0,0.0,0.0
f061152e-Audio_SP12,H2,i,o,286016.092100699,240559.942575599,0.0,526576.034676298,0.0,0.0,0.0
f061152e-Audio_SP12,H2,i,u,286016.092100699,191827.2584146796,0.0,477843.35051537864,0.0,0.0,0.0
f061152e-Audio_SP12,H2,e,a,273486.8082468263,246859.1957838997,81498.03051911331,438847.9735116127,29.79962033326303,33.013973921577794,18.570902781429098
f061152e-Audio_SP12,H2,e,o,273486.8082468263,240559.942575599,51063.177106114876,462983.57371631043,18.671166420586374,21.226799673876553,11.02915524545228
f061152e-Audio_SP12,H2,e,u,273486.8082468263,191827.2584146796,57.68546894048224,465256.38119256543,0.02109259649862898,0.03007157033740302,0.01239864110893446
f061152e-Audio_SP12,H2,a,o,246859.1957838997,240559.942575599,44325.51433386655,443093.62402563216,17.95578819460672,18.425974773392166,10.003645263760871
f061152e-Audio_SP12,H2,a,u,246859.1957838997,191827.2584146796,0.0,438686.4541985793,0.0,0.0,0.0
f061152e-Audio_SP12,H2,o,u,240559.942575599,191827.2584146796,113201.96424880234,319185.2367414763,47.05769507457676,59.01244963011969,35.46591484132148
