source_file,audio_id,audio_path,audio_duration,split_time,time_basis,split_basis,total_rows,H1_rows,H2_rows,min_token_time,max_token_time
181d5ce9-Audio_SP21.csv,181d5ce9-Audio_SP21,data/raw/sound/181d5ce9-Audio_SP21.v0.wav,2713.584,1356.792,time column: time,audio_duration,1757,886,871,50.49375,2703.0927500000003
