pair,centroid_distance_H1,centroid_distance_H2
i-e,265.71605930168903,304.5212964508162
i-a,737.4056684911053,803.6343006925147
i-o,1229.4926527875198,1271.4843395380044
i-u,1363.2170767805862,1416.547456394813
e-a,472.2949075654371,500.660913577067
e-o,985.7897048352104,982.8760590933651
e-u,1127.2983901527934,1136.5754677468583
a-o,631.3544325300697,593.69518363946
a-u,789.7038481564547,769.2534442699044
o-u,159.15793605799624,177.03048825872833
