half,vowel,nearest_vowel,nearest_centroid_distance,within_dispersion_mean,pooled_dispersion_with_nearest,differentiation_score,overlap_risk,silhouette_mean,silhouette_median,n_silhouette_tokens
H1,i,e,265.71605930168903,256.4483885082021,218.45623781501138,1.2163354178363963,0.8221416439379762,0.04737340523103653,0.18510055575125647,465
H1,e,i,265.71605930168903,172.2802359881245,218.45623781501138,1.2163354178363963,0.8221416439379762,0.2681603984485125,0.3478859702413088,593
H1,a,e,472.2949075654371,233.16821277413007,204.99743310637558,2.303906446088804,0.43404540218967513,0.20158741716432302,0.35711869039013866,634
H1,o,u,159.15793605799624,224.62832763618724,253.80444011693947,0.6270888562259384,1.5946703406888525,0.025620187737336975,0.10158528568584682,454
H1,u,o,159.15793605799624,279.95625027763884,253.80444011693947,0.6270888562259384,1.5946703406888525,-0.05520599478606175,0.023340887160942736,68
H2,i,e,304.5212964508162,224.7338255865728,205.38623950262442,1.482676235702368,0.6744560787583431,0.09945329849067217,0.2434657455012996,382
H2,e,i,304.5212964508162,184.01554931929715,205.38623950262442,1.482676235702368,0.6744560787583431,0.2265285606440224,0.3308018529500969,497
H2,a,e,500.660913577067,194.55144445621977,189.35678880262552,2.6440082594499783,0.3782136445398343,0.2831547100867497,0.43169295464111795,516
H2,o,u,177.03048825872833,261.5322591525962,263.5944856184967,0.6716016378087156,1.488977905507756,-0.02180555918306473,0.020643422203397807,365
H2,u,o,177.03048825872833,265.6407030548952,263.5944856184967,0.6716016378087156,1.488977905507756,-0.037066327476940546,0.09984481140391041,76
