audio,mean_centroid_shift,median_centroid_shift,max_centroid_shift,distance_matrix_correlation,vowel_space_area_H1,vowel_space_area_H2,vowel_space_area_abs_diff,mean_pairwise_distance_H1,mean_pairwise_distance_H2,mean_pairwise_distance_abs_diff,silhouette_H1,silhouette_H2,silhouette_abs_diff,classification_accuracy_H1_centroids_to_H2_tokens,classification_accuracy_H2_centroids_to_H1_tokens,classification_accuracy_mean
5819ce7a-Audio_SP11,23.17241825787885,17.020881082596613,52.08346637328506,0.9968343580859564,240045.7909221099,249729.67746384436,9683.88654173445,776.1430676658863,795.627894966153,19.484827300266716,0.14206113146775767,0.15763793440557475,0.015576802937817075,0.6742919389978214,0.6671183378500452,0.6707051384239333
