label,F1,F2,id,time,dur,word,file_name,audio,source_file,vowel_raw,vowel,f1,f2,token_id
i,353.2030777364532,1992.4875500949192,0-0-4699-5,1633.83575,0.0700000000001637,Proxys,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,353.2030777364532,1992.4875500949192,0-0-4699-5
i,417.1967150577386,2079.081196363169,0-0-4714-1,1637.2007500000002,0.099999999999909,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,417.1967150577386,2079.081196363169,0-0-4714-1
i,464.49462351371335,2095.6358832860647,0-0-4720-1,1638.78575,0.1300000000001091,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,464.49462351371335,2095.6358832860647,0-0-4720-1
i,519.843743997113,2415.0787102460504,0-0-4723-1,1639.31875,0.0900000000001455,siempre,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,519.843743997113,2415.0787102460504,0-0-4723-1
i,377.6269077301551,2152.960849076329,0-0-4781-3,1652.24575,0.0699999999999363,Wi-fi,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,377.6269077301551,2152.960849076329,0-0-4781-3
i,370.7220049131452,2210.856951126041,0-0-4809-2,1656.7837499999998,0.1200000000001182,había,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,370.7220049131452,2210.856951126041,0-0-4809-2
i,323.6905175209637,3106.7566962922338,0-0-4814-1,1658.00575,0.0699999999999363,mi,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,323.6905175209637,3106.7566962922338,0-0-4814-1
i,501.5444854725151,2073.4818295233827,0-0-4821-0,1659.51775,0.0799999999999272,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,501.5444854725151,2073.4818295233827,0-0-4821-0
i,407.5627850022,2377.7972538712934,0-0-4854-1,1681.45775,0.0799999999999272,mi,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,407.5627850022,2377.7972538712934,0-0-4854-1
i,385.7699844056736,2310.4452690716266,0-0-4874-0,1686.8637499999998,0.0600000000001728,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,385.7699844056736,2310.4452690716266,0-0-4874-0
i,345.2800475524002,2200.123011533693,0-0-4901-8,1693.8237499999998,0.0599999999999454,un,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,345.2800475524002,2200.123011533693,0-0-4901-8
i,440.6076761156458,2400.367384559445,0-0-4911-1,1696.38575,0.0700000000001637,Microworkers,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,440.6076761156458,2400.367384559445,0-0-4911-1
i,371.4904536494963,2362.061551109703,0-0-4913-0,1697.39075,0.1000000000001364,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,371.4904536494963,2362.061551109703,0-0-4913-0
i,334.9296696122929,2304.949077204852,0-0-4915-1,1697.73575,0.1299999999998817,Picoworkers,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,334.9296696122929,2304.949077204852,0-0-4915-1
i,364.18246277973833,2157.0833534390044,0-0-4921-1,1699.54075,0.099999999999909,Picoworkers,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,364.18246277973833,2157.0833534390044,0-0-4921-1
i,341.69410773943207,2162.581170494831,0-0-4931-1,1702.97275,0.1099999999998999,Picoworkers,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,341.69410773943207,2162.581170494831,0-0-4931-1
i,523.8232136285222,1982.3496303305576,0-0-4938-0,1705.3427499999998,0.0500000000001819,Incluso,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,523.8232136285222,1982.3496303305576,0-0-4938-0
i,406.4410493269949,2165.4081946996475,0-0-4939-1,1705.69575,0.1299999999998817,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,406.4410493269949,2165.4081946996475,0-0-4939-1
i,373.3159825597311,2134.9842066088613,0-0-4944-3,1707.23575,0.0699999999999363,Skrill,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,373.3159825597311,2134.9842066088613,0-0-4944-3
i,261.57702599066533,2137.302937879316,0-0-4946-0,1707.58775,0.1400000000001,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,261.57702599066533,2137.302937879316,0-0-4946-0
i,286.2567292812445,2585.996899008569,0-0-4949-0,1708.32775,0.0800000000001546,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,286.2567292812445,2585.996899008569,0-0-4949-0
i,333.332751724038,2153.927018576741,0-0-4951-1,1709.03875,0.0899999999999181,Litecoin,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,333.332751724038,2153.927018576741,0-0-4951-1
i,548.5811475362724,2137.114887794867,0-0-4951-6,1709.3827499999998,0.0500000000001819,Litecoin,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,548.5811475362724,2137.114887794867,0-0-4951-6
i,351.71319566395385,2290.5341255954886,0-0-4959-0,1711.6707500000002,0.2199999999997999,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,351.71319566395385,2290.5341255954886,0-0-4959-0
i,522.5401453829052,2272.49955231929,0-0-4964-3,1712.8537499999998,0.0600000000001728,casi,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,522.5401453829052,2272.49955231929,0-0-4964-3
i,400.0618111506977,1959.164236022454,0-0-4975-0,1715.6507500000002,0.099999999999909,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,400.0618111506977,1959.164236022454,0-0-4975-0
i,341.76620976927427,2636.2683618397955,0-0-4988-1,1718.57775,0.1400000000001,vídeo,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,341.76620976927427,2636.2683618397955,0-0-4988-1
i,421.8417710151906,2895.8214695787165,0-0-4989-0,1718.98375,0.1199999999998908,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,421.8417710151906,2895.8214695787165,0-0-4989-0
i,1186.9291659992875,2892.2464883315647,0-0-4990-2,1719.21375,0.0599999999999454,así,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,1186.9291659992875,2892.2464883315647,0-0-4990-2
i,503.5799727622171,1898.9395273050293,0-0-5015-1,1747.7737499999998,0.0599999999999454,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,503.5799727622171,1898.9395273050293,0-0-5015-1
i,462.86439550098055,1893.3751714440875,0-0-5040-1,1754.0837499999998,0.0600000000001728,Airtm,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,462.86439550098055,1893.3751714440875,0-0-5040-1
i,402.8259521842013,3005.265715384201,0-0-5048-1,1756.21375,0.0599999999999454,Microworkers,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,402.8259521842013,3005.265715384201,0-0-5048-1
i,397.2156664317324,2189.851407259697,0-0-5054-1,1757.70875,0.0899999999999181,Airtm,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,397.2156664317324,2189.851407259697,0-0-5054-1
i,477.0694050571374,2026.8617141821576,0-0-5058-1,1759.23375,0.0599999999999454,Airtim,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,477.0694050571374,2026.8617141821576,0-0-5058-1
i,375.10387984372,1902.633796948155,0-0-5058-4,1759.46775,0.1399999999998726,Airtim,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,375.10387984372,1902.633796948155,0-0-5058-4
i,335.3381760782107,2123.6883845033367,0-0-5091-1,1767.71775,0.0799999999999272,Picoworkers,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,335.3381760782107,2123.6883845033367,0-0-5091-1
i,574.6958800744125,1748.1100943163503,0-0-5093-1,1768.93775,0.0799999999999272,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,574.6958800744125,1748.1100943163503,0-0-5093-1
i,267.58634694887604,3194.75496551991,0-0-5100-0,1770.35075,0.2200000000000272,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,267.58634694887604,3194.75496551991,0-0-5100-0
i,309.1545681343927,2986.9755606843355,0-0-5102-1,1770.82075,0.1000000000001364,Litecoin,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,309.1545681343927,2986.9755606843355,0-0-5102-1
i,371.81070387354407,2318.496198962074,0-0-5111-1,1772.60575,0.0700000000001637,Litecoin,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,371.81070387354407,2318.496198962074,0-0-5111-1
i,406.4124682909374,2015.7281871013945,0-0-5125-1,1776.0637499999998,0.0599999999999454,Airtm,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,406.4124682909374,2015.7281871013945,0-0-5125-1
i,516.1126447043579,2628.521232006399,0-0-5126-0,1776.48575,0.0699999999999363,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,516.1126447043579,2628.521232006399,0-0-5126-0
i,346.23828716399447,2210.672412520397,0-0-5146-1,1780.90875,0.0899999999999181,Litecoin,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,346.23828716399447,2210.672412520397,0-0-5146-1
i,515.4580432044202,2554.093348120355,0-0-5146-6,1781.29575,0.0699999999999363,Litecoin,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,515.4580432044202,2554.093348120355,0-0-5146-6
i,334.1824059375697,3054.7989283175257,0-0-5147-0,1781.43375,0.1799999999998363,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,334.1824059375697,3054.7989283175257,0-0-5147-0
i,398.7436600669402,1754.8919181373335,0-0-5151-2,1782.14375,0.0599999999999454,critpmoneda,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,398.7436600669402,1754.8919181373335,0-0-5151-2
i,358.9414555817014,2422.2336676190653,0-0-5158-1,1783.81575,0.0699999999999363,Binance,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,358.9414555817014,2422.2336676190653,0-0-5158-1
i,435.6588368637087,2784.71060084298,0-0-5174-1,1788.70875,0.1499999999998635,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,435.6588368637087,2784.71060084298,0-0-5174-1
i,381.4681960930308,2790.690029911372,0-0-5178-0,1789.66375,0.1199999999998908,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,381.4681960930308,2790.690029911372,0-0-5178-0
i,371.26240900476125,2099.217186231336,0-0-5182-0,1790.66975,0.3300000000001546,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,371.26240900476125,2099.217186231336,0-0-5182-0
i,334.8914838561816,2935.02724502712,0-0-5183-0,1790.9887500000002,0.2699999999999818,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,334.8914838561816,2935.02724502712,0-0-5183-0
i,449.0311752598864,3155.77492433231,0-0-5190-0,1792.6907500000002,0.1599999999998544,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,449.0311752598864,3155.77492433231,0-0-5190-0
i,475.0325170810376,2422.7044006431315,0-0-5272-3,1825.35275,0.0500000000001819,treinta,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,475.0325170810376,2422.7044006431315,0-0-5272-3
i,410.26057670388985,2190.0744700329265,0-0-5292-1,1829.47775,0.1399999999998726,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,410.26057670388985,2190.0744700329265,0-0-5292-1
i,292.6474569044313,2793.6643790437697,0-0-5309-1,1832.94775,0.0799999999999272,diez,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,292.6474569044313,2793.6643790437697,0-0-5309-1
i,395.75487695277,3282.208306131813,0-0-5354-1,1841.63075,0.1600000000000818,quieras,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,395.75487695277,3282.208306131813,0-0-5354-1
i,451.7583950999043,2978.167174690724,0-0-5423-1,1884.32275,0.1100000000001273,mi,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,451.7583950999043,2978.167174690724,0-0-5423-1
i,469.9674718138315,1960.5163738112904,0-0-5452-1,1890.82275,0.1100000000001273,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,469.9674718138315,1960.5163738112904,0-0-5452-1
i,401.6118713952449,2032.0722241884064,0-0-5475-0,1895.64275,0.1100000000001273,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,401.6118713952449,2032.0722241884064,0-0-5475-0
i,293.65634143306283,2268.716519677493,0-0-5476-0,1895.79475,0.3599999999998999,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,293.65634143306283,2268.716519677493,0-0-5476-0
i,450.1751131822476,2125.7498875711944,0-0-5483-1,1897.38575,0.0700000000001637,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,450.1751131822476,2125.7498875711944,0-0-5483-1
i,2119.1124348131266,2719.39163789933,0-0-5490-0,1898.23875,0.0899999999999181,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,2119.1124348131266,2719.39163789933,0-0-5490-0
i,370.86317765992845,2154.892137711667,0-0-5591-1,1939.63275,0.0500000000001819,día,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,370.86317765992845,2154.892137711667,0-0-5591-1
i,373.51080566742377,2971.9206315503234,0-0-5603-2,1942.28875,0.0899999999999181,así,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,373.51080566742377,2971.9206315503234,0-0-5603-2
i,374.09624639109376,2227.853795145804,0-0-5640-0,1980.1887500000005,0.209999999999809,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,374.09624639109376,2227.853795145804,0-0-5640-0
i,398.20164123500473,2242.169897200717,0-0-5642-0,1980.85775,0.0800000000001546,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,398.20164123500473,2242.169897200717,0-0-5642-0
i,420.8368785281832,1958.9927294119248,0-0-5651-1,1983.36375,0.1200000000001182,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,420.8368785281832,1958.9927294119248,0-0-5651-1
i,327.63164057534283,2972.603559415464,0-0-5653-1,1983.83875,0.1500000000000909,mi,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,327.63164057534283,2972.603559415464,0-0-5653-1
i,722.0699803117153,1842.500694940148,0-0-5660-1,1986.13575,0.0700000000001637,visita,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,722.0699803117153,1842.500694940148,0-0-5660-1
i,491.5952069014154,2200.4621162422386,0-0-5671-1,1988.54375,0.0599999999999454,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,491.5952069014154,2200.4621162422386,0-0-5671-1
i,437.69512745935634,2211.5888865687057,0-0-5676-1,1990.00575,0.0699999999999363,mi,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,437.69512745935634,2211.5888865687057,0-0-5676-1
i,421.253919506433,2049.187500374723,0-0-5685-0,1993.01575,0.1299999999998817,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,421.253919506433,2049.187500374723,0-0-5685-0
i,411.9104805284477,2085.210766379803,0-0-5686-1,1993.20075,0.099999999999909,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,411.9104805284477,2085.210766379803,0-0-5686-1
i,351.0471149574418,2011.9794329417527,0-0-5712-0,2064.16375,0.0599999999999454,inicio,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,351.0471149574418,2011.9794329417527,0-0-5712-0
i,446.73966603343706,2041.7244377218096,0-0-5717-2,2065.44275,0.0500000000001819,había,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,446.73966603343706,2041.7244377218096,0-0-5717-2
i,406.64868297056825,2196.0163153462468,0-0-5718-3,2065.74775,0.0799999999999272,registrado,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,406.64868297056825,2196.0163153462468,0-0-5718-3
i,439.56932685122126,2067.396676699752,0-0-5720-1,2066.2627500000003,0.0500000000001819,Microworkers,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,439.56932685122126,2067.396676699752,0-0-5720-1
i,391.0299157617972,2088.763734859768,0-0-5748-4,2074.71575,0.0700000000001637,habilitar,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,391.0299157617972,2088.763734859768,0-0-5748-4
i,371.07446900960383,2253.940966379761,0-0-5750-0,2075.56775,0.0799999999999272,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,371.07446900960383,2253.940966379761,0-0-5750-0
i,361.2453804751567,1863.247316958861,0-0-5794-6,2085.90275,0.0500000000001819,escribí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,361.2453804751567,1863.247316958861,0-0-5794-6
i,374.1338838035469,2024.2532551743584,0-0-5811-0,2089.51275,0.2300000000000182,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,374.1338838035469,2024.2532551743584,0-0-5811-0
i,325.8057942248116,2360.7951799989487,0-0-5812-0,2089.73575,0.1900000000000545,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,325.8057942248116,2360.7951799989487,0-0-5812-0
i,359.86809284872385,2344.908866110662,0-0-5823-1,2092.43775,0.0799999999999272,Diego,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,359.86809284872385,2344.908866110662,0-0-5823-1
i,348.3896054784289,2407.251586263992,0-0-5837-0,2095.13475,0.3599999999996726,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,348.3896054784289,2407.251586263992,0-0-5837-0
i,302.9583558483296,2429.2244705124035,0-0-5838-0,2095.45375,0.1200000000003456,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,302.9583558483296,2429.2244705124035,0-0-5838-0
i,359.1602521249461,2205.77015111432,0-0-5866-1,2101.73575,0.0700000000001637,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,359.1602521249461,2205.77015111432,0-0-5866-1
i,388.3191670554762,2034.669947210528,0-0-5873-1,2103.39375,0.0599999999999454,siquiera,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,388.3191670554762,2034.669947210528,0-0-5873-1
i,313.7136269480939,2702.342339172565,0-0-5891-1,2108.05375,0.0599999999999454,bien,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,313.7136269480939,2702.342339172565,0-0-5891-1
i,330.13201625538875,2488.24532615674,0-0-5905-2,2110.67275,0.2300000000000182,aquí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,330.13201625538875,2488.24532615674,0-0-5905-2
i,488.77851709552033,2788.755932044557,0-0-5908-0,2111.70375,0.0599999999999454,y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,488.77851709552033,2788.755932044557,0-0-5908-0
i,395.93884366655664,1989.3166730546063,0-0-5923-4,2115.23575,0.0700000000001637,habilitaron,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,395.93884366655664,1989.3166730546063,0-0-5923-4
i,431.9862339490514,1935.2578709100112,0-0-5930-1,2116.5637500000003,0.0599999999999454,Microworkers,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,431.9862339490514,1935.2578709100112,0-0-5930-1
i,702.083353488704,2064.1604986583284,0-0-5931-1,2117.11275,0.0500000000001819,tiene,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,702.083353488704,2064.1604986583284,0-0-5931-1
i,394.3148172564449,2067.864786022845,0-0-5935-4,2117.90575,0.0700000000001637,habilitarte,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,394.3148172564449,2067.864786022845,0-0-5935-4
i,389.28409930403865,2077.4840397409293,0-0-5984-1,2148.98575,0.1900000000000545,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,389.28409930403865,2077.4840397409293,0-0-5984-1
i,428.7969565498272,1819.140163379874,0-0-6005-1,2154.41575,0.0699999999997089,tienes,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,428.7969565498272,1819.140163379874,0-0-6005-1
i,441.0412781188394,2657.2577095362235,0-0-6016-2,2170.67075,0.099999999999909,así,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,441.0412781188394,2657.2577095362235,0-0-6016-2
i,392.66175165076,1988.9057098931544,0-0-6038-1,2176.7827500000003,0.0500000000001819,videos,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,392.66175165076,1988.9057098931544,0-0-6038-1
i,452.92678189981,2669.632556863291,0-0-6045-0,2178.71775,0.0800000000003819,información,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,452.92678189981,2669.632556863291,0-0-6045-0
i,408.5939340513878,1997.9157926823225,0-0-6065-2,2184.7427500000003,0.0500000000001819,universidad,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,408.5939340513878,1997.9157926823225,0-0-6065-2
i,785.3697205320545,2118.885658993672,0-0-6065-7,2184.98375,0.0600000000004001,universidad,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,785.3697205320545,2118.885658993672,0-0-6065-7
i,354.31332851165536,1969.149001372122,0-0-6072-1,2186.21575,0.0700000000001637,videos,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,354.31332851165536,1969.149001372122,0-0-6072-1
i,946.3487624638497,2444.662199402576,0-0-6079-7,2187.73375,0.0600000000004001,universidad,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,946.3487624638497,2444.662199402576,0-0-6079-7
i,421.6667788821108,2838.439400032684,0-0-6083-0,2188.84375,0.0599999999999454,Y,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,421.6667788821108,2838.439400032684,0-0-6083-0
i,443.7821804650442,2166.19324558356,0-0-6085-1,2189.03775,0.0799999999999272,ahí,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,443.7821804650442,2166.19324558356,0-0-6085-1
i,365.61920643280433,2461.3073202843084,0-0-6095-1,2192.43775,0.0799999999999272,ni,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,365.61920643280433,2461.3073202843084,0-0-6095-1
i,388.7339311278912,2955.132422240753,0-0-6099-1,2193.36075,0.099999999999909,ni,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,388.7339311278912,2955.132422240753,0-0-6099-1
i,387.9264654992125,1714.618032738453,0-0-6112-0,2196.12775,0.1399999999998726,individual,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,387.9264654992125,1714.618032738453,0-0-6112-0
i,356.5271677127608,1964.849387134304,0-0-6112-5,2196.38275,0.0500000000001819,individual,30a90cb2-Audio_SP21.v0,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21.csv,i,i,356.5271677127608,1964.849387134304,0-0-6112-5
