center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
366.51756315130046,2153.6318010405507,46867.10331118622,-1389.462380756168,3544.4279741741398,164186466.33714163,0.8,3.218875824868201,777.1812726290599,212.2807265646337,178.16490068341022,129575.46434079699,410,378,32,7.804878048780488,1c403477-Audio_SP13,H1,i
458.1924528002073,1883.651490536074,34241.92166003733,-2526.1342749614264,2715.087765695134,86588468.1979237,0.8,3.218875824868201,665.9366250594063,179.91250152269464,175.44779584734934,94098.80848064566,531,520,11,2.0715630885122414,1c403477-Audio_SP13,H1,e
628.3290082953076,1517.3877573345121,23045.83538059175,-1478.5122808198291,5127.032433088905,115970746.87938677,0.8,3.218875824868201,546.1564991812393,253.87581785737183,175.31465054102122,108900.11112292072,415,392,23,5.542168674698795,1c403477-Audio_SP13,H1,a
479.8533962378055,1103.1108225839173,49409.5197180101,2699.3953838453663,3067.6223236520127,144283010.24956644,0.8,3.218875824868201,798.8680350047562,193.59617287530062,-176.67752266635168,121467.94752711024,524,515,9,1.717557251908397,1c403477-Audio_SP13,H1,o
407.8302673085817,974.657812105348,63690.3627565418,2196.7665129530164,1466.621879712164,88583896.43311717,0.8,3.218875824868201,906.1141199017644,133.73919538578699,-177.98056335431505,95176.88468321084,74,69,5,6.756756756756757,1c403477-Audio_SP13,H1,u
375.5177070526794,2110.282924685414,55891.040803000105,-4117.89044886977,5573.878149801751,294572829.3526275,0.8,3.218875824868201,850.8440995659288,259.7230929518449,175.35220157060962,173560.31869482636,323,312,11,3.4055727554179565,1c403477-Audio_SP13,H2,i
455.47432259301047,1856.808828145136,31759.069116922783,-2686.359766652579,3026.361932476872,88897908.9904671,0.8,3.218875824868201,641.9657595197906,189.10287108954049,174.70429692479237,95345.42715732318,392,386,6,1.530612244897959,1c403477-Audio_SP13,H2,e
617.5936782374321,1502.7999354632575,18030.696942389244,-1310.5183919208505,8350.182837791921,148842157.70620272,0.8,3.218875824868201,484.146874075034,324.45170515207826,172.42508655695633,123372.13330141001,338,321,17,5.029585798816568,1c403477-Audio_SP13,H2,a
476.5904548379127,1102.9295256551504,41361.45151940275,3390.311898821622,3519.54412343675,134079238.86063664,0.8,3.218875824868201,732.4134438574708,203.55823427177768,-174.92068913342865,117094.05979811087,412,403,9,2.1844660194174756,1c403477-Audio_SP13,H2,o
404.4006257387296,878.5956404960634,65793.44486451783,2830.5260814505864,2815.506018314622,177229962.08392915,0.8,3.218875824868201,921.280851105357,186.0547415463143,-177.43175938459152,134624.05511417656,58,55,3,5.172413793103448,1c403477-Audio_SP13,H2,u
