audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
12c532f8-Audio_SP15,H1,i,e,85410.97517851336,68364.29406180383,25651.976872740775,128123.2923675764,30.033583879737723,37.52247752247752,20.021321961620465
12c532f8-Audio_SP15,H1,i,a,85410.97517851336,161916.15220951498,0.0,247327.12738802834,0.0,0.0,0.0
12c532f8-Audio_SP15,H1,i,o,85410.97517851336,112831.81840110499,0.0,198242.79357961833,0.0,0.0,0.0
12c532f8-Audio_SP15,H1,i,u,85410.97517851336,149759.46455416924,0.0,235170.4397326826,0.0,0.0,0.0
12c532f8-Audio_SP15,H1,e,a,68364.29406180383,161916.15220951498,8345.770963389039,221934.67530792978,12.20779220779221,5.154378268938756,3.7604628261939936
12c532f8-Audio_SP15,H1,e,o,68364.29406180383,112831.81840110499,0.0,181196.11246290882,0.0,0.0,0.0
12c532f8-Audio_SP15,H1,e,u,68364.29406180383,149759.46455416924,0.0,218123.75861597309,0.0,0.0,0.0
12c532f8-Audio_SP15,H1,a,o,161916.15220951498,112831.81840110499,11063.951686325894,263684.0189242941,6.833136494010461,9.805701834029417,4.195912870056205
12c532f8-Audio_SP15,H1,a,u,161916.15220951498,149759.46455416924,0.0,311675.61676368426,0.0,0.0,0.0
12c532f8-Audio_SP15,H1,o,u,112831.81840110499,149759.46455416924,73691.38191077556,188899.9010444987,65.31081653652927,49.206493980299165,39.01081022452006
12c532f8-Audio_SP15,H2,i,e,111500.10969096432,86399.62648663655,39322.90692661023,158576.82925099065,35.26714640514552,45.51282051282052,24.79738503559755
12c532f8-Audio_SP15,H2,i,a,111500.10969096432,152413.5422859676,0.0,263913.6519769319,0.0,0.0,0.0
12c532f8-Audio_SP15,H2,i,o,111500.10969096432,117563.98880171281,0.0,229064.09849267712,0.0,0.0,0.0
12c532f8-Audio_SP15,H2,i,u,111500.10969096432,137111.83328870413,0.0,248611.94297966844,0.0,0.0,0.0
12c532f8-Audio_SP15,H2,e,a,86399.62648663655,152413.5422859676,5595.24208345411,233217.92668915004,6.476002629848784,3.671092476123923,2.3991475110366873
12c532f8-Audio_SP15,H2,e,o,86399.62648663655,117563.98880171281,0.0,203963.61528834936,0.0,0.0,0.0
12c532f8-Audio_SP15,H2,e,u,86399.62648663655,137111.83328870413,0.0,223511.45977534069,0.0,0.0,0.0
12c532f8-Audio_SP15,H2,a,o,152413.5422859676,117563.98880171281,14797.569164871022,255179.9619228094,9.708828325180527,12.586821284049044,5.79887584172742
12c532f8-Audio_SP15,H2,a,u,152413.5422859676,137111.83328870413,0.0,289525.3755746717,0.0,0.0,0.0
12c532f8-Audio_SP15,H2,o,u,117563.98880171281,137111.83328870413,68158.2852272538,186517.53686316314,57.9754786495138,49.70999482133609,36.542561291305006
