vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,424.1895926306437,2391.449060699465,409.9071448830798,2403.982226203445,-14.282447747563879,12.533165503979944,19.001803893631923
e,583.2849740187509,1954.5527496563848,566.2534076595433,2013.3225284374844,-17.031566359207545,58.7697787810996,61.18791670442356
a,771.2511962960009,1654.4265575350337,785.4106512744992,1608.000395116479,14.159454978498275,-46.42616241855467,48.53739509081773
o,636.73696756928,1264.2882779260317,662.2770257134717,1278.4457214466179,25.54005814419179,14.157443520586185,29.201502992950296
u,502.9284002105983,938.946304737894,484.7832620307056,925.3913412195012,-18.145138179892683,-13.55496351839281,22.64912968642193
