half,vowel,nearest_vowel,nearest_centroid_distance,within_dispersion_mean,pooled_dispersion_with_nearest,differentiation_score,overlap_risk,silhouette_mean,silhouette_median,n_silhouette_tokens
H1,i,e,391.32592626333906,216.14387187707183,216.88970656099676,1.8042623251614982,0.5542431308654027,0.26323216795735854,0.41683822850188046,398
H1,e,i,391.32592626333906,217.63298526238736,216.88970656099676,1.8042623251614982,0.5542431308654027,0.11108792114571349,0.18280098965575833,507
H1,a,e,462.36412258554805,177.5536205037845,198.60690374231763,2.3280365076605896,0.4295465284626853,0.3404255600549101,0.45081101285219927,476
H1,o,u,145.34168461813042,246.44392280505167,272.60757154958605,0.5331535136458726,1.8756323918071613,0.027119336820752144,0.0799370800282704,330
H1,u,o,145.34168461813042,296.47119429176104,272.60757154958605,0.5331535136458726,1.8756323918071613,-0.15320810808494278,-0.07829912258839991,68
H2,i,e,396.7894048950455,256.98342154295597,248.37900866353004,1.5975158570367014,0.6259718772713415,0.24223107740774485,0.4319245957185011,420
H2,e,i,396.7894048950455,239.46562371545372,248.37900866353004,1.5975158570367014,0.6259718772713415,0.060054174983457345,0.12234285868533314,405
H2,a,e,500.5435509877065,192.67020178959515,217.33107416919765,2.3031384393656515,0.43419013938017026,0.3390753447610765,0.4713323474714366,499
H2,o,u,142.7544426722316,249.3929071376632,277.5841398444214,0.5142744925997634,1.9444868730408813,0.022177132646421453,0.06415015950008007,348
H2,u,o,142.7544426722316,303.1651154993917,277.5841398444214,0.5142744925997634,1.9444868730408813,-0.17145690217130105,-0.09638222987350238,85
