audio,mean_centroid_shift,median_centroid_shift,max_centroid_shift,distance_matrix_correlation,vowel_space_area_H1,vowel_space_area_H2,vowel_space_area_abs_diff,mean_pairwise_distance_H1,mean_pairwise_distance_H2,mean_pairwise_distance_abs_diff,silhouette_H1,silhouette_H2,silhouette_abs_diff,classification_accuracy_H1_centroids_to_H2_tokens,classification_accuracy_H2_centroids_to_H1_tokens,classification_accuracy_mean
d4c363bf-Audio_SP13,20.97660015640193,19.06077946980767,47.86634687433941,0.9996428427193302,161387.05226287054,193012.7330043388,31625.68074146827,803.988304003911,825.4099586102673,21.421654606356242,0.1806809640349029,0.16437748830441842,0.01630347573048449,0.6351735913488902,0.6711635750421585,0.6531685831955243
