vowel,social_variable,cluster,category,observed,expected,std_residual,row_percent,column_percent,total_percent
u,Sex,2,M,2,1.5348837209302326,0.37542552788913885,100.0,6.0606060606060606,4.651162790697675
u,Sex,3,F,7,3.255813953488372,2.07504553046153,50.0,70.0,16.27906976744186
u,Sex,3,M,7,10.744186046511627,-1.1422749700127761,50.0,21.21212121212121,16.27906976744186
a,Age,1,18-24,6,6.046511627906977,-0.01891511969643839,30.0,46.15384615384615,13.953488372093023
a,Age,1,25-34,8,7.906976744186046,0.03308158467894253,40.0,47.05882352941176,18.6046511627907
a,Age,1,35-44,4,4.651162790697675,-0.30193176496962765,20.0,40.0,9.30232558139535
a,Age,1,45-64,2,1.3953488372093024,0.5118745001228026,10.0,66.66666666666666,4.651162790697675
a,Age,2,18-24,1,0.6046511627906976,0.5084263138713924,50.0,7.6923076923076925,2.3255813953488373
a,Age,2,25-34,0,0.7906976744186046,-0.8892118276421005,0.0,0.0,0.0
a,Age,2,35-44,1,0.46511627906976744,0.7842934903910446,50.0,10.0,2.3255813953488373
a,Age,2,45-64,0,0.13953488372093023,-0.3735436838188142,0.0,0.0,0.0
a,Age,3,18-24,6,6.348837209302325,-0.13844450018688312,28.57142857142857,46.15384615384615,13.953488372093023
a,Age,3,25-34,9,8.30232558139535,0.24213240676074757,42.857142857142854,52.94117647058824,20.930232558139537
a,Age,3,35-44,5,4.883720930232558,0.05261700561773919,23.809523809523807,50.0,11.627906976744185
a,Age,3,45-64,1,1.4651162790697674,-0.3842602784694899,4.761904761904762,33.33333333333333,2.3255813953488373
e,Age,1,18-24,3,1.813953488372093,0.8806202075302125,50.0,23.076923076923077,6.976744186046512
e,Age,1,25-34,1,2.372093023255814,-0.890876899861476,16.666666666666664,5.88235294117647,2.3255813953488373
e,Age,1,35-44,1,1.3953488372093024,-0.3346871731572171,16.666666666666664,10.0,2.3255813953488373
e,Age,1,45-64,1,0.4186046511627907,0.8986064433619866,16.666666666666664,33.33333333333333,2.3255813953488373
e,Age,2,18-24,1,0.9069767441860465,0.09767725810110092,33.33333333333333,7.6923076923076925,2.3255813953488373
e,Age,2,25-34,0,1.186046511627907,-1.0890576254854043,0.0,0.0,0.0
e,Age,2,35-44,2,0.6976744186046512,1.5591689298911726,66.66666666666666,20.0,4.651162790697675
e,Age,2,45-64,0,0.20930232558139536,-0.457495710997814,0.0,0.0,0.0
e,Age,3,18-24,9,10.279069767441861,-0.398948950593202,26.47058823529412,69.23076923076923,20.930232558139537
e,Age,3,25-34,16,13.44186046511628,0.6977414736693072,47.05882352941176,94.11764705882352,37.2093023255814
e,Age,3,35-44,7,7.906976744186046,-0.32254545061968903,20.588235294117645,70.0,16.27906976744186
e,Age,3,45-64,2,2.372093023255814,-0.24159373555565464,5.88235294117647,66.66666666666666,4.651162790697675
i,Age,1,18-24,4,3.0232558139534884,0.5617503949808853,40.0,30.76923076923077,9.30232558139535
i,Age,1,25-34,3,3.953488372093023,-0.4795403636069828,30.0,17.647058823529413,6.976744186046512
i,Age,1,35-44,2,2.3255813953488373,-0.2134979984656466,20.0,20.0,4.651162790697675
i,Age,1,45-64,1,0.6976744186046512,0.3619499301533079,10.0,33.33333333333333,2.3255813953488373
i,Age,2,18-24,0,0.3023255813953488,-0.5498414147691576,0.0,0.0,0.0
i,Age,2,25-34,1,0.3953488372093023,0.9616447378919019,100.0,5.88235294117647,2.3255813953488373
i,Age,2,35-44,0,0.23255813953488372,-0.48224282217041214,0.0,0.0,0.0
i,Age,2,45-64,0,0.06976744186046512,-0.26413527189768715,0.0,0.0,0.0
i,Age,3,18-24,1,2.4186046511627906,-0.9121766219457331,12.5,7.6923076923076925,2.3255813953488373
i,Age,3,25-34,4,3.1627906976744184,0.4707592028693474,50.0,23.52941176470588,9.30232558139535
i,Age,3,35-44,3,1.8604651162790697,0.83544306585133,37.5,30.0,6.976744186046512
i,Age,3,45-64,0,0.5581395348837209,-0.7470873676376284,0.0,0.0,0.0
i,Age,4,18-24,1,0.9069767441860465,0.09767725810110092,33.33333333333333,7.6923076923076925,2.3255813953488373
i,Age,4,25-34,1,1.186046511627907,-0.1708325687035929,33.33333333333333,5.88235294117647,2.3255813953488373
i,Age,4,35-44,1,0.6976744186046512,0.3619499301533079,33.33333333333333,10.0,2.3255813953488373
i,Age,4,45-64,0,0.20930232558139536,-0.457495710997814,0.0,0.0,0.0
i,Age,5,18-24,6,3.9302325581395348,1.0440286738155242,46.15384615384615,46.15384615384615,13.953488372093023
i,Age,5,25-34,3,5.1395348837209305,-0.9437510823519024,23.076923076923077,17.647058823529413,6.976744186046512
i,Age,5,35-44,3,3.0232558139534884,-0.013375009404306817,23.076923076923077,30.0,6.976744186046512
i,Age,5,45-64,1,0.9069767441860465,0.09767725810110092,7.6923076923076925,33.33333333333333,2.3255813953488373
i,Age,6,18-24,0,0.6046511627906976,-0.7775931859209528,0.0,0.0,0.0
i,Age,6,25-34,2,0.7906976744186046,1.3599710305114479,100.0,11.76470588235294,4.651162790697675
i,Age,6,35-44,0,0.46511627906976744,-0.6819943394704735,0.0,0.0,0.0
i,Age,6,45-64,0,0.13953488372093023,-0.3735436838188142,0.0,0.0,0.0
i,Age,7,18-24,0,1.2093023255813953,-1.0996828295383152,0.0,0.0,0.0
i,Age,7,25-34,2,1.5813953488372092,0.33287702465488916,50.0,11.76470588235294,4.651162790697675
i,Age,7,35-44,1,0.9302325581395349,0.07233642332556184,25.0,10.0,2.3255813953488373
i,Age,7,45-64,1,0.27906976744186046,1.3646989048047167,25.0,33.33333333333333,2.3255813953488373
i,Age,8,18-24,1,0.6046511627906976,0.5084263138713924,50.0,7.6923076923076925,2.3255813953488373
i,Age,8,25-34,1,0.7906976744186046,0.2353796014346737,50.0,5.88235294117647,2.3255813953488373
i,Age,8,35-44,0,0.46511627906976744,-0.6819943394704735,0.0,0.0,0.0
i,Age,8,45-64,0,0.13953488372093023,-0.3735436838188142,0.0,0.0,0.0
o,Age,1,18-24,3,2.116279069767442,0.6074753678254735,42.857142857142854,23.076923076923077,6.976744186046512
o,Age,1,25-34,2,2.7674418604651163,-0.4613241937354039,28.57142857142857,11.76470588235294,4.651162790697675
o,Age,1,35-44,2,1.627906976744186,0.2916330466305957,28.57142857142857,20.0,4.651162790697675
o,Age,1,45-64,0,0.4883720930232558,-0.6988362419217078,0.0,0.0,0.0
o,Age,2,18-24,3,2.7209302325581395,0.16918197377512545,33.33333333333333,23.076923076923077,6.976744186046512
o,Age,2,25-34,4,3.558139534883721,0.2342467951275145,44.44444444444444,23.52941176470588,9.30232558139535
o,Age,2,35-44,1,2.0930232558139537,-0.7555137547336458,11.11111111111111,10.0,2.3255813953488373
o,Age,2,45-64,1,0.627906976744186,0.4695738167069993,11.11111111111111,33.33333333333333,2.3255813953488373
o,Age,3,18-24,2,1.5116279069767442,0.3972175136252055,40.0,15.384615384615385,4.651162790697675
o,Age,3,25-34,1,1.9767441860465116,-0.6947132782577918,20.0,5.88235294117647,2.3255813953488373
o,Age,3,35-44,2,1.1627906976744187,0.7763959670647564,40.0,20.0,4.651162790697675
o,Age,3,45-64,0,0.3488372093023256,-0.5906244232186184,0.0,0.0,0.0
o,Age,4,18-24,5,6.651162790697675,-0.640237494558803,22.727272727272727,38.46153846153847,11.627906976744185
o,Age,4,25-34,10,8.69767441860465,0.44158874738064546,45.45454545454545,58.82352941176471,23.25581395348837
o,Age,4,35-44,5,5.116279069767442,-0.051407257572041655,22.727272727272727,50.0,11.627906976744185
o,Age,4,45-64,2,1.5348837209302326,0.37542552788913885,9.090909090909092,66.66666666666666,4.651162790697675
u,Age,1,18-24,6,8.162790697674419,-0.7569987502835318,22.22222222222222,46.15384615384615,13.953488372093023
u,Age,1,25-34,12,10.674418604651162,0.40572735067103316,44.44444444444444,70.58823529411765,27.906976744186046
u,Age,1,35-44,6,6.27906976744186,-0.11136920927794075,22.22222222222222,60.0,13.953488372093023
u,Age,1,45-64,3,1.8837209302325582,0.8133257084405582,11.11111111111111,100.0,6.976744186046512
u,Age,2,18-24,2,0.6046511627906976,1.7944458136637376,100.0,15.384615384615385,4.651162790697675
u,Age,2,25-34,0,0.7906976744186046,-0.8892118276421005,0.0,0.0,0.0
u,Age,2,35-44,0,0.46511627906976744,-0.6819943394704735,0.0,0.0,0.0
u,Age,2,45-64,0,0.13953488372093023,-0.3735436838188142,0.0,0.0,0.0
u,Age,3,18-24,5,4.232558139534884,0.37303022146776543,35.714285714285715,38.46153846153847,11.627906976744185
u,Age,3,25-34,5,5.534883720930233,-0.22735532458974478,35.714285714285715,29.411764705882355,11.627906976744185
u,Age,3,35-44,4,3.255813953488372,0.41243140978117365,28.57142857142857,40.0,9.30232558139535
u,Age,3,45-64,0,0.9767441860465116,-0.9883036912035245,0.0,0.0,0.0
a,CivilStatus,1,Cohabitation,3,4.285714285714286,-0.6210590034081187,15.0,33.33333333333333,7.142857142857142
a,CivilStatus,1,Divorced,0,0.9523809523809523,-0.9759000729485331,0.0,0.0,0.0
a,CivilStatus,1,Married,6,4.761904761904762,0.5673665146135802,30.0,60.0,14.285714285714285
a,CivilStatus,1,Single,11,10.0,0.31622776601683794,55.00000000000001,52.38095238095239,26.190476190476193
a,CivilStatus,2,Cohabitation,1,0.42857142857142855,0.8728715609439696,50.0,11.11111111111111,2.380952380952381
a,CivilStatus,2,Divorced,0,0.09523809523809523,-0.3086066999241838,0.0,0.0,0.0
a,CivilStatus,2,Married,1,0.47619047619047616,0.7590721152765897,50.0,10.0,2.380952380952381
a,CivilStatus,2,Single,0,1.0,-1.0,0.0,0.0,0.0
a,CivilStatus,3,Cohabitation,5,4.285714285714286,0.3450327796711772,25.0,55.55555555555556,11.904761904761903
a,CivilStatus,3,Divorced,2,0.9523809523809523,1.0734900802433864,10.0,100.0,4.761904761904762
a,CivilStatus,3,Married,3,4.761904761904762,-0.8074061938731718,15.0,30.0,7.142857142857142
a,CivilStatus,3,Single,10,10.0,0.0,50.0,47.61904761904761,23.809523809523807
e,CivilStatus,1,Cohabitation,2,1.2857142857142858,0.6299407883487119,33.33333333333333,22.22222222222222,4.761904761904762
e,CivilStatus,1,Divorced,1,0.2857142857142857,1.3363062095621219,16.666666666666664,50.0,2.380952380952381
e,CivilStatus,1,Married,2,1.4285714285714286,0.47809144373375745,33.33333333333333,20.0,4.761904761904762
e,CivilStatus,1,Single,1,3.0,-1.1547005383792517,16.666666666666664,4.761904761904762,2.380952380952381
e,CivilStatus,2,Cohabitation,1,0.6428571428571429,0.4454354031873739,33.33333333333333,11.11111111111111,2.380952380952381
e,CivilStatus,2,Divorced,0,0.14285714285714285,-0.37796447300922725,0.0,0.0,0.0
e,CivilStatus,2,Married,1,0.7142857142857143,0.3380617018914066,33.33333333333333,10.0,2.380952380952381
e,CivilStatus,2,Single,1,1.5,-0.4082482904638631,33.33333333333333,4.761904761904762,2.380952380952381
e,CivilStatus,3,Cohabitation,6,7.071428571428571,-0.40291148201269006,18.181818181818183,66.66666666666666,14.285714285714285
e,CivilStatus,3,Divorced,1,1.5714285714285714,-0.4558423058385518,3.0303030303030303,50.0,2.380952380952381
e,CivilStatus,3,Married,7,7.857142857142857,-0.3057883148625752,21.21212121212121,70.0,16.666666666666664
e,CivilStatus,3,Single,19,16.5,0.6154574548966636,57.57575757575758,90.47619047619048,45.23809523809524
i,CivilStatus,1,Cohabitation,2,1.9285714285714286,0.05143444998736395,22.22222222222222,22.22222222222222,4.761904761904762
i,CivilStatus,1,Divorced,0,0.42857142857142855,-0.6546536707079772,0.0,0.0,0.0
i,CivilStatus,1,Married,2,2.142857142857143,-0.09759000729485327,22.22222222222222,20.0,4.761904761904762
i,CivilStatus,1,Single,5,4.5,0.23570226039551587,55.55555555555556,23.809523809523807,11.904761904761903
i,CivilStatus,2,Cohabitation,0,0.21428571428571427,-0.4629100498862757,0.0,0.0,0.0
i,CivilStatus,2,Divorced,0,0.047619047619047616,-0.2182178902359924,0.0,0.0,0.0
i,CivilStatus,2,Married,0,0.23809523809523808,-0.48795003647426655,0.0,0.0,0.0
i,CivilStatus,2,Single,1,0.5,0.7071067811865475,100.0,4.761904761904762,2.380952380952381
i,CivilStatus,3,Cohabitation,1,1.7142857142857142,-0.5455447255899809,12.5,11.11111111111111,2.380952380952381
i,CivilStatus,3,Divorced,1,0.38095238095238093,1.0029717747535973,12.5,50.0,2.380952380952381
i,CivilStatus,3,Married,3,1.9047619047619047,0.7935753932437074,37.5,30.0,7.142857142857142
i,CivilStatus,3,Single,3,4.0,-0.5,37.5,14.285714285714285,7.142857142857142
i,CivilStatus,4,Cohabitation,0,0.6428571428571429,-0.8017837257372732,0.0,0.0,0.0
i,CivilStatus,4,Divorced,0,0.14285714285714285,-0.37796447300922725,0.0,0.0,0.0
i,CivilStatus,4,Married,1,0.7142857142857143,0.3380617018914066,33.33333333333333,10.0,2.380952380952381
i,CivilStatus,4,Single,2,1.5,0.4082482904638631,66.66666666666666,9.523809523809524,4.761904761904762
i,CivilStatus,5,Cohabitation,2,2.7857142857142856,-0.47075654176200415,15.384615384615385,22.22222222222222,4.761904761904762
i,CivilStatus,5,Divorced,1,0.6190476190476191,0.48418202613504185,7.6923076923076925,50.0,2.380952380952381
i,CivilStatus,5,Married,2,3.0952380952380953,-0.6225317562548818,15.384615384615385,20.0,4.761904761904762
i,CivilStatus,5,Single,8,6.5,0.5883484054145521,61.53846153846154,38.095238095238095,19.047619047619047
i,CivilStatus,6,Cohabitation,1,0.42857142857142855,0.8728715609439696,50.0,11.11111111111111,2.380952380952381
i,CivilStatus,6,Divorced,0,0.09523809523809523,-0.3086066999241838,0.0,0.0,0.0
i,CivilStatus,6,Married,0,0.47619047619047616,-0.6900655593423541,0.0,0.0,0.0
i,CivilStatus,6,Single,1,1.0,0.0,50.0,4.761904761904762,2.380952380952381
i,CivilStatus,7,Cohabitation,1,0.8571428571428571,0.15430334996209197,25.0,11.11111111111111,2.380952380952381
i,CivilStatus,7,Divorced,0,0.19047619047619047,-0.4364357804719848,0.0,0.0,0.0
i,CivilStatus,7,Married,2,0.9523809523809523,1.0734900802433864,50.0,20.0,4.761904761904762
i,CivilStatus,7,Single,1,2.0,-0.7071067811865475,25.0,4.761904761904762,2.380952380952381
i,CivilStatus,8,Cohabitation,2,0.42857142857142855,2.400396792595916,100.0,22.22222222222222,4.761904761904762
i,CivilStatus,8,Divorced,0,0.09523809523809523,-0.3086066999241838,0.0,0.0,0.0
i,CivilStatus,8,Married,0,0.47619047619047616,-0.6900655593423541,0.0,0.0,0.0
i,CivilStatus,8,Single,0,1.0,-1.0,0.0,0.0,0.0
o,CivilStatus,1,Cohabitation,2,1.5,0.4082482904638631,28.57142857142857,22.22222222222222,4.761904761904762
o,CivilStatus,1,Divorced,0,0.3333333333333333,-0.5773502691896257,0.0,0.0,0.0
o,CivilStatus,1,Married,1,1.6666666666666667,-0.5163977794943223,14.285714285714285,10.0,2.380952380952381
o,CivilStatus,1,Single,4,3.5,0.2672612419124244,57.14285714285714,19.047619047619047,9.523809523809524
o,CivilStatus,2,Cohabitation,2,1.9285714285714286,0.05143444998736395,22.22222222222222,22.22222222222222,4.761904761904762
o,CivilStatus,2,Divorced,0,0.42857142857142855,-0.6546536707079772,0.0,0.0,0.0
o,CivilStatus,2,Married,1,2.142857142857143,-0.7807200583588265,11.11111111111111,10.0,2.380952380952381
o,CivilStatus,2,Single,6,4.5,0.7071067811865476,66.66666666666666,28.57142857142857,14.285714285714285
o,CivilStatus,3,Cohabitation,1,1.0714285714285714,-0.0690065559342354,20.0,11.11111111111111,2.380952380952381
o,CivilStatus,3,Divorced,1,0.23809523809523808,1.561440116717653,20.0,50.0,2.380952380952381
o,CivilStatus,3,Married,1,1.1904761904761905,-0.1745743121887939,20.0,10.0,2.380952380952381
o,CivilStatus,3,Single,2,2.5,-0.31622776601683794,40.0,9.523809523809524,4.761904761904762
o,CivilStatus,4,Cohabitation,4,4.5,-0.23570226039551587,19.047619047619047,44.44444444444444,9.523809523809524
o,CivilStatus,4,Divorced,1,1.0,0.0,4.761904761904762,50.0,2.380952380952381
o,CivilStatus,4,Married,7,5.0,0.8944271909999159,33.33333333333333,70.0,16.666666666666664
o,CivilStatus,4,Single,9,10.5,-0.4629100498862757,42.857142857142854,42.857142857142854,21.428571428571427
u,CivilStatus,1,Cohabitation,4,5.571428571428571,-0.6657502859356826,15.384615384615385,44.44444444444444,9.523809523809524
u,CivilStatus,1,Divorced,2,1.2380952380952381,0.6847367880174605,7.6923076923076925,100.0,4.761904761904762
u,CivilStatus,1,Married,7,6.190476190476191,0.32536257599915486,26.923076923076923,70.0,16.666666666666664
u,CivilStatus,1,Single,13,13.0,0.0,50.0,61.904761904761905,30.952380952380953
u,CivilStatus,2,Cohabitation,1,0.42857142857142855,0.8728715609439696,50.0,11.11111111111111,2.380952380952381
u,CivilStatus,2,Divorced,0,0.09523809523809523,-0.3086066999241838,0.0,0.0,0.0
u,CivilStatus,2,Married,0,0.47619047619047616,-0.6900655593423541,0.0,0.0,0.0
u,CivilStatus,2,Single,1,1.0,0.0,50.0,4.761904761904762,2.380952380952381
u,CivilStatus,3,Cohabitation,4,3.0,0.5773502691896258,28.57142857142857,44.44444444444444,9.523809523809524
u,CivilStatus,3,Divorced,0,0.6666666666666666,-0.816496580927726,0.0,0.0,0.0
u,CivilStatus,3,Married,3,3.3333333333333335,-0.18257418583505544,21.428571428571427,30.0,7.142857142857142
u,CivilStatus,3,Single,7,7.0,0.0,50.0,33.33333333333333,16.666666666666664
a,CountryRes,1,AR,2,2.3255813953488373,-0.2134979984656466,10.0,40.0,4.651162790697675
a,CountryRes,1,CO,6,3.7209302325581395,1.1814949143175097,30.0,75.0,13.953488372093023
a,CountryRes,1,DO,0,0.9302325581395349,-0.9644856443408243,0.0,0.0,0.0
a,CountryRes,1,EC,1,1.8604651162790697,-0.630844764010188,5.0,25.0,2.3255813953488373
a,CountryRes,1,PE,1,2.3255813953488373,-0.8692418508958466,5.0,20.0,2.3255813953488373
a,CountryRes,1,PY,0,0.46511627906976744,-0.6819943394704735,0.0,0.0,0.0
a,CountryRes,1,SV,1,0.46511627906976744,0.7842934903910446,5.0,100.0,2.3255813953488373
a,CountryRes,1,VE,9,7.906976744186046,0.38870861997757405,45.0,52.94117647058824,20.930232558139537
a,CountryRes,2,AR,0,0.23255813953488372,-0.48224282217041214,0.0,0.0,0.0
a,CountryRes,2,CO,0,0.37209302325581395,-0.6099942813304187,0.0,0.0,0.0
a,CountryRes,2,DO,1,0.09302325581395349,2.973722121485791,50.0,50.0,2.3255813953488373
a,CountryRes,2,EC,0,0.18604651162790697,-0.43133109281375365,0.0,0.0,0.0
a,CountryRes,2,PE,0,0.23255813953488372,-0.48224282217041214,0.0,0.0,0.0
a,CountryRes,2,PY,0,0.046511627906976744,-0.21566554640687682,0.0,0.0,0.0
a,CountryRes,2,SV,0,0.046511627906976744,-0.21566554640687682,0.0,0.0,0.0
a,CountryRes,2,VE,1,0.7906976744186046,0.2353796014346737,50.0,5.88235294117647,2.3255813953488373
a,CountryRes,3,AR,3,2.441860465116279,0.3571760781891262,14.285714285714285,60.0,6.976744186046512
a,CountryRes,3,CO,2,3.9069767441860463,-0.9647726509367739,9.523809523809524,25.0,4.651162790697675
a,CountryRes,3,DO,1,0.9767441860465116,0.023531040266750625,4.761904761904762,50.0,2.3255813953488373
a,CountryRes,3,EC,3,1.9534883720930232,0.748753116344687,14.285714285714285,75.0,6.976744186046512
a,CountryRes,3,PE,4,2.441860465116279,0.9971165516113106,19.047619047619047,80.0,9.30232558139535
a,CountryRes,3,PY,1,0.4883720930232558,0.732114158203694,4.761904761904762,100.0,2.3255813953488373
