audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
5819ce7a-Audio_SP11,H1,i,e,194218.37431493623,113228.63941368756,54011.845820839655,253435.1679077841,27.80985373364126,47.701576297763474,21.311898528815313
5819ce7a-Audio_SP11,H1,i,a,194218.37431493623,268881.80824374396,0.0,463100.1825586802,0.0,0.0,0.0
5819ce7a-Audio_SP11,H1,i,o,194218.37431493623,157559.46927079195,0.0,351777.84358572814,0.0,0.0,0.0
5819ce7a-Audio_SP11,H1,i,u,194218.37431493623,169632.7053954502,0.0,363851.0797103864,0.0,0.0,0.0
5819ce7a-Audio_SP11,H1,e,a,113228.63941368756,268881.80824374396,4513.446631741445,377597.00102569006,3.986135181975737,1.6785987349690696,1.1953078598297369
5819ce7a-Audio_SP11,H1,e,o,113228.63941368756,157559.46927079195,0.0,270788.1086844795,0.0,0.0,0.0
5819ce7a-Audio_SP11,H1,e,u,113228.63941368756,169632.7053954502,0.0,282861.34480913775,0.0,0.0,0.0
5819ce7a-Audio_SP11,H1,a,o,268881.80824374396,157559.46927079195,0.0,426441.27751453593,0.0,0.0,0.0
5819ce7a-Audio_SP11,H1,a,u,268881.80824374396,169632.7053954502,0.0,438514.5136391942,0.0,0.0,0.0
5819ce7a-Audio_SP11,H1,o,u,157559.46927079195,169632.7053954502,93997.43202626749,233194.74263997466,59.65838325128996,55.41232854073708,40.308555399719495
5819ce7a-Audio_SP11,H2,i,e,183293.33483462362,130128.66182239649,60050.40489341222,253371.59176360787,32.761914091198506,46.146947223180405,23.700527938206427
5819ce7a-Audio_SP11,H2,i,a,183293.33483462362,188150.1548446903,0.0,371443.4896793139,0.0,0.0,0.0
5819ce7a-Audio_SP11,H2,i,o,183293.33483462362,212012.31304572028,0.0,395305.6478803439,0.0,0.0,0.0
5819ce7a-Audio_SP11,H2,i,u,183293.33483462362,124392.04816910147,0.0,307685.3830037251,0.0,0.0,0.0
5819ce7a-Audio_SP11,H2,e,a,130128.66182239649,188150.1548446903,2459.8312065772084,315818.98546050955,1.8903070024146256,1.3073766580780606,0.7788737599135848
5819ce7a-Audio_SP11,H2,e,o,130128.66182239649,212012.31304572028,0.0,342140.9748681168,0.0,0.0,0.0
5819ce7a-Audio_SP11,H2,e,u,130128.66182239649,124392.04816910147,0.0,254520.70999149795,0.0,0.0,0.0
5819ce7a-Audio_SP11,H2,a,o,188150.1548446903,212012.31304572028,4219.418493033898,395943.04939737666,2.242580398893024,1.9901761517615177,1.0656629784146563
5819ce7a-Audio_SP11,H2,a,u,188150.1548446903,124392.04816910147,0.0,312542.20301379176,0.0,0.0,0.0
5819ce7a-Audio_SP11,H2,o,u,212012.31304572028,124392.04816910147,80923.06020469693,255481.30101012482,38.16903794037941,65.05484988452656,31.674748752547615
